"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS11115","0.5393505348","1.4533181226","0.3478671426","FRANCCI3_RS11115","Francci3_2212","","","WP_235187144.1",""
"uppS","0.5302501509","1.4441795821","0.3132048826","FRANCCI3_RS11120","Francci3_2214","","GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]","WP_023841459.1","GO:0005737 - cytoplasm [Evidence IEA]"
"FRANCCI3_RS11125","0.4917621006","1.4061613058","0.6598721713","FRANCCI3_RS11125","Francci3_2215","","","WP_011436631.1",""
"FRANCCI3_RS11130","0.2978064868","1.2292739698","0.6433974041","FRANCCI3_RS11130","Francci3_2216","","","WP_035733351.1",""
"FRANCCI3_RS11135","-0.2853080281","-1.2186704328","0.7088722816","FRANCCI3_RS11135","Francci3_2217","","","WP_023841461.1",""
"FRANCCI3_RS11140","0.4251875355","1.3427470347","0.3172162886","FRANCCI3_RS11140","Francci3_2218","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_236701489.1",""
"FRANCCI3_RS11145","-0.3416716971","-1.2672241169","0.5775279177","FRANCCI3_RS11145","","","","WP_023841463.1",""
"FRANCCI3_RS28035","0.2136462959","1.1596153179","0.7281769653","FRANCCI3_RS28035","","","","WP_063579163.1",""
"FRANCCI3_RS28040","0.181150882","1.133787982","0.910247903","FRANCCI3_RS28040","","","","",""
"FRANCCI3_RS11155","1.2523122861","2.3822293008","0.2753188528","FRANCCI3_RS11155","Francci3_2221","GO:0016790 - thiolester hydrolase activity [Evidence IEA]","","WP_011436636.1",""
"FRANCCI3_RS11160","-0.63786548","-1.5560252592","0.3003522896","FRANCCI3_RS11160","Francci3_2222","","","WP_011436637.1",""
"FRANCCI3_RS11165","1.2719767376","2.4149222438","0.3239285236","FRANCCI3_RS11165","Francci3_2223","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_082456755.1",""
"FRANCCI3_RS11170","-1.4000889243","-2.6391784893","0.1557900721","FRANCCI3_RS11170","Francci3_2224","","","WP_011435493.1",""
"FRANCCI3_RS11175","0.4020276931","1.3213637695","0.7050180031","FRANCCI3_RS11175","Francci3_2225","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436639.1",""
"FRANCCI3_RS11180","0.2391516405","1.1802983971","0.7320446414","FRANCCI3_RS11180","Francci3_2226","GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011436640.1",""
"FRANCCI3_RS11185","0.2511088087","1.1901214524","0.7858885585","FRANCCI3_RS11185","Francci3_2227","","","WP_011436641.1",""
"FRANCCI3_RS11190","0.3032855791","1.2339514042","0.666512757","FRANCCI3_RS11190, FRANCCI3_RS11195","Francci3_2228, Francci3_2229","","","WP_011436642.1, WP_011436643.1",""
"FRANCCI3_RS11195","-0.4514993853","-1.3674607131","0.7372154934","FRANCCI3_RS11190, FRANCCI3_RS11195","Francci3_2228, Francci3_2229","","","WP_011436642.1, WP_011436643.1",""
"htpX_2","0.2675266773","1.2037423899","0.6824844318","FRANCCI3_RS11200","Francci3_2230","GO:0004222 - metalloendopeptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011436644.1",""
"FRANCCI3_RS11205","0.3861529935","1.3069038398","0.7003454989","FRANCCI3_RS11205","Francci3_2231","","","WP_011436645.1",""
"FRANCCI3_RS11210","-0.340621291","-1.2663018045","0.5938677194","FRANCCI3_RS11210, FRANCCI3_RS11215","Francci3_2232, Francci3_2233","GO:0004222 - metalloendopeptidase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA], GO:0045892 - negative regulation of DNA-templated transcription [Evidence IEA]","WP_011436646.1, WP_011436647.1",""
"FRANCCI3_RS11215","-1.0680634001","-2.0966170861","0.3675005915","FRANCCI3_RS11210, FRANCCI3_RS11215","Francci3_2232, Francci3_2233","GO:0004222 - metalloendopeptidase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA], GO:0045892 - negative regulation of DNA-templated transcription [Evidence IEA]","WP_011436646.1, WP_011436647.1",""
"FRANCCI3_RS11220","0.668282814","1.5891802994","0.2623790844","FRANCCI3_RS11220, FRANCCI3_RS11225","Francci3_2234, Francci3_2235","GO:0005524 - ATP binding [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011436648.1, WP_011436649.1",""
"FRANCCI3_RS11225","-0.1059991273","-1.0762394738","0.9117003737","FRANCCI3_RS11220, FRANCCI3_RS11225","Francci3_2234, Francci3_2235","GO:0005524 - ATP binding [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011436648.1, WP_011436649.1",""
"FRANCCI3_RS11230","0.2804596526","1.2145817969","0.7532360483","FRANCCI3_RS11230","Francci3_2236","","","WP_011436650.1",""
"FRANCCI3_RS11235","-0.0803412072","-1.0572680621","0.8419032473","FRANCCI3_RS11235, FRANCCI3_RS11240","Francci3_2237, Francci3_2238","","","WP_011436651.1, WP_011436652.1",""
"FRANCCI3_RS11240","-0.6300936326","-1.5476654356","0.1974565424","FRANCCI3_RS11235, FRANCCI3_RS11240","Francci3_2237, Francci3_2238","","","WP_011436651.1, WP_011436652.1",""
"FRANCCI3_RS11245","-0.3785415834","-1.3000269971","0.3232892445","FRANCCI3_RS11245","Francci3_2239","","","WP_011436653.1",""
"FRANCCI3_RS11250","-0.3477772968","-1.2725984741","0.3312910254","FRANCCI3_RS11250","Francci3_2240","","","WP_011436654.1",""
"FRANCCI3_RS11255","-1.0329994632","-2.0462741781","0.1220283821","FRANCCI3_RS11255","Francci3_2241","","","WP_011436655.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS11260","-1.1778794049","-2.2624398002","0.0174223342","FRANCCI3_RS11260","Francci3_2242","GO:0003824 - catalytic activity [Evidence IEA]","","WP_202795709.1",""
"FRANCCI3_RS11265","-0.8161261438","-1.7606719669","0.0893434653","FRANCCI3_RS11265","Francci3_2243","","","WP_011436657.1",""
"FRANCCI3_RS11270","-0.6392203341","-1.5574872296","0.2233709274","FRANCCI3_RS11270, FRANCCI3_RS11275","Francci3_2244, Francci3_2245","","","WP_011436658.1, WP_011436659.1",""
"FRANCCI3_RS11275","-0.1262987171","-1.091489852","0.7585091736","FRANCCI3_RS11270, FRANCCI3_RS11275","Francci3_2244, Francci3_2245","","","WP_011436658.1, WP_011436659.1",""
"FRANCCI3_RS11280","-0.3011528548","-1.2321286116","0.3634381269","FRANCCI3_RS11280","Francci3_2246","","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436660.1",""
"FRANCCI3_RS11285","0.1038510563","1.0746382216","0.8121734246","FRANCCI3_RS11285","Francci3_2247","GO:0016627 - oxidoreductase activity, acting on the CH-CH group of donors [Evidence IEA]","","WP_011436661.1",""
"FRANCCI3_RS11290","0.9794837602","1.9717597276","0.0896205332","FRANCCI3_RS11290","Francci3_2248","","","WP_011436662.1",""
"FRANCCI3_RS11295","0.9567851647","1.9409798819","0.2217127938","FRANCCI3_RS11295","Francci3_2249","GO:0016747 - acyltransferase activity, transferring groups other than amino-acyl groups [Evidence IEA]","","WP_236701507.1",""
"FRANCCI3_RS11300","8.495E-3","1.0059055324","0.9925234209","FRANCCI3_RS11300","Francci3_2250","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436664.1",""
"FRANCCI3_RS11305","1.1538290294","2.2250365414","0.1306501379","FRANCCI3_RS11305","Francci3_2251","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011436665.1",""
"FRANCCI3_RS11310","-0.4264726093","-1.3439436131","0.3625896225","FRANCCI3_RS11310, FRANCCI3_RS11315","Francci3_2252, Francci3_2253","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011436666.1, WP_085949871.1",""
"FRANCCI3_RS11315","0.0370890114","1.0260414481","0.9510765008","FRANCCI3_RS11310, FRANCCI3_RS11315, FRANCCI3_RS11320","Francci3_2252, Francci3_2253, Francci3_2254","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","GO:0008643 - carbohydrate transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011436666.1, WP_085949871.1, WP_011436668.1",""
"FRANCCI3_RS11320","0.4147506681","1.3330682714","0.3866162836","FRANCCI3_RS11315, FRANCCI3_RS11320","Francci3_2253, Francci3_2254","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","GO:0008643 - carbohydrate transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_085949871.1, WP_011436668.1",""
"FRANCCI3_RS11325","-0.0402510332","-1.0282927371","0.9535878105","FRANCCI3_RS11325, FRANCCI3_RS11330","Francci3_2255, Francci3_2256","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA], GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_011436669.1, WP_108913807.1",""
"FRANCCI3_RS11330","0.7074356003","1.6328990474","0.3001187492","FRANCCI3_RS11325, FRANCCI3_RS11330","Francci3_2255, Francci3_2256","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA], GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_011436669.1, WP_108913807.1",""
"FRANCCI3_RS11335","0.0711167809","1.0505295771","0.8781128283","FRANCCI3_RS11335","Francci3_2257","","","WP_011436671.1",""
"FRANCCI3_RS11340","-0.2646652625","-1.2013572754","0.5275708545","FRANCCI3_RS11340","Francci3_2258","GO:0003677 - DNA binding [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_035733062.1",""
"FRANCCI3_RS11345","0.1122079318","1.0808811753","0.7802063435","FRANCCI3_RS11345","Francci3_2259","","","WP_011436673.1",""
"FRANCCI3_RS11350","-0.0410937065","-1.0288935348","0.918734951","FRANCCI3_RS11350","Francci3_2260","","","WP_011436674.1",""
"FRANCCI3_RS11355","0.4451628521","1.3614677909","0.3161373839","FRANCCI3_RS11355","Francci3_2261","GO:0046872 - metal ion binding [Evidence IEA]; GO:0016717 - oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011436675.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS11360","0.7395294722","1.6696312081","0.4761184634","FRANCCI3_RS11360","Francci3_2262","","","WP_011436676.1",""
"FRANCCI3_RS11365","1.7045291383","3.2592254215","0.0353615622","FRANCCI3_RS11365, FRANCCI3_RS11370","Francci3_2263, Francci3_2264","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_011436677.1, WP_011436678.1",""
"FRANCCI3_RS11370","0.5736768084","1.4883118072","0.6249463485","FRANCCI3_RS11365, FRANCCI3_RS11370","Francci3_2263, Francci3_2264","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_011436677.1, WP_011436678.1",""
"FRANCCI3_RS11375","-3.5991983575","-12.118996665","0.095797589","FRANCCI3_RS11375","","","","WP_023841324.1",""
"FRANCCI3_RS28730","1.3149946353","2.4880140548","0.2353662882","FRANCCI3_RS28730","Francci3_2266","","","WP_011436680.1",""
"FRANCCI3_RS11390","0.3916659152","1.3119074211","0.6509975763","FRANCCI3_RS11390","Francci3_2267","","","WP_011436681.1",""
"msrB","0.353862246","1.2779773312","0.4500669941","FRANCCI3_RS11395, FRANCCI3_RS11400","Francci3_2268, Francci3_2269","GO:0033743 - peptide-methionine (R)-S-oxide reductase activity [Evidence IEA]","GO:0030091 - protein repair [Evidence IEA]; GO:0006979 - response to oxidative stress [Evidence IEA]","WP_011436682.1, WP_011436683.1",""
"FRANCCI3_RS11400","-0.4674576854","-1.3826707801","0.36724928","FRANCCI3_RS11395, FRANCCI3_RS11400","Francci3_2268, Francci3_2269","GO:0033743 - peptide-methionine (R)-S-oxide reductase activity [Evidence IEA]","GO:0030091 - protein repair [Evidence IEA]; GO:0006979 - response to oxidative stress [Evidence IEA]","WP_011436682.1, WP_011436683.1",""
"FRANCCI3_RS11405","-0.0381793473","-1.0268171856","0.9260815918","FRANCCI3_RS11405","Francci3_2270","","","WP_011436684.1",""
"FRANCCI3_RS11410","0.2923799695","1.2246588942","0.4259139241","FRANCCI3_RS11410","Francci3_2271","","","WP_011436685.1",""
"lnt","0.1502874723","1.1097905876","0.6972198169","FRANCCI3_RS11415","Francci3_2272","GO:0016410 - N-acyltransferase activity [Evidence IEA]","GO:0042158 - lipoprotein biosynthetic process [Evidence IEA]; GO:0006497 - protein lipidation [Evidence IEA]","WP_236701506.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS11420","1.1099654336","2.1584047578","0.0381088451","FRANCCI3_RS11420","Francci3_2273","","","WP_011436687.1",""
"FRANCCI3_RS11425","1.0382371685","2.0537166797","0.1019171582","FRANCCI3_RS11425","Francci3_2274","GO:0003677 - DNA binding [Evidence IEA]","","WP_193359376.1",""
"FRANCCI3_RS11430","0.5244657171","1.4384007887","0.3296410575","FRANCCI3_RS11430","Francci3_2275","","","WP_082456744.1",""
"FRANCCI3_RS11435","0.3917330601","1.3119684804","0.2288500958","FRANCCI3_RS11435, FRANCCI3_RS11440","Francci3_2276, Francci3_2277","GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_023841330.1, WP_011436691.1",""
"FRANCCI3_RS11440","0.14133561","1.1029257036","0.7513014011","FRANCCI3_RS11435, FRANCCI3_RS11440","Francci3_2276, Francci3_2277","GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_023841330.1, WP_011436691.1",""
"FRANCCI3_RS11445","0.3886915409","1.3092054751","0.3181190018","FRANCCI3_RS11445","Francci3_2278","GO:0050043 - lactate racemase activity [Evidence IEA]","","WP_011436692.1",""
"FRANCCI3_RS11450","0.3188071","1.2472987868","0.4475043249","FRANCCI3_RS11450","Francci3_2279","","","WP_011436693.1",""
"FRANCCI3_RS11455","1.2330910497","2.3507010068","0.0285434655","FRANCCI3_RS11455, FRANCCI3_RS11460","Francci3_2280, Francci3_2281","GO:0003677 - DNA binding [Evidence IEA]","","WP_232235128.1, WP_011436695.1",""
"FRANCCI3_RS11460","0.529363019","1.4432918104","0.4499114933","FRANCCI3_RS11455, FRANCCI3_RS11460","Francci3_2280, Francci3_2281","GO:0003677 - DNA binding [Evidence IEA]","","WP_232235128.1, WP_011436695.1",""
"FRANCCI3_RS11465","0.0475008261","1.0334730916","0.9277460449","FRANCCI3_RS11465","Francci3_2282","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011436696.1",""
"FRANCCI3_RS11470","-1.0627285046","-2.0888783906","0.0498364437","FRANCCI3_RS11470, FRANCCI3_RS11475","Francci3_2283, Francci3_2284","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_023841334.1, WP_011436698.1",""
"FRANCCI3_RS11475","-0.7596935417","-1.6931309304","0.0780010148","FRANCCI3_RS11470, FRANCCI3_RS11475","Francci3_2283, Francci3_2284","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_023841334.1, WP_011436698.1",""
"FRANCCI3_RS11480","-1.1664336412","-2.2445615236","0.3826129579","FRANCCI3_RS11480","","","","WP_049760904.1",""
"FRANCCI3_RS11485","-1.4920930927","-2.8129679062","8.755E-4","FRANCCI3_RS11485","Francci3_2286","","","WP_011436700.1",""
"FRANCCI3_RS11490","-3.7690874401","-13.6335318092","8.107E-7","FRANCCI3_RS11490","Francci3_2287","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011436701.1",""
"FRANCCI3_RS11495","-1.6360035626","-3.1080367502","2.725E-4","FRANCCI3_RS11495","Francci3_2288","GO:0043565 - sequence-specific DNA binding [Evidence IEA]","","WP_023841336.1",""
"FRANCCI3_RS11500","-0.2705611333","-1.2062769154","0.5053133284","FRANCCI3_RS11500","Francci3_2289","","","WP_011436703.1",""
"FRANCCI3_RS11510","1.2491338481","2.3769867283","0.0147731575","FRANCCI3_RS11510","Francci3_2291","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_023841338.1",""
"FRANCCI3_RS11515","1.0122255707","2.0170202538","0.0359640426","FRANCCI3_RS11515","Francci3_2292","GO:0003677 - DNA binding [Evidence IEA]","","WP_035941703.1",""
"FRANCCI3_RS11520","0.4576630967","1.3733154945","0.4608575433","FRANCCI3_RS11520","Francci3_2293","","","WP_011436707.1",""
"FRANCCI3_RS11525","0.9618951849","1.947867015","0.0815470566","FRANCCI3_RS11525","Francci3_2294","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011436708.1",""
"FRANCCI3_RS11530","-0.265789475","-1.2022937916","0.6093021332","FRANCCI3_RS11530","Francci3_2295","GO:0016702 - oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [Evidence IEA]","","WP_011436709.1",""
"FRANCCI3_RS11535","-0.6944576712","-1.6182759866","0.401740994","FRANCCI3_RS11535, FRANCCI3_RS11540","Francci3_2296, Francci3_2297","GO:0042242 - cobyrinic acid a,c-diamide synthase activity [Evidence IEA]","","WP_011436710.1, WP_011436711.1",""
"FRANCCI3_RS11540","-0.0949509926","-1.0680291272","0.8336495214","FRANCCI3_RS11535, FRANCCI3_RS11540, FRANCCI3_RS28050","Francci3_2296, Francci3_2297, Francci3_2298","GO:0042242 - cobyrinic acid a,c-diamide synthase activity [Evidence IEA], GO:0008817 - corrinoid adenosyltransferase activity [Evidence IEA]","GO:0009236 - cobalamin biosynthetic process [Evidence IEA]","WP_011436710.1, WP_011436711.1, WP_011436712.1",""
"cobO","0.9898634139","1.9859969591","0.0617812359","FRANCCI3_RS11540, FRANCCI3_RS28050, FRANCCI3_RS11550","Francci3_2297, Francci3_2298, Francci3_2299","GO:0042242 - cobyrinic acid a,c-diamide synthase activity [Evidence IEA], GO:0008817 - corrinoid adenosyltransferase activity [Evidence IEA]","GO:0009236 - cobalamin biosynthetic process [Evidence IEA]","WP_011436711.1, WP_011436712.1, WP_041258162.1",""
"FRANCCI3_RS11550","0.4352565202","1.3521512326","0.2991032897","FRANCCI3_RS28050, FRANCCI3_RS11550","Francci3_2298, Francci3_2299","GO:0008817 - corrinoid adenosyltransferase activity [Evidence IEA]","GO:0009236 - cobalamin biosynthetic process [Evidence IEA]","WP_011436712.1, WP_041258162.1",""
"FRANCCI3_RS11555","7.58E-3","1.0052678684","0.9856865438","FRANCCI3_RS11555","Francci3_2300","","","WP_011436714.1",""
"FRANCCI3_RS11560","0.2232800704","1.1673847043","0.6356317044","FRANCCI3_RS11560","Francci3_2301","GO:0009975 - cyclase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]; GO:0016849 - phosphorus-oxygen lyase activity [Evidence IEA]; GO:0032555 - purine ribonucleotide binding [Evidence IEA]","","WP_011436715.1",""
"FRANCCI3_RS26935","0.661122523","1.5813125228","0.5885895249","FRANCCI3_RS26935","","","","WP_023841343.1",""
"FRANCCI3_RS11565","-0.9385689858","-1.9166261874","0.3842088012","FRANCCI3_RS11565","Francci3_2303","","","WP_035732973.1",""
"FRANCCI3_RS11570","0.2408845775","1.1817170002","0.6580720014","FRANCCI3_RS11570","Francci3_2304","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_232235131.1",""
"tatA_1","-0.4083249384","-1.3271440198","0.3755147938","FRANCCI3_RS11575","Francci3_2305","","GO:0043953 - protein transport by the Tat complex [Evidence IEA]","WP_011436719.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS11580","0.1928908117","1.1430518219","0.7155708433","FRANCCI3_RS11580","Francci3_2307","","","WP_011436721.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS11585","-0.4401939992","-1.3567867623","0.3638662105","FRANCCI3_RS11585","Francci3_2308","","","WP_011436722.1",""
"FRANCCI3_RS11590","0.3192669404","1.2476964105","0.5177725058","FRANCCI3_RS11590","Francci3_2309","","","WP_011436723.1",""
"FRANCCI3_RS11595","0.4291556248","1.3464453037","0.6330602091","FRANCCI3_RS11595","Francci3_2310","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436724.1",""
"FRANCCI3_RS11600","-0.6084573337","-1.5246280602","0.2457954225","FRANCCI3_RS11600","Francci3_2311","","","WP_011436725.1",""
"FRANCCI3_RS11605","-0.3920458613","-1.3122529687","0.6002439321","FRANCCI3_RS11605","Francci3_2312","","","WP_237704596.1",""
"FRANCCI3_RS11610","-0.6450029344","-1.5637424668","0.1217119287","FRANCCI3_RS11610","Francci3_2313","GO:0004489 - methylenetetrahydrofolate reductase (NAD(P)H) activity [Evidence IEA]","GO:0006555 - methionine metabolic process [Evidence IEA]","WP_035959139.1",""
"FRANCCI3_RS11615","-0.4209984376","-1.338853807","0.2958272826","FRANCCI3_RS11615, FRANCCI3_RS11620","Francci3_2314, Francci3_2315","GO:0004803 - transposase activity [Evidence IEA]","GO:0006313 - DNA transposition [Evidence IEA]","WP_023841897.1, WP_011436729.1",""
"FRANCCI3_RS11620","0.4706618428","1.385745039","0.2820533557","FRANCCI3_RS11615, FRANCCI3_RS11620","Francci3_2314, Francci3_2315","GO:0004803 - transposase activity [Evidence IEA]","GO:0006313 - DNA transposition [Evidence IEA]","WP_023841897.1, WP_011436729.1",""
"FRANCCI3_RS11625","0.3651348416","1.2880020071","0.5859752413","FRANCCI3_RS11625","Francci3_2316","","","WP_011436730.1",""
"FRANCCI3_RS11630","0.4774190472","1.3922507282","0.6675122351","FRANCCI3_RS11630","","GO:0003677 - DNA binding [Evidence IEA]; GO:0004803 - transposase activity [Evidence IEA]","GO:0006313 - DNA transposition [Evidence IEA]","",""
"FRANCCI3_RS24520","1.4819386973","2.7932383728","0.1059115703","FRANCCI3_RS24520","","GO:0003677 - DNA binding [Evidence IEA]; GO:0004803 - transposase activity [Evidence IEA]","GO:0006313 - DNA transposition [Evidence IEA]","",""
"ltrA_2","0.0111005033","1.0077239596","0.9820299739","FRANCCI3_RS11640","Francci3_2318","GO:0003964 - RNA-directed DNA polymerase activity [Evidence IEA]","GO:0000373 - Group II intron splicing [Evidence IEA]","WP_235187188.1",""
"FRANCCI3_RS28055","-1.6428325552","-3.122783507","0.0691194234","FRANCCI3_RS28055","","","","WP_235187187.1",""
"FRANCCI3_RS11650","-1.0398565434","-2.0560231993","0.0874583825","FRANCCI3_RS11650","Francci3_2320","","","WP_011436734.1",""
"FRANCCI3_RS11655","0.2053856078","1.1529944814","0.6859242529","FRANCCI3_RS11655, FRANCCI3_RS11660","Francci3_2321, Francci3_2322","","","WP_011436735.1, WP_011436736.1",""
"FRANCCI3_RS11660","0.5071865796","1.4212758408","0.4379096746","FRANCCI3_RS11655, FRANCCI3_RS11660, FRANCCI3_RS11665","Francci3_2321, Francci3_2322, Francci3_2323","","","WP_011436735.1, WP_011436736.1, WP_011436737.1",""
"FRANCCI3_RS11665","0.2634847108","1.2003746116","0.5375511038","FRANCCI3_RS11660, FRANCCI3_RS11665, FRANCCI3_RS11670","Francci3_2322, Francci3_2323, Francci3_2324","","","WP_011436736.1, WP_011436737.1, WP_011436738.1",""
"FRANCCI3_RS11670","-0.2618928181","-1.1990508296","0.5534477525","FRANCCI3_RS11665, FRANCCI3_RS11670","Francci3_2323, Francci3_2324","","","WP_011436737.1, WP_011436738.1",""
"FRANCCI3_RS11675","-0.2060619375","-1.1535351274","0.7250793439","FRANCCI3_RS11675","Francci3_2325","GO:0030612 - arsenate reductase (thioredoxin) activity [Evidence IEA]","","WP_035959142.1",""
"FRANCCI3_RS11680","-1.2865497561","-2.4394395885","0.0174002757","FRANCCI3_RS11680","Francci3_2326","GO:0015267 - channel activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011436740.1",""
"FRANCCI3_RS11685","-0.6359654592","-1.553977332","0.26625524","FRANCCI3_RS11685","Francci3_2327","","","WP_011436741.1",""
"FRANCCI3_RS11690","0.3743303571","1.2962377519","0.6260686676","FRANCCI3_RS11690","","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_236701543.1",""
"FRANCCI3_RS11695","1.1744240134","2.2570275262","0.1042969679","FRANCCI3_RS11695, FRANCCI3_RS11700","Francci3_2330, Francci3_2331","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1, WP_236701550.1",""
"FRANCCI3_RS11700","0.1493472169","1.1090675334","0.758239804","FRANCCI3_RS11695, FRANCCI3_RS11700","Francci3_2330, Francci3_2331","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1, WP_236701550.1",""
"FRANCCI3_RS11705","0.3295428871","1.2566151573","0.6078173351","FRANCCI3_RS11705, FRANCCI3_RS11710","Francci3_2332, Francci3_2333","","","WP_011436745.1, WP_023840322.1",""
"FRANCCI3_RS11710","-0.1767679849","-1.1303487691","0.7760081278","FRANCCI3_RS11705, FRANCCI3_RS11710","Francci3_2332, Francci3_2333","","","WP_011436745.1, WP_023840322.1",""
"FRANCCI3_RS11715","-0.7011144487","-1.6257601701","0.1378597205","FRANCCI3_RS11715","Francci3_2334","","","WP_198031033.1",""
"FRANCCI3_RS11720","-1.003610751","-2.0050118328","0.1724699951","FRANCCI3_RS11720, FRANCCI3_RS11725","Francci3_2335, Francci3_2336","GO:0003677 - DNA binding [Evidence IEA]; GO:0003723 - RNA binding [Evidence IEA]; GO:0004521 - RNA endonuclease activity [Evidence IEA]","","WP_011436748.1, WP_035733467.1",""
"FRANCCI3_RS11725","-0.2204137027","-1.1650676297","0.7747241993","FRANCCI3_RS11720, FRANCCI3_RS11725","Francci3_2335, Francci3_2336","GO:0003677 - DNA binding [Evidence IEA]; GO:0003723 - RNA binding [Evidence IEA]; GO:0004521 - RNA endonuclease activity [Evidence IEA]","","WP_011436748.1, WP_035733467.1",""
