"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS27025","1.3090385193","2.4777635498","0.1693542881","FRANCCI3_RS13940, FRANCCI3_RS27025","Francci3_2770, Francci3_2771","","","WP_108913767.1, WP_051569461.1",""
"FRANCCI3_RS28170","-1.2420603176","-2.3653608917","0.474815224","FRANCCI3_RS28170","","GO:0003677 - DNA binding [Evidence IEA]","","",""
"FRANCCI3_RS13955","-0.4944360087","-1.4087699185","0.5425708741","FRANCCI3_RS13955, FRANCCI3_RS13960","Francci3_2773, Francci3_2774","GO:0004176 - ATP-dependent peptidase activity [Evidence IEA]; GO:0004252 - serine-type endopeptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011437163.1, WP_011437164.1",""
"FRANCCI3_RS13960","-0.192368792","-1.1426382989","0.796424514","FRANCCI3_RS13955, FRANCCI3_RS13960","Francci3_2773, Francci3_2774","GO:0004176 - ATP-dependent peptidase activity [Evidence IEA]; GO:0004252 - serine-type endopeptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011437163.1, WP_011437164.1",""
"tnpB_2","0.355173222","1.2791391561","0.6630683978","FRANCCI3_RS13965, FRANCCI3_RS13970","Francci3_2775","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS13970","0.0932760891","1.0667899133","0.9264605578","FRANCCI3_RS13965, FRANCCI3_RS13970","Francci3_2775","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS13975","2.0920374194","4.2634975258","8.384E-3","FRANCCI3_RS13975","Francci3_2779","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437168.1",""
"FRANCCI3_RS13980","0.8637393879","1.8197488944","0.2454185652","FRANCCI3_RS13980","Francci3_2780","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437169.1",""
"mce","0.6668328034","1.5875838632","0.368757183","FRANCCI3_RS13985","Francci3_2781","","","WP_011437170.1",""
"FRANCCI3_RS13990","1.0419344748","2.0589866484","0.2438296764","FRANCCI3_RS13990","Francci3_2782","","","WP_232235042.1",""
"FRANCCI3_RS28175","-0.0937586329","-1.0671467863","0.9283589826","FRANCCI3_RS28175","","GO:0016829 - lyase activity [Evidence IEA]","","",""
"FRANCCI3_RS14000","-1.0074597343","-2.0103681698","0.1978765806","FRANCCI3_RS14000","Francci3_2784","","","WP_011437173.1",""
"FRANCCI3_RS14005","0.5028213766","1.4169819459","0.4721103612","FRANCCI3_RS14005","Francci3_2785","GO:0016624 - oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor [Evidence IEA]","","WP_011437174.1",""
"FRANCCI3_RS14010","-1.2235273038","-2.3351695502","0.2688315645","FRANCCI3_RS14010","Francci3_2786","","","WP_011437175.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS14015","-0.4127580948","-1.3312283796","0.6869316752","FRANCCI3_RS14015","","","","WP_023840748.1",""
"FRANCCI3_RS14020","0.9958850642","1.9943036153","0.486948786","FRANCCI3_RS14020","","","","WP_232235041.1",""
"FRANCCI3_RS28750","0.87840792","1.8383454831","0.463412877","FRANCCI3_RS28750","","GO:0003677 - DNA binding [Evidence IEA]; GO:0008168 - methyltransferase activity [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA]","GO:0006281 - DNA repair [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","",""
"FRANCCI3_RS14025","-1.9767855484","-3.9361509495","0.1833762527","FRANCCI3_RS14025, FRANCCI3_RS14030","Francci3_2788, Francci3_2789","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011437176.1, WP_011437177.1",""
"FRANCCI3_RS14030","-1.5447634726","-2.91756232","0.071471012","FRANCCI3_RS14025, FRANCCI3_RS14030, FRANCCI3_RS14035","Francci3_2788, Francci3_2789, Francci3_2790","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011437176.1, WP_011437177.1, WP_023840750.1",""
"FRANCCI3_RS14035","-1.0643528487","-2.0912316031","0.245563116","FRANCCI3_RS14030, FRANCCI3_RS14035","Francci3_2789, Francci3_2790","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011437177.1, WP_023840750.1",""
"FRANCCI3_RS14040","-0.1670052845","-1.1227255345","0.8222437637","FRANCCI3_RS14040","Francci3_2791","GO:0070403 - NAD+ binding [Evidence IEA]","","WP_235463033.1",""
"FRANCCI3_RS27510","0.2275204245","1.1708209165","0.8458392948","FRANCCI3_RS27510","Francci3_2792","","","WP_011437180.1",""
"FRANCCI3_RS14050","-0.7418032793","-1.6722647603","0.4281659896","FRANCCI3_RS14050","Francci3_2793","","","WP_011437181.1",""
"FRANCCI3_RS14055","-0.4655914371","-1.3808833346","0.6214650732","FRANCCI3_RS14055","Francci3_2794","","","WP_011437182.1",""
"FRANCCI3_RS14060","0.1478459669","1.1079140522","0.8275642054","FRANCCI3_RS14060","Francci3_2795","","","WP_308726804.1",""
"FRANCCI3_RS14065","0.2787170564","1.2131156188","0.6988953655","FRANCCI3_RS14065","Francci3_2796","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0005215 - transporter activity [Evidence IEA]","","WP_011437184.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS14070","0.6907840617","1.6141605282","0.3418316492","FRANCCI3_RS14070","Francci3_2797","GO:0050380 - undecaprenyl-diphosphatase activity [Evidence IEA]","GO:0016311 - dephosphorylation [Evidence IEA]","WP_011437185.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS14080","1.8856538404","3.6952035581","0.5529383355","FRANCCI3_RS14080","Francci3_2799","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1",""
"FRANCCI3_RS24705","0.0189582059","1.0132275471","0.9888560978","FRANCCI3_RS24705","Francci3_2800","","","WP_011437187.1",""
"FRANCCI3_RS14090","0.6602804389","1.5803897986","0.6713249354","FRANCCI3_RS14090","Francci3_2801","","","WP_011437188.1",""
"FRANCCI3_RS14095","0.6479576903","1.5669484195","0.5513010533","FRANCCI3_RS14095","Francci3_2802","","","WP_035731897.1",""
"FRANCCI3_RS14100","1.0014433373","2.0020018916","0.2649260007","FRANCCI3_RS14100","Francci3_2803","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_035941473.1",""
"FRANCCI3_RS14105","-0.0351779328","-1.0246831932","0.9618711644","FRANCCI3_RS14105, FRANCCI3_RS14110","Francci3_2804, Francci3_2805","GO:0016829 - lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437191.1, WP_011437192.1",""
"FRANCCI3_RS14110","0.7026734786","1.6275179765","0.4465870277","FRANCCI3_RS14105, FRANCCI3_RS14110","Francci3_2804, Francci3_2805","GO:0016829 - lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437191.1, WP_011437192.1",""
"FRANCCI3_RS28180","-0.8473817398","-1.7992326417","0.6261174025","FRANCCI3_RS28180","","","","WP_160172385.1",""
"FRANCCI3_RS14115","-1.7032861145","-3.2564184873","0.0531139682","FRANCCI3_RS14115","Francci3_2807","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","","WP_011437194.1",""
"FRANCCI3_RS14120","-1.6515353096","-3.1416779729","0.0507993434","FRANCCI3_RS14120","Francci3_2808","","","WP_011437195.1",""
"FRANCCI3_RS14125","-1.2312470866","-2.3476984063","0.2330871565","FRANCCI3_RS14125","Francci3_2809","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437196.1",""
"FRANCCI3_RS14130","0.3617370013","1.2849720698","0.6386215534","FRANCCI3_RS14130","Francci3_2810","GO:0071949 - FAD binding [Evidence IEA]","GO:0055072 - obsolete iron ion homeostasis [Evidence IEA]","WP_011437197.1",""
"FRANCCI3_RS14135","-0.1975411735","-1.1467422629","0.8050968252","FRANCCI3_RS14135","Francci3_2811","","","WP_023840755.1",""
"FRANCCI3_RS27035","-1.7589494885","-3.384515886","0.2255501456","FRANCCI3_RS27035","","","","WP_023840756.1",""
"FRANCCI3_RS14140","-0.0604554037","-1.0427948794","0.9731666027","FRANCCI3_RS14140","","","","WP_023840757.1",""
"FRANCCI3_RS14145","0.4293301888","1.3466082314","0.6930006747","FRANCCI3_RS14145","Francci3_2813","","","WP_232235038.1",""
"FRANCCI3_RS14150","0.4729522738","1.3879468032","0.5384637969","FRANCCI3_RS14150","Francci3_2814","","","WP_232235037.1",""
"FRANCCI3_RS28755","-0.4019031978","-1.3212497493","0.7678298016","FRANCCI3_RS28755","Francci3_2815","","","WP_011437202.1",""
"FRANCCI3_RS14160","-0.5599528353","-1.4742210212","0.5359545892","FRANCCI3_RS14160","","","","WP_232235043.1",""
"FRANCCI3_RS27040","1.3111778854","2.48144054","0.2773311883","FRANCCI3_RS27040","","","","WP_049760944.1",""
"FRANCCI3_RS14165","0.405796426","1.3248200628","0.5946287246","FRANCCI3_RS14165","Francci3_2817","GO:0046872 - metal ion binding [Evidence IEA]; GO:0004784 - superoxide dismutase activity [Evidence IEA]","","WP_011437204.1",""
"bfr","-0.9641700324","-1.9509408425","0.3774086203","FRANCCI3_RS14170","Francci3_2818","GO:0008199 - ferric iron binding [Evidence IEA]; GO:0004322 - ferroxidase activity [Evidence IEA]","GO:0006880 - intracellular sequestering of iron ion [Evidence IEA]","WP_011437205.1",""
"FRANCCI3_RS14175","-0.4389754169","-1.3556412269","0.6009856256","FRANCCI3_RS14175","Francci3_2819","","","WP_011437206.1",""
"FRANCCI3_RS14180","0.1436727782","1.1047138931","0.8831831679","FRANCCI3_RS14180","Francci3_2820","","","WP_108913494.1",""
"FRANCCI3_RS28570","0.4178422506","1.3359279953","0.7948553473","FRANCCI3_RS28570","","","","WP_255353868.1",""
"pruA","-2.4737824362","-5.5549827678","9.037E-3","FRANCCI3_RS14190","Francci3_2822","GO:0003842 - 1-pyrroline-5-carboxylate dehydrogenase activity [Evidence IEA]","GO:0006562 - proline catabolic process [Evidence IEA]","WP_200923100.1",""
"FRANCCI3_RS14195","-1.1306417481","-2.1895611594","0.1821421734","FRANCCI3_RS14195","Francci3_2823","","","WP_236701465.1",""
"FRANCCI3_RS14200","0.3868031223","1.307492909","0.7363018953","FRANCCI3_RS14200","Francci3_2824","","","WP_011437211.1",""
"FRANCCI3_RS14205","-0.4383336266","-1.355038297","0.6731896091","FRANCCI3_RS14205","Francci3_2825","","","WP_011437212.1",""
"FRANCCI3_RS14210","-0.0319771101","-1.0224123088","0.9666717974","FRANCCI3_RS14210","Francci3_2826","","","WP_236701466.1",""
"FRANCCI3_RS14215","1.1768849505","2.2608808304","0.1520411638","FRANCCI3_RS14215","Francci3_2827","","","WP_011437214.1",""
"FRANCCI3_RS28575","-0.2996613905","-1.23085549","0.8687878979","FRANCCI3_RS28575","","","","WP_023840763.1",""
"FRANCCI3_RS14220","0.4961216817","1.4104169148","0.6196603897","FRANCCI3_RS14220","Francci3_2829","","","WP_023840764.1",""
"FRANCCI3_RS14225","-0.706716629","-1.6320854901","0.3576175905","FRANCCI3_RS14225","Francci3_2830","GO:0016765 - transferase activity, transferring alkyl or aryl (other than methyl) groups [Evidence IEA]","GO:0019346 - transsulfuration [Evidence IEA]","WP_011437217.1",""
"FRANCCI3_RS14230","-0.4531339923","-1.3690109559","0.5477349237","FRANCCI3_RS14230","Francci3_2831","GO:0016747 - acyltransferase activity, transferring groups other than amino-acyl groups [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_308726805.1",""
"FRANCCI3_RS14235","-2.4552065632","-5.4839163437","0.0414173957","FRANCCI3_RS14235","Francci3_2832","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_108913751.1",""
"FRANCCI3_RS14240","-1.9250041365","-3.7973793716","0.1115318791","FRANCCI3_RS14240","Francci3_2833","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437220.1",""
"FRANCCI3_RS14245","0.2108178848","1.1573441132","0.8190886834","FRANCCI3_RS14245","Francci3_2834","","","WP_011437221.1",""
"FRANCCI3_RS14250","-1.6346360989","-3.1050921819","0.1389916331","FRANCCI3_RS14250","Francci3_2835","GO:0004721 - phosphoprotein phosphatase activity [Evidence IEA]; GO:0004725 - protein tyrosine phosphatase activity [Evidence IEA]","GO:0006470 - protein dephosphorylation [Evidence IEA]","WP_011437222.1",""
"FRANCCI3_RS14255","-0.5601342892","-1.4744064519","0.6432961818","FRANCCI3_RS14255","Francci3_2836","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011437223.1",""
"FRANCCI3_RS14260","-0.8414834067","-1.7918916523","0.4100358499","FRANCCI3_RS14260","Francci3_2837","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437224.1",""
"FRANCCI3_RS14265","-0.9142294291","-1.8845622224","0.3304963543","FRANCCI3_RS14265","Francci3_2838","","GO:0008643 - carbohydrate transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437225.1",""
"FRANCCI3_RS14270","0.3562025069","1.2800520784","0.7088455428","FRANCCI3_RS14270","Francci3_2839","","","WP_011437226.1",""
"FRANCCI3_RS14275","-0.0670851794","-1.0475979774","0.9204567182","FRANCCI3_RS14275","Francci3_2840","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011437227.1",""
"FRANCCI3_RS14280","0.8203981739","1.7658932997","0.3825017177","FRANCCI3_RS14280","Francci3_2841","GO:0005524 - ATP binding [Evidence IEA]; GO:0016301 - kinase activity [Evidence IEA]","","WP_035958515.1",""
"FRANCCI3_RS14285","0.3679606446","1.2905272856","0.7430200665","FRANCCI3_RS14285","Francci3_2842","GO:0005524 - ATP binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011437229.1",""
"FRANCCI3_RS14290","-0.1989291449","-1.1478460383","0.7843731365","FRANCCI3_RS14290","Francci3_2843","","","WP_011437230.1",""
"FRANCCI3_RS14295","-0.4656843106","-1.3809722318","0.7278755937","FRANCCI3_RS14295","Francci3_2844","","","WP_011437231.1",""
"FRANCCI3_RS14300","-0.2852390826","-1.2186121947","0.7133670971","FRANCCI3_RS14300","Francci3_2845","","","WP_011437232.1",""
"FRANCCI3_RS14305","-0.3760533218","-1.2977867321","0.6000959808","FRANCCI3_RS14305","Francci3_2846","","","WP_011437233.1",""
"FRANCCI3_RS14310","2.5047979048","5.6756983077","0.0299677609","FRANCCI3_RS14310","Francci3_2847","","","WP_049761094.1",""
"FRANCCI3_RS14315","0.3113234131","1.2408454304","0.7477988523","FRANCCI3_RS14315, FRANCCI3_RS14320","Francci3_2848, Francci3_2849","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437235.1, WP_011437236.1",""
"FRANCCI3_RS14320","0.7272941286","1.6555311182","0.3393128143","FRANCCI3_RS14315, FRANCCI3_RS14320","Francci3_2848, Francci3_2849","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437235.1, WP_011437236.1",""
"FRANCCI3_RS14325","0.4087005077","1.3274895532","0.6488873533","FRANCCI3_RS14325","Francci3_2850","","","WP_255353869.1",""
"FRANCCI3_RS14330","-0.1151214803","-1.0830662399","0.8812454788","FRANCCI3_RS14330, FRANCCI3_RS14335","Francci3_2851, Francci3_2852","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437238.1, WP_082456678.1",""
"FRANCCI3_RS14335","2.2027073164","4.6034239611","0.0185792101","FRANCCI3_RS14330, FRANCCI3_RS14335","Francci3_2851, Francci3_2852","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437238.1, WP_082456678.1",""
"FRANCCI3_RS14340","0.6058429874","1.5218677426","0.499563275","FRANCCI3_RS14340","Francci3_2853","","","WP_011437240.1",""
"FRANCCI3_RS14345","-0.4336084125","-1.3506074424","0.7578146974","FRANCCI3_RS14345","Francci3_2854","","","WP_011437241.1",""
"FRANCCI3_RS28190","0.865920531","1.8225021683","0.367925106","FRANCCI3_RS28190","Francci3_2855","","","WP_049761097.1",""
"FRANCCI3_RS14355","0.0152857643","1.0106516132","0.9853302856","FRANCCI3_RS14355","Francci3_2856","","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437243.1",""
"FRANCCI3_RS14360","-0.2138563138","-1.1597841392","0.7477962238","FRANCCI3_RS14360, FRANCCI3_RS14365","Francci3_2857, Francci3_2858","","","WP_011437244.1, WP_011437245.1",""
"FRANCCI3_RS14365","0.5483001502","1.4623616586","0.5422736292","FRANCCI3_RS14360, FRANCCI3_RS14365","Francci3_2857, Francci3_2858","","","WP_011437244.1, WP_011437245.1",""
"FRANCCI3_RS14370","-0.2975417895","-1.2290484505","0.6578583175","FRANCCI3_RS14370, FRANCCI3_RS14375","Francci3_2859, Francci3_2860","","","WP_011437246.1, WP_011437247.1",""
"FRANCCI3_RS14375","0.0153511676","1.0106974313","0.9834914971","FRANCCI3_RS14370, FRANCCI3_RS14375","Francci3_2859, Francci3_2860","","","WP_011437246.1, WP_011437247.1",""
"FRANCCI3_RS14380","-0.058900135","-1.0416713208","0.9419613945","FRANCCI3_RS14380","Francci3_2861","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011437248.1",""
"FRANCCI3_RS14385","-0.4691219887","-1.3842667593","0.6695156916","FRANCCI3_RS14385","Francci3_2862","","","WP_011437249.1",""
"FRANCCI3_RS14390","-0.6097924562","-1.5260396596","0.4007834357","FRANCCI3_RS14390","Francci3_2863","","","WP_011437250.1",""
"FRANCCI3_RS26285","-1.0368175556","-2.0516968149","0.2227680618","FRANCCI3_RS26285","Francci3_2864","GO:0016758 - hexosyltransferase activity [Evidence IEA]","","WP_011437251.1",""
"FRANCCI3_RS14400","-0.1510966368","-1.1104132105","0.8830633509","FRANCCI3_RS14400","Francci3_2865","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_035731820.1",""
"FRANCCI3_RS27045","0.2841807779","1.2177185961","0.8107699271","FRANCCI3_RS27045","","","","WP_023840775.1",""
"FRANCCI3_RS23540","1.1457688144","2.2126401118","0.1682168801","FRANCCI3_RS23540","Francci3_2866","","","WP_051569466.1",""
"FRANCCI3_RS14410","-0.1276545407","-1.0925161003","0.8797669267","FRANCCI3_RS14410","Francci3_2867","GO:0016831 - carboxy-lyase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0019752 - carboxylic acid metabolic process [Evidence IEA]","WP_011437254.1",""
"FRANCCI3_RS14415","-0.0120153579","-1.0083631891","0.992232589","FRANCCI3_RS14415","Francci3_2868","GO:0003824 - catalytic activity [Evidence IEA]","","",""
"FRANCCI3_RS27050","-0.9909211667","-1.9874535831","0.5742928374","FRANCCI3_RS27050","Francci3_2869","","","WP_011437256.1",""
"FRANCCI3_RS14420","-1.6818810289","-3.2084600705","0.0662846763","FRANCCI3_RS14420","Francci3_2870","","","WP_011437257.1",""
"FRANCCI3_RS14425","-0.6863193828","-1.60917294","0.3617943056","FRANCCI3_RS14425","Francci3_2871","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437258.1",""
"FRANCCI3_RS14430","-0.7510678142","-1.6830380742","0.3101527986","FRANCCI3_RS14430, FRANCCI3_RS14435","Francci3_2872, Francci3_2873","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0045484 - L-lysine 6-transaminase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0017000 - antibiotic biosynthetic process [Evidence IEA]","WP_011437259.1, WP_236701483.1",""
"lat","-0.7909412507","-1.7302029225","0.2559140803","FRANCCI3_RS14430, FRANCCI3_RS14435","Francci3_2872, Francci3_2873","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0045484 - L-lysine 6-transaminase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0017000 - antibiotic biosynthetic process [Evidence IEA]","WP_011437259.1, WP_236701483.1",""
"FRANCCI3_RS14440","-0.9785621645","-1.9705005669","0.2504640254","FRANCCI3_RS14440","Francci3_2874","","","WP_011437261.1",""
"FRANCCI3_RS14445","-0.9292729591","-1.9043160811","0.278424394","FRANCCI3_RS14445","Francci3_2875","GO:0004672 - protein kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011437262.1",""
"FRANCCI3_RS14450","0.4639971659","1.3793582122","0.6224626826","FRANCCI3_RS14450","Francci3_2876","GO:0046872 - metal ion binding [Evidence IEA]","GO:0006801 - superoxide metabolic process [Evidence IEA]","WP_011437263.1",""
"FRANCCI3_RS14455","0.0385708374","1.0270958608","0.9784532413","FRANCCI3_RS14455, FRANCCI3_RS28760","Francci3_2877","","GO:0008219 - cell death [Evidence IEA]","WP_011437264.1, WP_308726851.1",""
"FRANCCI3_RS28760","0.8007654752","1.7420251773","0.4480844721","FRANCCI3_RS14455, FRANCCI3_RS28760, FRANCCI3_RS14465","Francci3_2877, Francci3_2878","GO:0016722 - oxidoreductase activity, acting on metal ions [Evidence IEA]","GO:0008219 - cell death [Evidence IEA], GO:0009236 - cobalamin biosynthetic process [Evidence IEA]; GO:0032363 - FMN catabolic process [Evidence IEA]","WP_011437264.1, WP_308726851.1",""
"bluB","-1.9280621119","-3.805436936","0.0819663086","FRANCCI3_RS28760, FRANCCI3_RS14465","Francci3_2878","GO:0016722 - oxidoreductase activity, acting on metal ions [Evidence IEA]","GO:0008219 - cell death [Evidence IEA], GO:0009236 - cobalamin biosynthetic process [Evidence IEA]; GO:0032363 - FMN catabolic process [Evidence IEA]","WP_308726851.1",""
"FRANCCI3_RS28195","-4.1314026584","-17.5257303085","0.0769528691","FRANCCI3_RS28195","Francci3_2879","","","WP_011437266.1",""
"FRANCCI3_RS14475","-0.1488414557","-1.1086787992","0.8753099881","FRANCCI3_RS14475","Francci3_2880","","","WP_011437267.1",""
"FRANCCI3_RS14480","1.6549884173","3.1492066226","0.120784874","FRANCCI3_RS14480, FRANCCI3_RS14485","Francci3_2881, Francci3_2882","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437268.1, WP_011437269.1",""
"FRANCCI3_RS14485","-0.1629485091","-1.1195729296","0.8856433432","FRANCCI3_RS14480, FRANCCI3_RS14485","Francci3_2881, Francci3_2882","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437268.1, WP_011437269.1",""
"FRANCCI3_RS14490","-0.5086913831","-1.4227590764","0.6648149679","FRANCCI3_RS14490","Francci3_2883","","","WP_011437270.1",""
"FRANCCI3_RS14495","0.6852404296","1.6079699323","0.4080263607","FRANCCI3_RS14495","Francci3_2884","","","WP_011437271.1",""
"FRANCCI3_RS14500","-3.6552909093","-12.5994679626","0.1128174575","FRANCCI3_RS14500, FRANCCI3_RS14505","Francci3_2885","GO:0046872 - metal ion binding [Evidence IEA]","","WP_023841125.1, WP_011437272.1",""
"FRANCCI3_RS14505","0.1580612918","1.1157867247","0.898877547","FRANCCI3_RS14500, FRANCCI3_RS14505","Francci3_2885","GO:0046872 - metal ion binding [Evidence IEA]","","WP_023841125.1, WP_011437272.1",""
"FRANCCI3_RS14510","-1.4355362003","-2.7048267707","0.3443316758","FRANCCI3_RS14510","","","","WP_023841126.1",""
"FRANCCI3_RS14515","-0.9466226023","-1.9273553685","0.3982715959","FRANCCI3_RS14515","Francci3_2887","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437274.1",""
"FRANCCI3_RS14520","1.0279599199","2.0391387151","0.242242086","FRANCCI3_RS14520, FRANCCI3_RS14525","Francci3_2888, Francci3_2889","","","WP_198031025.1, WP_201783639.1",""
"FRANCCI3_RS14525","-0.9163276836","-1.8873051223","0.3434123057","FRANCCI3_RS14520, FRANCCI3_RS14525","Francci3_2888, Francci3_2889","","","WP_198031025.1, WP_201783639.1",""
"FRANCCI3_RS14530","-2.1514083227","-4.4426125391","0.1843542348","FRANCCI3_RS14530","Francci3_2890","","","WP_011437277.1",""
"FRANCCI3_RS14535","-0.3181983524","-1.246772598","0.8003596729","FRANCCI3_RS14535, FRANCCI3_RS24730","Francci3_2891, Francci3_2892","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_035733191.1, WP_011437279.1",""
"FRANCCI3_RS24730","3.0416419272","8.2342766896","0.0479281986","FRANCCI3_RS14535, FRANCCI3_RS24730","Francci3_2891, Francci3_2892","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_035733191.1, WP_011437279.1",""
"FRANCCI3_RS14540","1.2271469564","2.3410357344","0.3472645379","FRANCCI3_RS14540, FRANCCI3_RS14545","Francci3_2893, Francci3_2894","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003824 - catalytic activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011437280.1, WP_011437281.1",""
"FRANCCI3_RS14545","1.5335262099","2.894925477","0.1643599681","FRANCCI3_RS14540, FRANCCI3_RS14545","Francci3_2893, Francci3_2894","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003824 - catalytic activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011437280.1, WP_011437281.1",""
"FRANCCI3_RS14550","0.2150375257","1.1607341057","0.8981355191","FRANCCI3_RS14550","","","","WP_035912180.1",""
"FRANCCI3_RS14555","1.1629809819","2.2391962592","0.4656898864","FRANCCI3_RS14555","Francci3_2895","","","WP_023841132.1",""
"FRANCCI3_RS14560","2.5625700398","5.9075913779","0.0576212699","FRANCCI3_RS14560","Francci3_2896","","","WP_082456722.1",""
"FRANCCI3_RS14565","1.2854028486","2.437501064","0.316507965","FRANCCI3_RS14565","Francci3_2897","GO:0022857 - transmembrane transporter activity [Evidence IEA]","","WP_023841168.1",""
"FRANCCI3_RS14570","0.0570326846","1.040323835","0.9547263052","FRANCCI3_RS14570, FRANCCI3_RS23545","Francci3_2898, Francci3_2899","","","WP_011437285.1, WP_049760948.1",""
"FRANCCI3_RS23545","0.8218552743","1.7676777265","0.4403990969","FRANCCI3_RS14570, FRANCCI3_RS23545","Francci3_2898, Francci3_2899","","","WP_011437285.1, WP_049760948.1",""
