"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS13865","-2.8611726918","-7.266057043","3.827E-5","FRANCCI3_RS13860, FRANCCI3_RS13865","Francci3_2754, Francci3_2755","GO:0051213 - dioxygenase activity [Evidence IEA]","","WP_011437144.1, WP_011437145.1",""
"FRANCCI3_RS13870","-1.9660564745","-3.9069870524","1.59E-4","FRANCCI3_RS13870","Francci3_2756","","","WP_011437146.1",""
"FRANCCI3_RS13875","-1.8162850827","-3.5217318949","1.022E-3","FRANCCI3_RS13875","Francci3_2757","","","WP_011437147.1",""
"FRANCCI3_RS13880","-1.4344210675","-2.7027368795","1.486E-3","FRANCCI3_RS13880","Francci3_2758","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437148.1",""
"FRANCCI3_RS13885","-1.2584872589","-2.3924474875","0.0177599614","FRANCCI3_RS13885","Francci3_2759","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011437149.1",""
"FRANCCI3_RS13890","0.2422286118","1.1828184168","0.6504957675","FRANCCI3_RS13890","Francci3_2760","GO:0005524 - ATP binding [Evidence IEA]","","WP_011437150.1",""
"FRANCCI3_RS13895","-0.0765647152","-1.0545041078","0.8862024623","FRANCCI3_RS13895","Francci3_2761","GO:0070967 - coenzyme F420 binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0008150 - biological_process [Evidence IEA]","WP_011437151.1",""
"FRANCCI3_RS13900","-1.3408394026","-2.5329865256","0.0301548338","FRANCCI3_RS13900","Francci3_2762","GO:0008168 - methyltransferase activity [Evidence IEA]","","WP_011437152.1",""
"FRANCCI3_RS13905","-1.1853761867","-2.27422688","0.025960672","FRANCCI3_RS13905, FRANCCI3_RS13910","Francci3_2763, Francci3_2764","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437153.1, WP_108913770.1",""
"FRANCCI3_RS13910","-1.530108715","-2.8880760153","4.549E-3","FRANCCI3_RS13905, FRANCCI3_RS13910","Francci3_2763, Francci3_2764","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437153.1, WP_108913770.1",""
"FRANCCI3_RS13915","-0.9635880405","-1.9501539799","0.1193172313","FRANCCI3_RS13915, FRANCCI3_RS13920","Francci3_2765, Francci3_2766","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437155.1, WP_232235206.1",""
"FRANCCI3_RS13920","-0.9238292241","-1.8971440466","0.1242588271","FRANCCI3_RS13915, FRANCCI3_RS13920","Francci3_2765, Francci3_2766","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437155.1, WP_232235206.1",""
"FRANCCI3_RS13925","-1.6947600787","-3.2372304675","0.015128462","FRANCCI3_RS13925","Francci3_2767","","","WP_011437157.1",""
"FRANCCI3_RS13930","-2.1477634797","-4.4314028329","2.592E-3","FRANCCI3_RS13930","Francci3_2768","GO:0003677 - DNA binding [Evidence IEA]","","WP_023842195.1",""
"FRANCCI3_RS27020","-1.3077296466","-2.4755166395","0.542841235","FRANCCI3_RS27020","","","","WP_157858560.1",""
"FRANCCI3_RS23525","-1.2301120895","-2.3458521512","0.0697315165","FRANCCI3_RS23525","Francci3_2769","GO:0003677 - DNA binding [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_049760940.1",""
"FRANCCI3_RS13940","-1.9545877888","-3.8760516323","6.751E-3","FRANCCI3_RS13940, FRANCCI3_RS27025","Francci3_2770, Francci3_2771","","","WP_108913767.1, WP_051569461.1",""
"FRANCCI3_RS27025","-1.7322981786","-3.3225667391","0.0101824885","FRANCCI3_RS13940, FRANCCI3_RS27025","Francci3_2770, Francci3_2771","","","WP_108913767.1, WP_051569461.1",""
"FRANCCI3_RS28170","0.6757005577","1.5973722517","0.6422800419","FRANCCI3_RS28170","","GO:0003677 - DNA binding [Evidence IEA]","","",""
"FRANCCI3_RS13955","0.0447403248","1.0314975001","0.9229028736","FRANCCI3_RS13955, FRANCCI3_RS13960","Francci3_2773, Francci3_2774","GO:0004176 - ATP-dependent peptidase activity [Evidence IEA]; GO:0004252 - serine-type endopeptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011437163.1, WP_011437164.1",""
"FRANCCI3_RS13960","-0.3553247813","-1.2792735405","0.4926069047","FRANCCI3_RS13955, FRANCCI3_RS13960","Francci3_2773, Francci3_2774","GO:0004176 - ATP-dependent peptidase activity [Evidence IEA]; GO:0004252 - serine-type endopeptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011437163.1, WP_011437164.1",""
"tnpB_2","2.4932016039","5.6302602253","0.0134779949","FRANCCI3_RS13965, FRANCCI3_RS13970","Francci3_2775","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS13970","-0.3502767825","-1.2748051765","0.4633766696","FRANCCI3_RS13965, FRANCCI3_RS13970","Francci3_2775","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS13975","-0.2382757635","-1.1795820416","0.552882482","FRANCCI3_RS13975","Francci3_2779","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437168.1",""
"FRANCCI3_RS13980","-0.1653748716","-1.121457441","0.6831150953","FRANCCI3_RS13980","Francci3_2780","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437169.1",""
"mce","-0.2043079607","-1.1521335529","0.6751778335","FRANCCI3_RS13985","Francci3_2781","","","WP_011437170.1",""
"FRANCCI3_RS13990","-0.1183608745","-1.0855008642","0.8264038885","FRANCCI3_RS13990","Francci3_2782","","","WP_232235042.1",""
"FRANCCI3_RS28175","-0.7790976738","-1.716057238","0.3086512022","FRANCCI3_RS28175","","GO:0016829 - lyase activity [Evidence IEA]","","",""
"FRANCCI3_RS14000","-0.1822840145","-1.1346788402","0.6984255609","FRANCCI3_RS14000","Francci3_2784","","","WP_011437173.1",""
"FRANCCI3_RS14005","-0.0776095349","-1.0552680709","0.8512046728","FRANCCI3_RS14005","Francci3_2785","GO:0016624 - oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor [Evidence IEA]","","WP_011437174.1",""
"FRANCCI3_RS14010","1.6213139567","3.0765511032","0.059476028","FRANCCI3_RS14010","Francci3_2786","","","WP_011437175.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS14015","0.0998602307","1.0716696334","0.8918429137","FRANCCI3_RS14015","","","","WP_023840748.1",""
"FRANCCI3_RS14020","0.9954279805","1.9936718676","0.3471026555","FRANCCI3_RS14020","","","","WP_232235041.1",""
"FRANCCI3_RS28750","0.3508894134","1.275346629","0.6674524591","FRANCCI3_RS28750","","GO:0003677 - DNA binding [Evidence IEA]; GO:0008168 - methyltransferase activity [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA]","GO:0006281 - DNA repair [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","",""
"FRANCCI3_RS14025","-0.9465393809","-1.9272441929","0.6654571574","FRANCCI3_RS14025, FRANCCI3_RS14030","Francci3_2788, Francci3_2789","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011437176.1, WP_011437177.1",""
"FRANCCI3_RS14030","-1.2373903138","-2.3577165976","0.0107313319","FRANCCI3_RS14025, FRANCCI3_RS14030, FRANCCI3_RS14035","Francci3_2788, Francci3_2789, Francci3_2790","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011437176.1, WP_011437177.1, WP_023840750.1",""
"FRANCCI3_RS14035","0.0475635104","1.0335179965","0.954475027","FRANCCI3_RS14030, FRANCCI3_RS14035","Francci3_2789, Francci3_2790","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011437177.1, WP_023840750.1",""
"FRANCCI3_RS14040","0.1995062467","1.1483052875","0.7109948585","FRANCCI3_RS14040","Francci3_2791","GO:0070403 - NAD+ binding [Evidence IEA]","","WP_235463033.1",""
"FRANCCI3_RS27510","-0.2089783492","-1.1558693601","0.8207380346","FRANCCI3_RS27510","Francci3_2792","","","WP_011437180.1",""
"FRANCCI3_RS14050","-0.2096457448","-1.1564041928","0.7801533746","FRANCCI3_RS14050","Francci3_2793","","","WP_011437181.1",""
"FRANCCI3_RS14055","0.0479731447","1.033811492","0.9094006611","FRANCCI3_RS14055","Francci3_2794","","","WP_011437182.1",""
"FRANCCI3_RS14060","-0.2071372097","-1.1543952028","0.5720773706","FRANCCI3_RS14060","Francci3_2795","","","WP_308726804.1",""
"FRANCCI3_RS14065","0.165046675","1.1212023513","0.6591626055","FRANCCI3_RS14065","Francci3_2796","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0005215 - transporter activity [Evidence IEA]","","WP_011437184.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS14070","0.2873488074","1.2203955355","0.4957127555","FRANCCI3_RS14070","Francci3_2797","GO:0050380 - undecaprenyl-diphosphatase activity [Evidence IEA]","GO:0016311 - dephosphorylation [Evidence IEA]","WP_011437185.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS14080","1.9989437771","3.9970726","0.4923384445","FRANCCI3_RS14080","Francci3_2799","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1",""
"FRANCCI3_RS24705","-0.7411257053","-1.6714795513","0.2589414218","FRANCCI3_RS24705","Francci3_2800","","","WP_011437187.1",""
"FRANCCI3_RS14090","-1.6870541559","-3.2199854199","0.1538471299","FRANCCI3_RS14090","Francci3_2801","","","WP_011437188.1",""
"FRANCCI3_RS14095","-0.6405590059","-1.5589330874","0.4363697854","FRANCCI3_RS14095","Francci3_2802","","","WP_035731897.1",""
"FRANCCI3_RS14100","-0.5255548835","-1.4394871232","0.2102998734","FRANCCI3_RS14100","Francci3_2803","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_035941473.1",""
"FRANCCI3_RS14105","-0.6815772743","-1.6038923056","0.0968658536","FRANCCI3_RS14105, FRANCCI3_RS14110","Francci3_2804, Francci3_2805","GO:0016829 - lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437191.1, WP_011437192.1",""
"FRANCCI3_RS14110","-0.6959555476","-1.6199570323","0.077357734","FRANCCI3_RS14105, FRANCCI3_RS14110","Francci3_2804, Francci3_2805","GO:0016829 - lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437191.1, WP_011437192.1",""
"FRANCCI3_RS28180","2.6948732141","6.4749686789","0.2791078172","FRANCCI3_RS28180","","","","WP_160172385.1",""
"FRANCCI3_RS14115","-0.3595868072","-1.2830583726","0.4200903807","FRANCCI3_RS14115","Francci3_2807","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","","WP_011437194.1",""
"FRANCCI3_RS14120","-0.1685826379","-1.1239537244","0.7217669432","FRANCCI3_RS14120","Francci3_2808","","","WP_011437195.1",""
"FRANCCI3_RS14125","-0.2674501082","-1.2036785046","0.6003719923","FRANCCI3_RS14125","Francci3_2809","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437196.1",""
"FRANCCI3_RS14130","0.7427515835","1.6733643253","0.1279595273","FRANCCI3_RS14130","Francci3_2810","GO:0071949 - FAD binding [Evidence IEA]","GO:0055072 - obsolete iron ion homeostasis [Evidence IEA]","WP_011437197.1",""
"FRANCCI3_RS14135","-0.1688013407","-1.1241241211","0.7329554746","FRANCCI3_RS14135","Francci3_2811","","","WP_023840755.1",""
"FRANCCI3_RS27035","-2.3281303771","-5.0215417439","0.2719931938","FRANCCI3_RS27035","","","","WP_023840756.1",""
"FRANCCI3_RS14140","-0.91495329","-1.8855080239","0.6835450508","FRANCCI3_RS14140","","","","WP_023840757.1",""
"FRANCCI3_RS14145","0.9107674301","1.8800453076","0.3067637831","FRANCCI3_RS14145","Francci3_2813","","","WP_232235038.1",""
"FRANCCI3_RS14150","0.5108806389","1.4249197189","0.2603398989","FRANCCI3_RS14150","Francci3_2814","","","WP_232235037.1",""
"FRANCCI3_RS28755","-1.0013244551","-2.0018369276","0.2923629299","FRANCCI3_RS28755","Francci3_2815","","","WP_011437202.1",""
"FRANCCI3_RS14160","-0.8322868567","-1.7805054562","0.1914778255","FRANCCI3_RS14160","","","","WP_232235043.1",""
"FRANCCI3_RS27040","-0.4430576218","-1.3594825391","0.5815776931","FRANCCI3_RS27040","","","","WP_049760944.1",""
"FRANCCI3_RS14165","-0.3396266894","-1.2654291102","0.457779025","FRANCCI3_RS14165","Francci3_2817","GO:0046872 - metal ion binding [Evidence IEA]; GO:0004784 - superoxide dismutase activity [Evidence IEA]","","WP_011437204.1",""
"bfr","-0.4583586537","-1.3739777615","0.3950375028","FRANCCI3_RS14170","Francci3_2818","GO:0008199 - ferric iron binding [Evidence IEA]; GO:0004322 - ferroxidase activity [Evidence IEA]","GO:0006880 - intracellular sequestering of iron ion [Evidence IEA]","WP_011437205.1",""
"FRANCCI3_RS14175","-0.5471781577","-1.4612248134","0.2317974032","FRANCCI3_RS14175","Francci3_2819","","","WP_011437206.1",""
"FRANCCI3_RS14180","-1.4680667927","-2.7665093366","7.154E-3","FRANCCI3_RS14180","Francci3_2820","","","WP_108913494.1",""
"FRANCCI3_RS28570","-1.9891385617","-3.9699987737","0.3494935472","FRANCCI3_RS28570","","","","WP_255353868.1",""
"pruA","-0.8023574805","-1.7439485526","0.0858790175","FRANCCI3_RS14190","Francci3_2822","GO:0003842 - 1-pyrroline-5-carboxylate dehydrogenase activity [Evidence IEA]","GO:0006562 - proline catabolic process [Evidence IEA]","WP_200923100.1",""
"FRANCCI3_RS14195","0.3651596868","1.2880241885","0.6223050393","FRANCCI3_RS14195","Francci3_2823","","","WP_236701465.1",""
"FRANCCI3_RS14200","-3.1604080994","-8.9408258644","0.1281649542","FRANCCI3_RS14200","Francci3_2824","","","WP_011437211.1",""
"FRANCCI3_RS14205","0.4922912492","1.4066771492","0.5673115457","FRANCCI3_RS14205","Francci3_2825","","","WP_011437212.1",""
"FRANCCI3_RS14210","0.4366167411","1.3534266869","0.2408638743","FRANCCI3_RS14210","Francci3_2826","","","WP_236701466.1",""
"FRANCCI3_RS14215","-0.1776341741","-1.1310276305","0.6561066526","FRANCCI3_RS14215","Francci3_2827","","","WP_011437214.1",""
"FRANCCI3_RS28575","1.4602617479","2.7515828102","0.6269391029","FRANCCI3_RS28575","","","","WP_023840763.1",""
"FRANCCI3_RS14220","0.233977696","1.1760730681","0.6144220768","FRANCCI3_RS14220","Francci3_2829","","","WP_023840764.1",""
"FRANCCI3_RS14225","0.6874491389","1.6104335563","0.081111303","FRANCCI3_RS14225","Francci3_2830","GO:0016765 - transferase activity, transferring alkyl or aryl (other than methyl) groups [Evidence IEA]","GO:0019346 - transsulfuration [Evidence IEA]","WP_011437217.1",""
"FRANCCI3_RS14230","-0.1270056823","-1.0920248469","0.7819987977","FRANCCI3_RS14230","Francci3_2831","GO:0016747 - acyltransferase activity, transferring groups other than amino-acyl groups [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_308726805.1",""
"FRANCCI3_RS14235","0.4963267451","1.4106174043","0.6235295029","FRANCCI3_RS14235","Francci3_2832","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_108913751.1",""
"FRANCCI3_RS14240","0.8949794965","1.8595834567","0.2441874936","FRANCCI3_RS14240","Francci3_2833","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437220.1",""
"FRANCCI3_RS14245","0.6052086668","1.5211987587","0.2590570093","FRANCCI3_RS14245","Francci3_2834","","","WP_011437221.1",""
"FRANCCI3_RS14250","0.9342159687","1.9108519023","0.2856293656","FRANCCI3_RS14250","Francci3_2835","GO:0004721 - phosphoprotein phosphatase activity [Evidence IEA]; GO:0004725 - protein tyrosine phosphatase activity [Evidence IEA]","GO:0006470 - protein dephosphorylation [Evidence IEA]","WP_011437222.1",""
"FRANCCI3_RS14255","0.6667734418","1.5875185413","0.3577504106","FRANCCI3_RS14255","Francci3_2836","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011437223.1",""
"FRANCCI3_RS14260","0.6433824616","1.5619870165","0.3064686094","FRANCCI3_RS14260","Francci3_2837","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437224.1",""
"FRANCCI3_RS14265","-0.539887362","-1.4538590032","0.5178727067","FRANCCI3_RS14265","Francci3_2838","","GO:0008643 - carbohydrate transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437225.1",""
"FRANCCI3_RS14270","-0.03253122","-1.0228050721","0.9503475303","FRANCCI3_RS14270","Francci3_2839","","","WP_011437226.1",""
"FRANCCI3_RS14275","-0.9681364834","-1.9563120113","0.029834994","FRANCCI3_RS14275","Francci3_2840","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011437227.1",""
"FRANCCI3_RS14280","-1.1092955972","-2.1574028534","9.682E-3","FRANCCI3_RS14280","Francci3_2841","GO:0005524 - ATP binding [Evidence IEA]; GO:0016301 - kinase activity [Evidence IEA]","","WP_035958515.1",""
"FRANCCI3_RS14285","-0.8977950065","-1.8632160942","0.0655597819","FRANCCI3_RS14285","Francci3_2842","GO:0005524 - ATP binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011437229.1",""
"FRANCCI3_RS14290","-0.4554520364","-1.3712123765","0.2579393976","FRANCCI3_RS14290","Francci3_2843","","","WP_011437230.1",""
"FRANCCI3_RS14295","1.0714385411","2.1015277998","0.3206891618","FRANCCI3_RS14295","Francci3_2844","","","WP_011437231.1",""
"FRANCCI3_RS14300","0.391035298","1.3113340978","0.3229127089","FRANCCI3_RS14300","Francci3_2845","","","WP_011437232.1",""
"FRANCCI3_RS14305","-0.8345947006","-1.7833559665","0.1477300002","FRANCCI3_RS14305","Francci3_2846","","","WP_011437233.1",""
"FRANCCI3_RS14310","-0.1323551967","-1.0960815925","0.8452866554","FRANCCI3_RS14310","Francci3_2847","","","WP_049761094.1",""
"FRANCCI3_RS14315","0.3760577666","1.2977907304","0.5687935698","FRANCCI3_RS14315, FRANCCI3_RS14320","Francci3_2848, Francci3_2849","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437235.1, WP_011437236.1",""
"FRANCCI3_RS14320","0.0334496435","1.0234563998","0.9450349853","FRANCCI3_RS14315, FRANCCI3_RS14320","Francci3_2848, Francci3_2849","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437235.1, WP_011437236.1",""
"FRANCCI3_RS14325","0.8832609035","1.8445397805","0.0208995524","FRANCCI3_RS14325","Francci3_2850","","","WP_255353869.1",""
"FRANCCI3_RS14330","-0.0720141741","-1.0511832367","0.851834245","FRANCCI3_RS14330, FRANCCI3_RS14335","Francci3_2851, Francci3_2852","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437238.1, WP_082456678.1",""
"FRANCCI3_RS14335","-0.1903294725","-1.1410242652","0.7635470608","FRANCCI3_RS14330, FRANCCI3_RS14335","Francci3_2851, Francci3_2852","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437238.1, WP_082456678.1",""
"FRANCCI3_RS14340","-0.1151120507","-1.0830591609","0.8124153735","FRANCCI3_RS14340","Francci3_2853","","","WP_011437240.1",""
"FRANCCI3_RS14345","0.2925698629","1.2248200994","0.7337819707","FRANCCI3_RS14345","Francci3_2854","","","WP_011437241.1",""
"FRANCCI3_RS28190","-0.3939278062","-1.3139658735","0.4952431532","FRANCCI3_RS28190","Francci3_2855","","","WP_049761097.1",""
"FRANCCI3_RS14355","0.6379807288","1.5561495662","0.1856757065","FRANCCI3_RS14355","Francci3_2856","","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437243.1",""
"FRANCCI3_RS14360","0.5040346107","1.4181740577","0.2670818681","FRANCCI3_RS14360, FRANCCI3_RS14365","Francci3_2857, Francci3_2858","","","WP_011437244.1, WP_011437245.1",""
"FRANCCI3_RS14365","1.0626381992","2.0887476414","0.0684232653","FRANCCI3_RS14360, FRANCCI3_RS14365","Francci3_2857, Francci3_2858","","","WP_011437244.1, WP_011437245.1",""
"FRANCCI3_RS14370","0.3671954211","1.2898429553","0.4699126033","FRANCCI3_RS14370, FRANCCI3_RS14375","Francci3_2859, Francci3_2860","","","WP_011437246.1, WP_011437247.1",""
"FRANCCI3_RS14375","0.4937991477","1.4081481706","0.2036575599","FRANCCI3_RS14370, FRANCCI3_RS14375","Francci3_2859, Francci3_2860","","","WP_011437246.1, WP_011437247.1",""
"FRANCCI3_RS14380","-0.0599535642","-1.0424322077","0.9289527332","FRANCCI3_RS14380","Francci3_2861","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011437248.1",""
"FRANCCI3_RS14385","-0.7067557479","-1.632129745","0.3142483056","FRANCCI3_RS14385","Francci3_2862","","","WP_011437249.1",""
"FRANCCI3_RS14390","-0.2675400958","-1.2037535859","0.5653666909","FRANCCI3_RS14390","Francci3_2863","","","WP_011437250.1",""
"FRANCCI3_RS26285","1.4100463505","2.6574570049","6.584E-3","FRANCCI3_RS26285","Francci3_2864","GO:0016758 - hexosyltransferase activity [Evidence IEA]","","WP_011437251.1",""
"FRANCCI3_RS14400","-0.2890731514","-1.2218550539","0.5175210746","FRANCCI3_RS14400","Francci3_2865","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_035731820.1",""
"FRANCCI3_RS27045","-1.1452162467","-2.2117928091","0.0332184698","FRANCCI3_RS27045","","","","WP_023840775.1",""
"FRANCCI3_RS23540","-0.6466733948","-1.5655541336","0.1768111361","FRANCCI3_RS23540","Francci3_2866","","","WP_051569466.1",""
"FRANCCI3_RS14410","-0.1858116607","-1.1374567268","0.6875876499","FRANCCI3_RS14410","Francci3_2867","GO:0016831 - carboxy-lyase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0019752 - carboxylic acid metabolic process [Evidence IEA]","WP_011437254.1",""
"FRANCCI3_RS14415","0.7862112186","1.7245395538","0.5293998607","FRANCCI3_RS14415","Francci3_2868","GO:0003824 - catalytic activity [Evidence IEA]","","",""
"FRANCCI3_RS27050","-1.3633767952","-2.5728668464","0.5474321792","FRANCCI3_RS27050","Francci3_2869","","","WP_011437256.1",""
"FRANCCI3_RS14420","0.6468568581","1.5657532332","0.1940096243","FRANCCI3_RS14420","Francci3_2870","","","WP_011437257.1",""
"FRANCCI3_RS14425","-0.5143919132","-1.4283919547","0.2608757494","FRANCCI3_RS14425","Francci3_2871","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437258.1",""
"FRANCCI3_RS14430","-0.2897578573","-1.2224350863","0.4911427527","FRANCCI3_RS14430, FRANCCI3_RS14435","Francci3_2872, Francci3_2873","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0045484 - L-lysine 6-transaminase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0017000 - antibiotic biosynthetic process [Evidence IEA]","WP_011437259.1, WP_236701483.1",""
"lat","-0.3183674631","-1.2469187516","0.4718677324","FRANCCI3_RS14430, FRANCCI3_RS14435","Francci3_2872, Francci3_2873","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0045484 - L-lysine 6-transaminase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0017000 - antibiotic biosynthetic process [Evidence IEA]","WP_011437259.1, WP_236701483.1",""
"FRANCCI3_RS14440","0.3213100414","1.2494646122","0.5654026958","FRANCCI3_RS14440","Francci3_2874","","","WP_011437261.1",""
"FRANCCI3_RS14445","0.2157518131","1.1613089347","0.6450934404","FRANCCI3_RS14445","Francci3_2875","GO:0004672 - protein kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011437262.1",""
"FRANCCI3_RS14450","-0.9726469335","-1.9624378073","0.0519533874","FRANCCI3_RS14450","Francci3_2876","GO:0046872 - metal ion binding [Evidence IEA]","GO:0006801 - superoxide metabolic process [Evidence IEA]","WP_011437263.1",""
"FRANCCI3_RS14455","0.518947304","1.4329093108","0.5795423005","FRANCCI3_RS14455, FRANCCI3_RS28760","Francci3_2877","","GO:0008219 - cell death [Evidence IEA]","WP_011437264.1, WP_308726851.1",""
"FRANCCI3_RS28760","0.8562513603","1.8103283112","0.1930733088","FRANCCI3_RS14455, FRANCCI3_RS28760, FRANCCI3_RS14465","Francci3_2877, Francci3_2878","GO:0016722 - oxidoreductase activity, acting on metal ions [Evidence IEA]","GO:0008219 - cell death [Evidence IEA], GO:0009236 - cobalamin biosynthetic process [Evidence IEA]; GO:0032363 - FMN catabolic process [Evidence IEA]","WP_011437264.1, WP_308726851.1",""
"bluB","0.0538377004","1.038022489","0.9488508795","FRANCCI3_RS28760, FRANCCI3_RS14465","Francci3_2878","GO:0016722 - oxidoreductase activity, acting on metal ions [Evidence IEA]","GO:0008219 - cell death [Evidence IEA], GO:0009236 - cobalamin biosynthetic process [Evidence IEA]; GO:0032363 - FMN catabolic process [Evidence IEA]","WP_308726851.1",""
"FRANCCI3_RS28195","NaN","NaN","NaN","FRANCCI3_RS28195","Francci3_2879","","","WP_011437266.1",""
"FRANCCI3_RS14475","-0.2007212168","-1.1492727436","0.6511169711","FRANCCI3_RS14475","Francci3_2880","","","WP_011437267.1",""
