"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS09190","2.777688238","6.8575262425","0.1045579435","FRANCCI3_RS09190","","","","WP_131728935.1",""
"FRANCCI3_RS09195","0.8056639267","1.7479500115","0.4936673144","FRANCCI3_RS09195","Francci3_1826","GO:0008124 - 4-alpha-hydroxytetrahydrobiopterin dehydratase activity [Evidence IEA]","GO:0006729 - tetrahydrobiopterin biosynthetic process [Evidence IEA]","WP_011436262.1",""
"FRANCCI3_RS09200","0.3459309311","1.2709708402","0.7265824544","FRANCCI3_RS09200","Francci3_1827","","","WP_011436263.1",""
"FRANCCI3_RS09205","0.3394206023","1.2652483582","0.7786712336","FRANCCI3_RS09205, FRANCCI3_RS09210","Francci3_1828, Francci3_1829","GO:0008124 - 4-alpha-hydroxytetrahydrobiopterin dehydratase activity [Evidence IEA]","GO:0006729 - tetrahydrobiopterin biosynthetic process [Evidence IEA]","WP_011436264.1, WP_011436265.1",""
"FRANCCI3_RS09210","-0.3711314176","-1.2933667415","0.680115315","FRANCCI3_RS09205, FRANCCI3_RS09210","Francci3_1828, Francci3_1829","GO:0008124 - 4-alpha-hydroxytetrahydrobiopterin dehydratase activity [Evidence IEA]","GO:0006729 - tetrahydrobiopterin biosynthetic process [Evidence IEA]","WP_011436264.1, WP_011436265.1",""
"FRANCCI3_RS09215","0.6430194387","1.5615940258","0.6505727317","FRANCCI3_RS09215","Francci3_1830","","","WP_011436266.1",""
"FRANCCI3_RS09220","0.8463927089","1.7979996112","0.5015548646","FRANCCI3_RS09220, FRANCCI3_RS09225","Francci3_1831, Francci3_1832","","","WP_011436267.1, WP_011436268.1",""
"FRANCCI3_RS09225","1.2158701327","2.3228083618","0.3403406221","FRANCCI3_RS09220, FRANCCI3_RS09225, FRANCCI3_RS23340","Francci3_1831, Francci3_1832, Francci3_1833","GO:0005524 - ATP binding [Evidence IEA]","","WP_011436267.1, WP_011436268.1, WP_011436269.1",""
"FRANCCI3_RS23340","-0.4832380598","-1.3978776173","0.706986334","FRANCCI3_RS09225, FRANCCI3_RS23340","Francci3_1832, Francci3_1833","GO:0005524 - ATP binding [Evidence IEA]","","WP_011436268.1, WP_011436269.1",""
"FRANCCI3_RS09235","1.7038157273","3.2576141367","0.2525904107","FRANCCI3_RS09235","Francci3_1834","","","WP_011436270.1",""
"FRANCCI3_RS09240","-0.1428831359","-1.1041094062","0.8978794825","FRANCCI3_RS09240, FRANCCI3_RS09245","Francci3_1835, Francci3_1836","","","WP_011436271.1, WP_011436272.1",""
"FRANCCI3_RS09245","-1.9912940043","-3.9759345394","0.1273763012","FRANCCI3_RS09240, FRANCCI3_RS09245","Francci3_1835, Francci3_1836","","","WP_011436271.1, WP_011436272.1",""
"FRANCCI3_RS27285","0.6894407073","1.6126582146","0.4363660912","FRANCCI3_RS27285, FRANCCI3_RS09255","Francci3_1837, Francci3_1838","","","WP_011436273.1, WP_011436274.1",""
"FRANCCI3_RS09255","0.0939655638","1.067299862","0.9302787402","FRANCCI3_RS27285, FRANCCI3_RS09255","Francci3_1837, Francci3_1838","","","WP_011436273.1, WP_011436274.1",""
"FRANCCI3_RS26825","0.869835724","1.827454801","0.586903417","FRANCCI3_RS26825","","","","WP_162865199.1",""
"FRANCCI3_RS09265","-0.3888229906","-1.3093247675","0.7317252559","FRANCCI3_RS09265","Francci3_1840","","","WP_011436276.1",""
"FRANCCI3_RS09270","-0.8448831281","-1.7961192373","0.4729454955","FRANCCI3_RS09270","Francci3_1841","","","WP_011436277.1",""
"FRANCCI3_RS09275","0.6811312425","1.6033965137","0.5971859231","FRANCCI3_RS09275","Francci3_1842","","","WP_011436278.1",""
"FRANCCI3_RS27425","1.3978938748","2.6351660525","0.2825821509","FRANCCI3_RS27425","Francci3_1843","","","WP_308726849.1",""
"FRANCCI3_RS27430","-1.0002668628","-2.0003699845","0.4079963655","FRANCCI3_RS27430","Francci3_1844","","","WP_011436280.1",""
"FRANCCI3_RS09285","-1.4498836046","-2.7318601004","0.2391251592","FRANCCI3_RS09285","Francci3_1845","","","WP_011436281.1",""
"FRANCCI3_RS27290","-2.1008727043","-4.2896879513","0.1023474528","FRANCCI3_RS27290","Francci3_1846","","","WP_011436282.1",""
"FRANCCI3_RS09295","1.1029325713","2.1479085519","0.314927565","FRANCCI3_RS09295","Francci3_1847","","","WP_011436283.1",""
"FRANCCI3_RS09300","0.2887926588","1.2216175207","0.7719363447","FRANCCI3_RS09300","Francci3_1848","","","WP_011436284.1",""
"FRANCCI3_RS09305","0.4545706625","1.3703749288","0.6584299","FRANCCI3_RS09305","Francci3_1849","","","WP_023841966.1",""
"FRANCCI3_RS09310","0.6580365292","1.5779336346","0.5093473496","FRANCCI3_RS09310","Francci3_1851","","","WP_232235204.1",""
"FRANCCI3_RS09315","0.6328610094","1.5506370157","0.6014442962","FRANCCI3_RS09315","Francci3_1852","","","WP_023841967.1",""
"FRANCCI3_RS09320","-0.6898409716","-1.6131056958","0.5874987087","FRANCCI3_RS09320","Francci3_1853","GO:0005524 - ATP binding [Evidence IEA]","","WP_232235203.1",""
"FRANCCI3_RS09325","0.5642213024","1.4785892222","0.5920930918","FRANCCI3_RS09325","Francci3_1854","GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011436290.1",""
"FRANCCI3_RS09330","-2.4887398276","-5.6128745998","0.0124481616","FRANCCI3_RS09330","Francci3_1855","","","WP_235463168.1",""
"FRANCCI3_RS09335","0.9853055477","1.9797325551","0.3195562795","FRANCCI3_RS09335","Francci3_1856","GO:0003677 - DNA binding [Evidence IEA]","","WP_011436292.1",""
"FRANCCI3_RS09340","-0.7452861549","-1.6763067275","0.4856797068","FRANCCI3_RS09340","Francci3_1857","","","WP_023841970.1",""
"FRANCCI3_RS26830","-1.5329576433","-2.8937848107","0.5191309124","FRANCCI3_RS26830","","","","WP_023841971.1",""
"FRANCCI3_RS26835","1.2586065023","2.3926452391","0.3706658261","FRANCCI3_RS26835","Francci3_1859","","","WP_011436295.1",""
"FRANCCI3_RS09350","0.2957553753","1.2275275255","0.8223312526","FRANCCI3_RS09350","Francci3_1860","GO:0020037 - heme binding [Evidence IEA]; GO:0005506 - iron ion binding [Evidence IEA]; GO:0016705 - oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [Evidence IEA]","","WP_166793634.1",""
"FRANCCI3_RS09355","0.6251847561","1.5424083385","0.6470969766","FRANCCI3_RS09355","Francci3_1861","","","WP_011436297.1",""
"FRANCCI3_RS09360","-0.2420731524","-1.1826909675","0.8416283591","FRANCCI3_RS09360","Francci3_1862","GO:0016740 - transferase activity [Evidence IEA]","","WP_011436298.1",""
"FRANCCI3_RS09365","0.4990195005","1.4132527463","0.7172099818","FRANCCI3_RS09365","Francci3_1863","GO:0003824 - catalytic activity [Evidence IEA]","","WP_236701553.1",""
"FRANCCI3_RS09370","-0.2015224432","-1.1499111901","0.8938551807","FRANCCI3_RS09370, FRANCCI3_RS26070","Francci3_1864","GO:0004803 - transposase activity [Evidence IEA]","","WP_011436300.1, WP_148214907.1",""
"FRANCCI3_RS26070","0.7664841792","1.7011191326","0.5609526215","FRANCCI3_RS09370, FRANCCI3_RS26070, FRANCCI3_RS09380","Francci3_1864, Francci3_1866","GO:0004803 - transposase activity [Evidence IEA]","","WP_011436300.1, WP_148214907.1, WP_011436302.1",""
"FRANCCI3_RS09380","1.1879221518","2.2782438166","0.2998207195","FRANCCI3_RS26070, FRANCCI3_RS09380","Francci3_1866","","","WP_148214907.1, WP_011436302.1",""
"trpS","0.0246360234","1.0172230252","0.9821183366","FRANCCI3_RS09385","Francci3_1867","GO:0004830 - tryptophan-tRNA ligase activity [Evidence IEA]","GO:0006436 - tryptophanyl-tRNA aminoacylation [Evidence IEA]","WP_308726850.1","GO:0005737 - cytoplasm [Evidence IEA]"
"FRANCCI3_RS09390","0.2823167454","1.2161462602","0.7906764958","FRANCCI3_RS09390, FRANCCI3_RS09395","Francci3_1868, Francci3_1869","GO:0004803 - transposase activity [Evidence IEA]","","WP_011436304.1, WP_035959251.1",""
"FRANCCI3_RS09395","0.4223037524","1.340065717","0.6928145236","FRANCCI3_RS09390, FRANCCI3_RS09395","Francci3_1868, Francci3_1869","GO:0004803 - transposase activity [Evidence IEA]","","WP_011436304.1, WP_035959251.1",""
"FRANCCI3_RS27920","-1.8083691364","-3.5024613643","0.4426702818","FRANCCI3_RS27920","","","","",""
"FRANCCI3_RS09400","-0.1117399981","-1.0805306517","0.9147592578","FRANCCI3_RS09400","Francci3_1870","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_023842211.1",""
"FRANCCI3_RS09405","-0.6925817502","-1.6161731271","0.5841640198","FRANCCI3_RS09405","Francci3_1871","","","WP_041257858.1",""
"FRANCCI3_RS09410","-0.2249990499","-1.1687764789","0.8401787822","FRANCCI3_RS09410","Francci3_1872","GO:0004803 - transposase activity [Evidence IEA]","","WP_011436308.1",""
"FRANCCI3_RS09415","-0.9540367294","-1.937285699","0.4503418785","FRANCCI3_RS09415","Francci3_1873","","","",""
"FRANCCI3_RS26840","-1.9047120217","-3.744341502","0.0553777966","FRANCCI3_RS26840","Francci3_1874","","","WP_108913872.1",""
"FRANCCI3_RS28700","-3.8311600337","-14.232922623","3.628E-3","FRANCCI3_RS28700","","","","",""
"FRANCCI3_RS09425","-0.7956254659","-1.7358297627","0.5387768045","FRANCCI3_RS09425","Francci3_1876","","","",""
"FRANCCI3_RS24375","-2.7377273559","-6.6701876827","0.0689477202","FRANCCI3_RS24375","","","","",""
"FRANCCI3_RS24380","-0.4244878308","-1.3420959626","0.6766465379","FRANCCI3_RS24380","Francci3_1877","","","",""
"FRANCCI3_RS09440","0.5040008293","1.4181408508","0.663625894","FRANCCI3_RS09440","Francci3_1879","GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_023842216.1",""
"FRANCCI3_RS09445","0.5596971265","1.4739597478","0.6653092489","FRANCCI3_RS09445","Francci3_1880","","","WP_011436316.1",""
"FRANCCI3_RS09450","0.1731382244","1.1275084334","0.8962143809","FRANCCI3_RS09450","Francci3_1881","","","WP_011436317.1",""
"FRANCCI3_RS09455","-1.6051407779","-3.0422543546","0.2658797195","FRANCCI3_RS09455","Francci3_1882","","","WP_011436318.1",""
"FRANCCI3_RS09460","-1.6754782916","-3.1942523492","0.0707697458","FRANCCI3_RS09460, FRANCCI3_RS09465","Francci3_1883, Francci3_1884","GO:0016779 - nucleotidyltransferase activity [Evidence IEA]","","WP_035912985.1, WP_011436320.1",""
"FRANCCI3_RS09465","-0.9404712378","-1.9191550035","0.35917434","FRANCCI3_RS09460, FRANCCI3_RS09465","Francci3_1883, Francci3_1884","GO:0016779 - nucleotidyltransferase activity [Evidence IEA]","","WP_035912985.1, WP_011436320.1",""
"FRANCCI3_RS09470","-1.2765160709","-2.4225325846","0.4320209701","FRANCCI3_RS09470","Francci3_1885","","","WP_011436321.1",""
"FRANCCI3_RS09475","-0.6848610714","-1.6075471705","0.5446871972","FRANCCI3_RS09475, FRANCCI3_RS28530","Francci3_1886","GO:0070967 - coenzyme F420 binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011436322.1, WP_023840384.1",""
"FRANCCI3_RS28530","-0.4461879122","-1.3624354814","0.8543767359","FRANCCI3_RS09475, FRANCCI3_RS28530","Francci3_1886","GO:0070967 - coenzyme F420 binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011436322.1, WP_023840384.1",""
"FRANCCI3_RS09480","8.527E-3","1.0059276918","0.9941204081","FRANCCI3_RS09480","Francci3_1887","GO:0010181 - FMN binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011436323.1",""
"FRANCCI3_RS09485","-0.182362059","-1.1347402238","0.8078705925","FRANCCI3_RS09485","Francci3_1888","","","WP_011436324.1",""
"FRANCCI3_RS09490","-1.2471313899","-2.3736897635","0.1009805934","FRANCCI3_RS09490","Francci3_1889","","","WP_011436325.1",""
"FRANCCI3_RS09495","-0.9795945729","-1.9719111834","0.3135390298","FRANCCI3_RS09495","Francci3_1890","","","WP_023840386.1",""
"FRANCCI3_RS09500","0.140676103","1.1024216325","0.875619688","FRANCCI3_RS09500","Francci3_1891","","","WP_011436327.1",""
"FRANCCI3_RS09505","-0.8859932113","-1.8480364488","0.2757271779","FRANCCI3_RS09505","Francci3_1892","","","WP_011436328.1",""
"FRANCCI3_RS09510","-0.4749761462","-1.3898952389","0.5545016102","FRANCCI3_RS09510","Francci3_1893","","GO:0006812 - monoatomic cation transport [Evidence IEA]; GO:1902600 - proton transmembrane transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011436329.1",""
"fabI","-0.540490905","-1.4544673439","0.5323448576","FRANCCI3_RS09515","Francci3_1894","GO:0004318 - enoyl-[acyl-carrier-protein] reductase (NADH) activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_023840387.1",""
"FRANCCI3_RS09520","-0.3096132314","-1.2393753942","0.6446215947","FRANCCI3_RS09520","Francci3_1895","","","WP_175455964.1",""
"FRANCCI3_RS09525","-3.6397721815","-12.4646648022","0.114512464","FRANCCI3_RS09525","Francci3_1896","","","WP_011436332.1",""
"fabG_1","-0.7139280872","-1.6402640595","0.3615311848","FRANCCI3_RS09530","Francci3_1897","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_035734332.1",""
"FRANCCI3_RS09535","-1.531892643","-2.8916494013","0.0960805397","FRANCCI3_RS09535","Francci3_1898","GO:0008324 - monoatomic cation transmembrane transporter activity [Evidence IEA]","","WP_035913003.1",""
"FRANCCI3_RS09540","0.4052253075","1.3242957111","0.7733585335","FRANCCI3_RS09540","Francci3_1899","","","WP_237704576.1",""
"FRANCCI3_RS09545","1.1732111325","2.2551308293","0.3366963481","FRANCCI3_RS09545","Francci3_1900","GO:0008251 - tRNA-specific adenosine deaminase activity [Evidence IEA]","GO:0002100 - tRNA wobble adenosine to inosine editing [Evidence IEA]","WP_011436336.1",""
"FRANCCI3_RS09550","0.2043560486","1.1521719565","0.8175578279","FRANCCI3_RS09550, FRANCCI3_RS09555","Francci3_1901, Francci3_1902","GO:0004325 - ferrochelatase activity [Evidence IEA]","GO:0006783 - heme biosynthetic process [Evidence IEA]","WP_023841911.1, WP_011436338.1",""
"FRANCCI3_RS09555","-0.5753996187","-1.4900901528","0.478412996","FRANCCI3_RS09550, FRANCCI3_RS09555","Francci3_1901, Francci3_1902","GO:0004325 - ferrochelatase activity [Evidence IEA]","GO:0006783 - heme biosynthetic process [Evidence IEA]","WP_023841911.1, WP_011436338.1",""
"FRANCCI3_RS09560","-0.0387569","-1.0272283326","0.9588489597","FRANCCI3_RS09560","Francci3_1903","","","WP_011436339.1",""
"FRANCCI3_RS09565","-0.973972792","-1.9642421463","0.2722750532","FRANCCI3_RS09565","Francci3_1904","","","WP_173645814.1",""
"FRANCCI3_RS09570","-0.9577557383","-1.9422861162","0.2958336175","FRANCCI3_RS09570","Francci3_1905","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]","","WP_011436341.1",""
"FRANCCI3_RS09575","-1.9094978582","-3.7567831903","0.0684628112","FRANCCI3_RS09575, FRANCCI3_RS09580","Francci3_1906, Francci3_1907","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011436342.1, WP_198537839.1",""
"FRANCCI3_RS09580","0.0784490928","1.0558823494","0.9223900138","FRANCCI3_RS09575, FRANCCI3_RS09580","Francci3_1906, Francci3_1907","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011436342.1, WP_198537839.1",""
"FRANCCI3_RS09585","0.1907611801","1.1413657528","0.8526419881","FRANCCI3_RS09585","Francci3_1908","","","WP_011436344.1",""
"FRANCCI3_RS09590","-0.5867640825","-1.5018743121","0.4750149197","FRANCCI3_RS09590","Francci3_1909","","","WP_011436345.1",""
"pucL","-1.0035450182","-2.0049204817","0.2353800866","FRANCCI3_RS09595","Francci3_1910","GO:0004846 - urate oxidase activity [Evidence IEA]","GO:0019628 - urate catabolic process [Evidence IEA]","WP_011436346.1",""
"FRANCCI3_RS27930","-0.926268437","-1.9003543249","0.4033849349","FRANCCI3_RS27930, FRANCCI3_RS09600","Francci3_1911","","","WP_235463258.1, WP_236701540.1",""
"FRANCCI3_RS09600","-0.0812170448","-1.0579101079","0.9123292811","FRANCCI3_RS27930, FRANCCI3_RS09600","Francci3_1911","","","WP_235463258.1, WP_236701540.1",""
"FRANCCI3_RS09605","-0.3510549968","-1.2754930136","0.6005724231","FRANCCI3_RS09605","Francci3_1912","","","WP_011436348.1",""
"FRANCCI3_RS09610","-0.5908829884","-1.506168302","0.4524630948","FRANCCI3_RS09610","Francci3_1913","GO:0042834 - peptidoglycan binding [Evidence IEA]; GO:0015288 - porin activity [Evidence IEA]","","WP_011436349.1",""
"FRANCCI3_RS09615","1.9246463504","3.7964377444","0.1490069672","FRANCCI3_RS09615","Francci3_1914","","","WP_011436350.1",""
"FRANCCI3_RS27935","0.5211879399","1.4351364777","0.5760609831","FRANCCI3_RS27935","Francci3_1915","","","WP_235463251.1",""
"FRANCCI3_RS09625","0.2206629717","1.1652689476","0.7882212657","FRANCCI3_RS09625","Francci3_1916","","","WP_023841904.1",""
"FRANCCI3_RS09630","-0.1351099458","-1.0981765011","0.8985401801","FRANCCI3_RS09630","Francci3_1917","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436353.1",""
"katG","-0.0793408185","-1.056535189","0.9259001105","FRANCCI3_RS09635","Francci3_1918","GO:0004096 - catalase activity [Evidence IEA]; GO:0004601 - peroxidase activity [Evidence IEA]","GO:0006979 - response to oxidative stress [Evidence IEA]","WP_011436354.1",""
"FRANCCI3_RS28535","2.8559470295","7.2397858797","0.3770707772","FRANCCI3_RS28535","","","","WP_255353890.1",""
"FRANCCI3_RS09640","-0.5306254151","-1.4445552813","0.4840417123","FRANCCI3_RS09640","Francci3_1919","","","WP_011436355.1",""
"FRANCCI3_RS09645","-0.3778247596","-1.2993812204","0.7034905419","FRANCCI3_RS09645","Francci3_1920","","","WP_011436356.1",""
"FRANCCI3_RS26850","0.6682980463","1.5891970784","0.5590265369","FRANCCI3_RS26850, FRANCCI3_RS09650","Francci3_1922","GO:0004803 - transposase activity [Evidence IEA]","","WP_085949868.1, WP_011434743.1",""
"FRANCCI3_RS09650","0.8681803573","1.8253591586","0.4858831668","FRANCCI3_RS26850, FRANCCI3_RS09650","Francci3_1922","GO:0004803 - transposase activity [Evidence IEA]","","WP_085949868.1, WP_011434743.1",""
"FRANCCI3_RS09655","-0.4954429532","-1.4097535278","0.7018771009","FRANCCI3_RS09655","","","","WP_167534329.1",""
"FRANCCI3_RS09660","-0.8748161917","-1.8337744373","0.3174268384","FRANCCI3_RS09660","Francci3_1923","","","WP_023841709.1",""
"FRANCCI3_RS09665","-0.3095100767","-1.2392867803","0.7466255655","FRANCCI3_RS09665","Francci3_1924","","","WP_011436358.1",""
"FRANCCI3_RS09670","-0.4229015972","-1.3406211479","0.6636457858","FRANCCI3_RS09670","Francci3_1925","GO:0045300 - acyl-[acyl-carrier-protein] desaturase activity [Evidence IEA]","GO:0006631 - fatty acid metabolic process [Evidence IEA]","WP_011436359.1",""
"FRANCCI3_RS09675","-0.4259448939","-1.3434521094","0.6853752863","FRANCCI3_RS09675, FRANCCI3_RS09680","Francci3_1926, Francci3_1927","","","WP_011436360.1, WP_011436361.1",""
"FRANCCI3_RS09680","0.5464323537","1.4604696256","0.7399071585","FRANCCI3_RS09675, FRANCCI3_RS09680","Francci3_1926, Francci3_1927","","","WP_011436360.1, WP_011436361.1",""
"FRANCCI3_RS09685","-0.0625164299","-1.0442856751","0.9592663923","FRANCCI3_RS09685","Francci3_1928","GO:0047617 - acyl-CoA hydrolase activity [Evidence IEA]","","WP_011436362.1",""
"FRANCCI3_RS09690","-0.4111223043","-1.3297198302","0.7063182358","FRANCCI3_RS09690","Francci3_1929","","","WP_011436363.1",""
"FRANCCI3_RS09695","-0.9820866295","-1.9753203314","0.2110443471","FRANCCI3_RS09695","Francci3_1930","","","WP_011436364.1",""
"FRANCCI3_RS09700","-0.3902457048","-1.3106165954","0.6842194257","FRANCCI3_RS09700","Francci3_1931","","","WP_082456797.1",""
"FRANCCI3_RS09705","-0.1857189653","-1.1373836458","0.8481249233","FRANCCI3_RS09705","Francci3_1932","","","WP_011436366.1",""
"FRANCCI3_RS28705","-0.0112589206","-1.0078346203","0.9938832269","FRANCCI3_RS28705","Francci3_1933","","","WP_011436367.1",""
"FRANCCI3_RS09715","0.9285057533","1.9033036607","0.2457004931","FRANCCI3_RS09715","Francci3_1934","","","WP_035734092.1",""
"FRANCCI3_RS09720","0.4196959856","1.3376456474","0.6799915272","FRANCCI3_RS09720","Francci3_1935","","","WP_023841713.1",""
"FRANCCI3_RS09725","0.8902625501","1.8535134063","0.356956","FRANCCI3_RS09725","Francci3_1936","","","WP_011436370.1",""
"FRANCCI3_RS09730","0.0790100187","1.0562929607","0.9358858415","FRANCCI3_RS09730, FRANCCI3_RS09735","Francci3_1937, Francci3_1938","GO:0016530 - metallochaperone activity [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","GO:0036211 - protein modification process [Evidence IEA]","WP_011436371.1, WP_011436372.1",""
"hypB_2","0.7862087141","1.7245365599","0.4046207592","FRANCCI3_RS09730, FRANCCI3_RS09735","Francci3_1937, Francci3_1938","GO:0016530 - metallochaperone activity [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","GO:0036211 - protein modification process [Evidence IEA]","WP_011436371.1, WP_011436372.1",""
"FRANCCI3_RS26855","0.023411484","1.0163599868","0.9755052138","FRANCCI3_RS26855, FRANCCI3_RS09745","Francci3_1939, Francci3_1940","GO:0008233 - peptidase activity [Evidence IEA]","","WP_011436373.1, WP_011436374.1",""
"FRANCCI3_RS09745","-0.1067343613","-1.0767880925","0.9125102462","FRANCCI3_RS26855, FRANCCI3_RS09745, FRANCCI3_RS09750","Francci3_1939, Francci3_1940, Francci3_1941","GO:0008233 - peptidase activity [Evidence IEA]","","WP_011436373.1, WP_011436374.1, WP_011436375.1",""
"FRANCCI3_RS09750","-1.0012462707","-2.0017284446","0.2181987398","FRANCCI3_RS09745, FRANCCI3_RS09750","Francci3_1940, Francci3_1941","GO:0008233 - peptidase activity [Evidence IEA]","","WP_011436374.1, WP_011436375.1",""
"FRANCCI3_RS09755","-0.0937095087","-1.0671104503","0.9121774132","FRANCCI3_RS09755, FRANCCI3_RS09760","Francci3_1942, Francci3_1943","GO:0016151 - nickel cation binding [Evidence IEA]","","WP_011436376.1, WP_011436377.1",""
"FRANCCI3_RS09760","-1.2301581839","-2.3459271029","0.2623621551","FRANCCI3_RS09755, FRANCCI3_RS09760, FRANCCI3_RS09765","Francci3_1942, Francci3_1943, Francci3_1944","GO:0016151 - nickel cation binding [Evidence IEA]","","WP_011436376.1, WP_011436377.1, WP_011436378.1",""
"FRANCCI3_RS09765","-2.5756171731","-5.9612594851","0.0658506127","FRANCCI3_RS09760, FRANCCI3_RS09765","Francci3_1943, Francci3_1944","","","WP_011436377.1, WP_011436378.1",""
"FRANCCI3_RS09770","-3.2198671821","-9.3170109062","0.1609169424","FRANCCI3_RS09770","","","","WP_023841716.1",""
"hypF_2","-0.6286862219","-1.5461563579","0.3671290012","FRANCCI3_RS09775","Francci3_1945","GO:0003998 - acylphosphatase activity [Evidence IEA]","GO:0036211 - protein modification process [Evidence IEA]","WP_235609314.1",""
"FRANCCI3_RS09780","-0.8947258394","-1.8592565304","0.4731182104","FRANCCI3_RS09780, FRANCCI3_RS09785","Francci3_1946, Francci3_1947","GO:0016530 - metallochaperone activity [Evidence IEA]","GO:0036211 - protein modification process [Evidence IEA]","WP_011436380.1, WP_011436381.1",""
"hypD_2","-0.467184024","-1.3824085294","0.5285851063","FRANCCI3_RS09780, FRANCCI3_RS09785, FRANCCI3_RS09790","Francci3_1946, Francci3_1947, Francci3_1948","GO:0016530 - metallochaperone activity [Evidence IEA]","GO:0036211 - protein modification process [Evidence IEA]","WP_011436380.1, WP_011436381.1, WP_011436382.1",""
"hypE_2","-0.0479867458","-1.0338212384","0.9456410128","FRANCCI3_RS09785, FRANCCI3_RS09790","Francci3_1947, Francci3_1948","GO:0016530 - metallochaperone activity [Evidence IEA]","GO:0036211 - protein modification process [Evidence IEA]","WP_011436381.1, WP_011436382.1",""
"FRANCCI3_RS09795","1.2111854979","2.3152781072","0.1819828051","FRANCCI3_RS09795","Francci3_1949","GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011436383.1",""
"FRANCCI3_RS09800","1.0150099612","2.0209168465","0.2939792563","FRANCCI3_RS09800","Francci3_1950","GO:0004803 - transposase activity [Evidence IEA]","","WP_011436384.1",""
"FRANCCI3_RS09805","-0.0638533041","-1.0452538114","0.9467938765","FRANCCI3_RS09805","Francci3_1951","","","WP_011436385.1",""
"FRANCCI3_RS09810","-2.3924434488","-5.2504586316","0.0969320713","FRANCCI3_RS09810","Francci3_1952","","","WP_023840405.1",""
"FRANCCI3_RS09815","-1.2085324345","-2.3110243079","0.486853837","FRANCCI3_RS09815","Francci3_1953","","","WP_023840404.1",""
"FRANCCI3_RS09820","0.131571463","1.0954863157","0.8929585196","FRANCCI3_RS09820","Francci3_1954","","","WP_011436388.1",""
"FRANCCI3_RS09825","-0.051480664","-1.0363279804","0.9701675843","FRANCCI3_RS09825, FRANCCI3_RS09830","","","","WP_023840402.1, WP_070130442.1",""
"FRANCCI3_RS09830","-1.0506113739","-2.0714074664","0.4827478445","FRANCCI3_RS09825, FRANCCI3_RS09830, FRANCCI3_RS27945","","","","WP_023840402.1, WP_070130442.1, WP_041257868.1",""
"FRANCCI3_RS27945","-2.4065446524","-5.3020293353","0.1806180998","FRANCCI3_RS09830, FRANCCI3_RS27945, FRANCCI3_RS09840","Francci3_1956","","","WP_070130442.1, WP_041257868.1, WP_041257870.1",""
"FRANCCI3_RS09840","-1.7259868874","-3.3080634067","0.2967786491","FRANCCI3_RS27945, FRANCCI3_RS09840, FRANCCI3_RS09845","Francci3_1956, Francci3_1957","","","WP_041257868.1, WP_041257870.1, WP_011436391.1",""
"FRANCCI3_RS09845","0.3285963731","1.2557909958","0.793117678","FRANCCI3_RS09840, FRANCCI3_RS09845","Francci3_1956, Francci3_1957","","","WP_041257870.1, WP_011436391.1",""
"FRANCCI3_RS09850","-0.0685533486","-1.0486646158","0.9468209374","FRANCCI3_RS09850","Francci3_1958","GO:0004803 - transposase activity [Evidence IEA]","","WP_235463097.1",""
"FRANCCI3_RS09855","-0.4317887749","-1.3489050266","0.7032114821","FRANCCI3_RS09855","Francci3_1959","GO:0004803 - transposase activity [Evidence IEA]","","WP_011436393.1",""
"FRANCCI3_RS09860","-0.3756875107","-1.2974577058","0.7749818861","FRANCCI3_RS09860","","","","",""
"FRANCCI3_RS26865","-3.0861581346","-8.4923164682","0.1886070168","FRANCCI3_RS26865","Francci3_1961","","","WP_011436395.1",""
"FRANCCI3_RS09865","-2.1143261073","-4.3298771945","0.181469895","FRANCCI3_RS09865","Francci3_1962","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1",""
