"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS13905","6.2917272723","78.3427177716","0.1073002652","FRANCCI3_RS13905, FRANCCI3_RS13910","Francci3_2763, Francci3_2764","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437153.1, WP_108913770.1",""
"FRANCCI3_RS13910","0.0560296211","1.0396007798","0.9392458969","FRANCCI3_RS13905, FRANCCI3_RS13910","Francci3_2763, Francci3_2764","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437153.1, WP_108913770.1",""
"FRANCCI3_RS13915","-0.2228141306","-1.1670077408","0.9626116587","FRANCCI3_RS13915, FRANCCI3_RS13920","Francci3_2765, Francci3_2766","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437155.1, WP_232235206.1",""
"FRANCCI3_RS13920","0.4910507923","1.405468181","0.5528551661","FRANCCI3_RS13915, FRANCCI3_RS13920","Francci3_2765, Francci3_2766","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437155.1, WP_232235206.1",""
"FRANCCI3_RS13925","1.7575187816","3.3811611575","0.0933386805","FRANCCI3_RS13925","Francci3_2767","","","WP_011437157.1",""
"FRANCCI3_RS13930","4.2392340908","18.8858536522","0.2852059613","FRANCCI3_RS13930","Francci3_2768","GO:0003677 - DNA binding [Evidence IEA]","","WP_023842195.1",""
"FRANCCI3_RS27020","-0.2429139453","-1.1833804327","0.9589641753","FRANCCI3_RS27020","","","","WP_157858560.1",""
"FRANCCI3_RS23525","-0.1271241142","-1.0921144956","0.9785147909","FRANCCI3_RS23525","Francci3_2769","GO:0003677 - DNA binding [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_049760940.1",""
"FRANCCI3_RS13940","0.6331185168","1.5509138144","0.4132855153","FRANCCI3_RS13940, FRANCCI3_RS27025","Francci3_2770, Francci3_2771","","","WP_108913767.1, WP_051569461.1",""
"FRANCCI3_RS27025","-0.0299960738","-1.0210093471","0.9693890735","FRANCCI3_RS13940, FRANCCI3_RS27025","Francci3_2770, Francci3_2771","","","WP_108913767.1, WP_051569461.1",""
"FRANCCI3_RS28170","-0.4479617443","-1.3641116625","0.925422112","FRANCCI3_RS28170","","GO:0003677 - DNA binding [Evidence IEA]","","",""
"FRANCCI3_RS13955","0.1606479015","1.1177890145","0.8155749912","FRANCCI3_RS13955, FRANCCI3_RS13960","Francci3_2773, Francci3_2774","GO:0004176 - ATP-dependent peptidase activity [Evidence IEA]; GO:0004252 - serine-type endopeptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011437163.1, WP_011437164.1",""
"FRANCCI3_RS13960","0.265734874","1.2022482898","0.674088327","FRANCCI3_RS13955, FRANCCI3_RS13960","Francci3_2773, Francci3_2774","GO:0004176 - ATP-dependent peptidase activity [Evidence IEA]; GO:0004252 - serine-type endopeptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011437163.1, WP_011437164.1",""
"tnpB_2","-0.2917336002","-1.2241103344","0.7027801202","FRANCCI3_RS13965, FRANCCI3_RS13970","Francci3_2775","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS13970","0.2369068145","1.1784632869","0.8317550184","FRANCCI3_RS13965, FRANCCI3_RS13970","Francci3_2775","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS13975","-0.2031704326","-1.1512254831","0.7063658103","FRANCCI3_RS13975","Francci3_2779","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437168.1",""
"FRANCCI3_RS13980","-0.3958277325","-1.3156974125","0.4981803533","FRANCCI3_RS13980","Francci3_2780","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437169.1",""
"mce","-0.6415923579","-1.5600500966","0.2661205396","FRANCCI3_RS13985","Francci3_2781","","","WP_011437170.1",""
"FRANCCI3_RS13990","0.2142081949","1.1600670514","0.8259938762","FRANCCI3_RS13990","Francci3_2782","","","WP_232235042.1",""
"FRANCCI3_RS28175","0.6290793323","1.5465777172","0.5872741989","FRANCCI3_RS28175","","GO:0016829 - lyase activity [Evidence IEA]","","",""
"FRANCCI3_RS14000","-0.0494029191","-1.0348365526","0.9497326391","FRANCCI3_RS14000","Francci3_2784","","","WP_011437173.1",""
"FRANCCI3_RS14005","-0.6669411045","-1.5877030454","0.2470797268","FRANCCI3_RS14005","Francci3_2785","GO:0016624 - oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor [Evidence IEA]","","WP_011437174.1",""
"FRANCCI3_RS14010","-0.4991164185","-1.4133476896","0.9158084742","FRANCCI3_RS14010","Francci3_2786","","","WP_011437175.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS14015","-1.2470568837","-2.3735671803","0.4389268961","FRANCCI3_RS14015","","","","WP_023840748.1",""
"FRANCCI3_RS14020","1.2153518339","2.3219740257","0.4723541918","FRANCCI3_RS14020","","","","WP_232235041.1",""
"FRANCCI3_RS28750","-0.4847895907","-1.3993817584","0.6697117409","FRANCCI3_RS28750","","GO:0003677 - DNA binding [Evidence IEA]; GO:0008168 - methyltransferase activity [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA]","GO:0006281 - DNA repair [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","",""
"FRANCCI3_RS14025","0.1579566559","1.1157058017","0.9228131754","FRANCCI3_RS14025, FRANCCI3_RS14030","Francci3_2788, Francci3_2789","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011437176.1, WP_011437177.1",""
"FRANCCI3_RS14030","1.1784764642","2.2633763045","0.211125185","FRANCCI3_RS14025, FRANCCI3_RS14030, FRANCCI3_RS14035","Francci3_2788, Francci3_2789, Francci3_2790","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011437176.1, WP_011437177.1, WP_023840750.1",""
"FRANCCI3_RS14035","-0.5472590974","-1.4613067949","0.7083756939","FRANCCI3_RS14030, FRANCCI3_RS14035","Francci3_2789, Francci3_2790","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA], GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011437177.1, WP_023840750.1",""
"FRANCCI3_RS14040","0.9026913618","1.8695503966","0.4827082883","FRANCCI3_RS14040","Francci3_2791","GO:0070403 - NAD+ binding [Evidence IEA]","","WP_235463033.1",""
"FRANCCI3_RS27510","0.0351433518","1.024658632","0.9838302668","FRANCCI3_RS27510","Francci3_2792","","","WP_011437180.1",""
"FRANCCI3_RS14050","-0.3529801817","-1.2771962143","0.7061868534","FRANCCI3_RS14050","Francci3_2793","","","WP_011437181.1",""
"FRANCCI3_RS14055","1.0782605376","2.1114887165","0.1500578119","FRANCCI3_RS14055","Francci3_2794","","","WP_011437182.1",""
"FRANCCI3_RS14060","-0.0304139695","-1.0213051388","0.9577353026","FRANCCI3_RS14060","Francci3_2795","","","WP_308726804.1",""
"FRANCCI3_RS14065","0.9945871786","1.9925102952","0.1297838996","FRANCCI3_RS14065","Francci3_2796","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0005215 - transporter activity [Evidence IEA]","","WP_011437184.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS14070","-0.4701459954","-1.3852496432","0.6011440682","FRANCCI3_RS14070","Francci3_2797","GO:0050380 - undecaprenyl-diphosphatase activity [Evidence IEA]","GO:0016311 - dephosphorylation [Evidence IEA]","WP_011437185.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS14080","NaN","NaN","NaN","FRANCCI3_RS14080","Francci3_2799","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1",""
"FRANCCI3_RS24705","-0.4463758471","-1.3626129727","0.4615468113","FRANCCI3_RS24705","Francci3_2800","","","WP_011437187.1",""
"FRANCCI3_RS14090","0.7453171032","1.6763426877","0.348040737","FRANCCI3_RS14090","Francci3_2801","","","WP_011437188.1",""
"FRANCCI3_RS14095","1.9615271093","3.8947402358","0.1962785979","FRANCCI3_RS14095","Francci3_2802","","","WP_035731897.1",""
"FRANCCI3_RS14100","-0.0775883423","-1.0552525696","0.8885261214","FRANCCI3_RS14100","Francci3_2803","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_035941473.1",""
"FRANCCI3_RS14105","0.046858598","1.0330131346","0.9448136944","FRANCCI3_RS14105, FRANCCI3_RS14110","Francci3_2804, Francci3_2805","GO:0016829 - lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437191.1, WP_011437192.1",""
"FRANCCI3_RS14110","-0.0570328915","-1.0403239843","0.916427547","FRANCCI3_RS14105, FRANCCI3_RS14110","Francci3_2804, Francci3_2805","GO:0016829 - lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437191.1, WP_011437192.1",""
"FRANCCI3_RS28180","NaN","NaN","NaN","FRANCCI3_RS28180","","","","WP_160172385.1",""
"FRANCCI3_RS14115","0.2922800372","1.2245740677","0.7201519447","FRANCCI3_RS14115","Francci3_2807","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","","WP_011437194.1",""
"FRANCCI3_RS14120","-0.1743075598","-1.1284226737","0.7751640344","FRANCCI3_RS14120","Francci3_2808","","","WP_011437195.1",""
"FRANCCI3_RS14125","0.0556738158","1.0393444194","0.9383482802","FRANCCI3_RS14125","Francci3_2809","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437196.1",""
"FRANCCI3_RS14130","4.0385642303","16.4334585122","0.3110600879","FRANCCI3_RS14130","Francci3_2810","GO:0071949 - FAD binding [Evidence IEA]","GO:0055072 - obsolete iron ion homeostasis [Evidence IEA]","WP_011437197.1",""
"FRANCCI3_RS14135","1.4773824826","2.784430885","0.2046388224","FRANCCI3_RS14135","Francci3_2811","","","WP_023840755.1",""
"FRANCCI3_RS27035","2.8785674789","7.3541952451","0.4718292427","FRANCCI3_RS27035","","","","WP_023840756.1",""
"FRANCCI3_RS14140","2.8793949646","7.3584145965","0.4760884348","FRANCCI3_RS14140","","","","WP_023840757.1",""
"FRANCCI3_RS14145","-0.664934717","-1.5854965267","0.6380334351","FRANCCI3_RS14145","Francci3_2813","","","WP_232235038.1",""
"FRANCCI3_RS14150","-1.4592016237","-2.7495616289","0.0320370593","FRANCCI3_RS14150","Francci3_2814","","","WP_232235037.1",""
"FRANCCI3_RS28755","3.5698309849","11.8747973236","0.3750400548","FRANCCI3_RS28755","Francci3_2815","","","WP_011437202.1",""
"FRANCCI3_RS14160","0.3650853551","1.2879578276","0.8287607706","FRANCCI3_RS14160","","","","WP_232235043.1",""
"FRANCCI3_RS27040","-4.262794645","-19.1968094256","0.1510383845","FRANCCI3_RS27040","","","","WP_049760944.1",""
"FRANCCI3_RS14165","-0.1869439753","-1.1383498223","0.7335213521","FRANCCI3_RS14165","Francci3_2817","GO:0046872 - metal ion binding [Evidence IEA]; GO:0004784 - superoxide dismutase activity [Evidence IEA]","","WP_011437204.1",""
"bfr","-1.032293939","-2.045273729","0.0957454408","FRANCCI3_RS14170","Francci3_2818","GO:0008199 - ferric iron binding [Evidence IEA]; GO:0004322 - ferroxidase activity [Evidence IEA]","GO:0006880 - intracellular sequestering of iron ion [Evidence IEA]","WP_011437205.1",""
"FRANCCI3_RS14175","-0.4790862801","-1.3938605957","0.482100032","FRANCCI3_RS14175","Francci3_2819","","","WP_011437206.1",""
"FRANCCI3_RS14180","-0.2325864033","-1.1749394445","0.8075247649","FRANCCI3_RS14180","Francci3_2820","","","WP_108913494.1",""
"FRANCCI3_RS28570","-0.3607935611","-1.2841320461","0.8049542122","FRANCCI3_RS28570","","","","WP_255353868.1",""
"pruA","1.238605263","2.359702958","0.1405982188","FRANCCI3_RS14190","Francci3_2822","GO:0003842 - 1-pyrroline-5-carboxylate dehydrogenase activity [Evidence IEA]","GO:0006562 - proline catabolic process [Evidence IEA]","WP_200923100.1",""
"FRANCCI3_RS14195","0.4091292086","1.3278840791","0.6919082976","FRANCCI3_RS14195","Francci3_2823","","","WP_236701465.1",""
"FRANCCI3_RS14200","-1.2061977675","-2.307287476","0.5537641728","FRANCCI3_RS14200","Francci3_2824","","","WP_011437211.1",""
"FRANCCI3_RS14205","1.9305742007","3.8120689151","0.6382451961","FRANCCI3_RS14205","Francci3_2825","","","WP_011437212.1",""
"FRANCCI3_RS14210","0.8726807064","1.831062082","0.2234898385","FRANCCI3_RS14210","Francci3_2826","","","WP_236701466.1",""
"FRANCCI3_RS14215","-0.2323188699","-1.1747215839","0.7860436505","FRANCCI3_RS14215","Francci3_2827","","","WP_011437214.1",""
"FRANCCI3_RS28575","NaN","NaN","NaN","FRANCCI3_RS28575","","","","WP_023840763.1",""
"FRANCCI3_RS14220","0.3085629025","1.238473417","0.6398437112","FRANCCI3_RS14220","Francci3_2829","","","WP_023840764.1",""
"FRANCCI3_RS14225","0.5067562608","1.4208519741","0.3470636969","FRANCCI3_RS14225","Francci3_2830","GO:0016765 - transferase activity, transferring alkyl or aryl (other than methyl) groups [Evidence IEA]","GO:0019346 - transsulfuration [Evidence IEA]","WP_011437217.1",""
"FRANCCI3_RS14230","0.623684372","1.5408050877","0.5445110877","FRANCCI3_RS14230","Francci3_2831","GO:0016747 - acyltransferase activity, transferring groups other than amino-acyl groups [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_308726805.1",""
"FRANCCI3_RS14235","-0.4720475292","-1.3870766652","0.758977056","FRANCCI3_RS14235","Francci3_2832","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_108913751.1",""
"FRANCCI3_RS14240","-1.2095591415","-2.3126695547","0.4237677742","FRANCCI3_RS14240","Francci3_2833","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437220.1",""
"FRANCCI3_RS14245","0.0512180192","1.0361393325","0.9460895911","FRANCCI3_RS14245","Francci3_2834","","","WP_011437221.1",""
"FRANCCI3_RS14250","-0.2429139453","-1.1833804327","0.9589641753","FRANCCI3_RS14250","Francci3_2835","GO:0004721 - phosphoprotein phosphatase activity [Evidence IEA]; GO:0004725 - protein tyrosine phosphatase activity [Evidence IEA]","GO:0006470 - protein dephosphorylation [Evidence IEA]","WP_011437222.1",""
"FRANCCI3_RS14255","-1.0402116012","-2.0565292639","0.6075390042","FRANCCI3_RS14255","Francci3_2836","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011437223.1",""
"FRANCCI3_RS14260","0.3756650882","1.2974375407","0.6731460608","FRANCCI3_RS14260","Francci3_2837","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437224.1",""
"FRANCCI3_RS14265","0.2574335949","1.1953504075","0.8372716202","FRANCCI3_RS14265","Francci3_2838","","GO:0008643 - carbohydrate transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437225.1",""
"FRANCCI3_RS14270","0.3847002712","1.3055885148","0.7127896849","FRANCCI3_RS14270","Francci3_2839","","","WP_011437226.1",""
"FRANCCI3_RS14275","0.1036761946","1.074507978","0.8771815247","FRANCCI3_RS14275","Francci3_2840","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011437227.1",""
"FRANCCI3_RS14280","-0.8257456246","-1.772450853","0.2254808736","FRANCCI3_RS14280","Francci3_2841","GO:0005524 - ATP binding [Evidence IEA]; GO:0016301 - kinase activity [Evidence IEA]","","WP_035958515.1",""
"FRANCCI3_RS14285","-0.1872465896","-1.1385886233","0.8078295582","FRANCCI3_RS14285","Francci3_2842","GO:0005524 - ATP binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011437229.1",""
"FRANCCI3_RS14290","0.1366470569","1.0993471705","0.793333065","FRANCCI3_RS14290","Francci3_2843","","","WP_011437230.1",""
"FRANCCI3_RS14295","-0.4991164185","-1.4133476896","0.9158084742","FRANCCI3_RS14295","Francci3_2844","","","WP_011437231.1",""
"FRANCCI3_RS14300","0.4887227543","1.4032020438","0.4504822736","FRANCCI3_RS14300","Francci3_2845","","","WP_011437232.1",""
"FRANCCI3_RS14305","-0.050213127","-1.0354178731","0.9659975529","FRANCCI3_RS14305","Francci3_2846","","","WP_011437233.1",""
"FRANCCI3_RS14310","2.069142057","4.1963704915","0.2102606504","FRANCCI3_RS14310","Francci3_2847","","","WP_049761094.1",""
"FRANCCI3_RS14315","0.6219206643","1.5389225905","0.6996457118","FRANCCI3_RS14315, FRANCCI3_RS14320","Francci3_2848, Francci3_2849","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437235.1, WP_011437236.1",""
"FRANCCI3_RS14320","1.5234233553","2.8747238099","0.321371933","FRANCCI3_RS14315, FRANCCI3_RS14320","Francci3_2848, Francci3_2849","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437235.1, WP_011437236.1",""
"FRANCCI3_RS14325","1.6669679858","3.1754652575","0.1198599262","FRANCCI3_RS14325","Francci3_2850","","","WP_255353869.1",""
"FRANCCI3_RS14330","0.8576993031","1.8121461367","0.2974773836","FRANCCI3_RS14330, FRANCCI3_RS14335","Francci3_2851, Francci3_2852","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437238.1, WP_082456678.1",""
"FRANCCI3_RS14335","-0.1864050047","-1.1379246302","0.865984073","FRANCCI3_RS14330, FRANCCI3_RS14335","Francci3_2851, Francci3_2852","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437238.1, WP_082456678.1",""
"FRANCCI3_RS14340","-0.2672402921","-1.2035034622","0.7722992707","FRANCCI3_RS14340","Francci3_2853","","","WP_011437240.1",""
"FRANCCI3_RS14345","3.313030583","9.9385169338","0.4083918527","FRANCCI3_RS14345","Francci3_2854","","","WP_011437241.1",""
"FRANCCI3_RS28190","-0.9742882339","-1.9646716701","0.1388747565","FRANCCI3_RS28190","Francci3_2855","","","WP_049761097.1",""
"FRANCCI3_RS14355","-0.5737337144","-1.4883705136","0.621352934","FRANCCI3_RS14355","Francci3_2856","","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437243.1",""
"FRANCCI3_RS14360","-0.19754929","-1.1467487144","0.7543763777","FRANCCI3_RS14360, FRANCCI3_RS14365","Francci3_2857, Francci3_2858","","","WP_011437244.1, WP_011437245.1",""
"FRANCCI3_RS14365","0.1350565007","1.0981358196","0.9355225181","FRANCCI3_RS14360, FRANCCI3_RS14365","Francci3_2857, Francci3_2858","","","WP_011437244.1, WP_011437245.1",""
"FRANCCI3_RS14370","-8.359E-4","-1.0005795906","0.9991314172","FRANCCI3_RS14370, FRANCCI3_RS14375","Francci3_2859, Francci3_2860","","","WP_011437246.1, WP_011437247.1",""
"FRANCCI3_RS14375","0.301783872","1.2326676475","0.5637850264","FRANCCI3_RS14370, FRANCCI3_RS14375","Francci3_2859, Francci3_2860","","","WP_011437246.1, WP_011437247.1",""
"FRANCCI3_RS14380","0.730643087","1.6593786013","0.5680078714","FRANCCI3_RS14380","Francci3_2861","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011437248.1",""
"FRANCCI3_RS14385","0.8082322796","1.751064565","0.5242662297","FRANCCI3_RS14385","Francci3_2862","","","WP_011437249.1",""
"FRANCCI3_RS14390","-0.0754449401","-1.053685952","0.9142533007","FRANCCI3_RS14390","Francci3_2863","","","WP_011437250.1",""
"FRANCCI3_RS26285","-0.6592329371","-1.5792427369","0.6650217668","FRANCCI3_RS26285","Francci3_2864","GO:0016758 - hexosyltransferase activity [Evidence IEA]","","WP_011437251.1",""
"FRANCCI3_RS14400","-0.5007885645","-1.4149867704","0.4456843266","FRANCCI3_RS14400","Francci3_2865","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_035731820.1",""
"FRANCCI3_RS27045","0.785369094","1.7235332057","0.4294950439","FRANCCI3_RS27045","","","","WP_023840775.1",""
"FRANCCI3_RS23540","-0.2187563167","-1.163729954","0.8111930964","FRANCCI3_RS23540","Francci3_2866","","","WP_051569466.1",""
"FRANCCI3_RS14410","0.2452678312","1.1853127996","0.8507170616","FRANCCI3_RS14410","Francci3_2867","GO:0016831 - carboxy-lyase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0019752 - carboxylic acid metabolic process [Evidence IEA]","WP_011437254.1",""
"FRANCCI3_RS14415","0.9666725586","1.9543279182","0.5614721866","FRANCCI3_RS14415","Francci3_2868","GO:0003824 - catalytic activity [Evidence IEA]","","",""
"FRANCCI3_RS27050","-0.9771900003","-1.9686272916","0.5999379067","FRANCCI3_RS27050","Francci3_2869","","","WP_011437256.1",""
"FRANCCI3_RS14420","0.6056305138","1.5216436254","0.6236346966","FRANCCI3_RS14420","Francci3_2870","","","WP_011437257.1",""
"FRANCCI3_RS14425","-0.2071949098","-1.1544413733","0.7602433943","FRANCCI3_RS14425","Francci3_2871","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437258.1",""
"FRANCCI3_RS14430","-0.3064417252","-1.2366538423","0.5902173948","FRANCCI3_RS14430, FRANCCI3_RS14435","Francci3_2872, Francci3_2873","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0045484 - L-lysine 6-transaminase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0017000 - antibiotic biosynthetic process [Evidence IEA]","WP_011437259.1, WP_236701483.1",""
"lat","-0.2643165521","-1.2010669333","0.6365560328","FRANCCI3_RS14430, FRANCCI3_RS14435","Francci3_2872, Francci3_2873","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0045484 - L-lysine 6-transaminase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0017000 - antibiotic biosynthetic process [Evidence IEA]","WP_011437259.1, WP_236701483.1",""
"FRANCCI3_RS14440","0.9128142165","1.8827144663","0.4834369007","FRANCCI3_RS14440","Francci3_2874","","","WP_011437261.1",""
"FRANCCI3_RS14445","2.7692113931","6.8173516103","0.4976089127","FRANCCI3_RS14445","Francci3_2875","GO:0004672 - protein kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011437262.1",""
"FRANCCI3_RS14450","0.5307772349","1.4447073049","0.6174135958","FRANCCI3_RS14450","Francci3_2876","GO:0046872 - metal ion binding [Evidence IEA]","GO:0006801 - superoxide metabolic process [Evidence IEA]","WP_011437263.1",""
"FRANCCI3_RS14455","4.3302637201","20.1158907777","0.2732597245","FRANCCI3_RS14455, FRANCCI3_RS28760","Francci3_2877","","GO:0008219 - cell death [Evidence IEA]","WP_011437264.1, WP_308726851.1",""
"FRANCCI3_RS28760","-0.0472650904","-1.0333042364","0.95408725","FRANCCI3_RS14455, FRANCCI3_RS28760, FRANCCI3_RS14465","Francci3_2877, Francci3_2878","GO:0016722 - oxidoreductase activity, acting on metal ions [Evidence IEA]","GO:0008219 - cell death [Evidence IEA], GO:0009236 - cobalamin biosynthetic process [Evidence IEA]; GO:0032363 - FMN catabolic process [Evidence IEA]","WP_011437264.1, WP_308726851.1",""
"bluB","4.3568364425","20.4898347292","0.2714279606","FRANCCI3_RS28760, FRANCCI3_RS14465","Francci3_2878","GO:0016722 - oxidoreductase activity, acting on metal ions [Evidence IEA]","GO:0008219 - cell death [Evidence IEA], GO:0009236 - cobalamin biosynthetic process [Evidence IEA]; GO:0032363 - FMN catabolic process [Evidence IEA]","WP_308726851.1",""
"FRANCCI3_RS28195","1.6864067474","3.2185407779","0.6789278957","FRANCCI3_RS28195","Francci3_2879","","","WP_011437266.1",""
"FRANCCI3_RS14475","0.5574492786","1.4716649748","0.3904121421","FRANCCI3_RS14475","Francci3_2880","","","WP_011437267.1",""
"FRANCCI3_RS14480","0.926573335","1.9007559866","0.5593268321","FRANCCI3_RS14480, FRANCCI3_RS14485","Francci3_2881, Francci3_2882","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437268.1, WP_011437269.1",""
"FRANCCI3_RS14485","-0.4560922081","-1.371820964","0.8134621546","FRANCCI3_RS14480, FRANCCI3_RS14485","Francci3_2881, Francci3_2882","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437268.1, WP_011437269.1",""
"FRANCCI3_RS14490","-1.2035773141","-2.3031004153","0.539368334","FRANCCI3_RS14490","Francci3_2883","","","WP_011437270.1",""
"FRANCCI3_RS14495","-0.0956815797","-1.0685701188","0.9059154745","FRANCCI3_RS14495","Francci3_2884","","","WP_011437271.1",""
"FRANCCI3_RS14500","-0.4578111488","-1.3734564339","0.9227890235","FRANCCI3_RS14500, FRANCCI3_RS14505","Francci3_2885","GO:0046872 - metal ion binding [Evidence IEA]","","WP_023841125.1, WP_011437272.1",""
"FRANCCI3_RS14505","2.6152287101","6.1272032553","0.5126707648","FRANCCI3_RS14500, FRANCCI3_RS14505","Francci3_2885","GO:0046872 - metal ion binding [Evidence IEA]","","WP_023841125.1, WP_011437272.1",""
"FRANCCI3_RS14510","-0.7726900817","-1.7084524343","0.5913535431","FRANCCI3_RS14510","","","","WP_023841126.1",""
"FRANCCI3_RS14515","0.4860362531","1.4005915156","0.776299502","FRANCCI3_RS14515","Francci3_2887","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437274.1",""
"FRANCCI3_RS14520","-0.4259145054","-1.3434238116","0.5627706073","FRANCCI3_RS14520, FRANCCI3_RS14525","Francci3_2888, Francci3_2889","","","WP_198031025.1, WP_201783639.1",""
"FRANCCI3_RS14525","-0.0220715264","-1.0154164423","0.9876863675","FRANCCI3_RS14520, FRANCCI3_RS14525","Francci3_2888, Francci3_2889","","","WP_198031025.1, WP_201783639.1",""
