"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS14140","-3.1206179226","-8.6976033846","0.4364473253","FRANCCI3_RS14140","","","","WP_023840757.1",""
"FRANCCI3_RS14145","0.0326142074","1.0228639081","0.9798969661","FRANCCI3_RS14145","Francci3_2813","","","WP_232235038.1",""
"FRANCCI3_RS14150","0.9885915316","1.9842468725","0.1144586966","FRANCCI3_RS14150","Francci3_2814","","","WP_232235037.1",""
"FRANCCI3_RS28755","-4.1076253833","-17.2392533178","0.3037892055","FRANCCI3_RS28755","Francci3_2815","","","WP_011437202.1",""
"FRANCCI3_RS14160","-1.840518839","-3.5813880332","0.2361131397","FRANCCI3_RS14160","","","","WP_232235043.1",""
"FRANCCI3_RS27040","1.3415856212","2.5342970248","0.3650518075","FRANCCI3_RS27040","","","","WP_049760944.1",""
"FRANCCI3_RS14165","0.1410106376","1.1026772936","0.7968307097","FRANCCI3_RS14165","Francci3_2817","GO:0046872 - metal ion binding [Evidence IEA]; GO:0004784 - superoxide dismutase activity [Evidence IEA]","","WP_011437204.1",""
"bfr","0.4064059914","1.3253799421","0.4963349683","FRANCCI3_RS14170","Francci3_2818","GO:0008199 - ferric iron binding [Evidence IEA]; GO:0004322 - ferroxidase activity [Evidence IEA]","GO:0006880 - intracellular sequestering of iron ion [Evidence IEA]","WP_011437205.1",""
"FRANCCI3_RS14175","0.6470204293","1.5659307668","0.3344212068","FRANCCI3_RS14175","Francci3_2819","","","WP_011437206.1",""
"FRANCCI3_RS14180","0.5375303699","1.4514857113","0.5705818045","FRANCCI3_RS14180","Francci3_2820","","","WP_108913494.1",""
"FRANCCI3_RS28570","2.6940574972","6.4713086895","0.139368565","FRANCCI3_RS28570","","","","WP_255353868.1",""
"pruA","-0.6303715704","-1.5479636249","0.4564280492","FRANCCI3_RS14190","Francci3_2822","GO:0003842 - 1-pyrroline-5-carboxylate dehydrogenase activity [Evidence IEA]","GO:0006562 - proline catabolic process [Evidence IEA]","WP_200923100.1",""
"FRANCCI3_RS14195","0.2320621636","1.1745125781","0.827340027","FRANCCI3_RS14195","Francci3_2823","","","WP_236701465.1",""
"FRANCCI3_RS14200","-1.3913671555","-2.6232715473","0.398425539","FRANCCI3_RS14200","Francci3_2824","","","WP_011437211.1",""
"FRANCCI3_RS14205","-2.7931631042","-6.9314784468","0.4843344805","FRANCCI3_RS14205","Francci3_2825","","","WP_011437212.1",""
"FRANCCI3_RS14210","-0.5638505365","-1.4782092806","0.4292046114","FRANCCI3_RS14210","Francci3_2826","","","WP_236701466.1",""
"FRANCCI3_RS14215","-0.681453765","-1.603755002","0.3932869356","FRANCCI3_RS14215","Francci3_2827","","","WP_011437214.1",""
"FRANCCI3_RS28575","NaN","NaN","NaN","FRANCCI3_RS28575","","","","WP_023840763.1",""
"FRANCCI3_RS14220","0.0415579697","1.0292246889","0.9496711077","FRANCCI3_RS14220","Francci3_2829","","","WP_023840764.1",""
"FRANCCI3_RS14225","-0.5168352873","-1.4308131545","0.3306162242","FRANCCI3_RS14225","Francci3_2830","GO:0016765 - transferase activity, transferring alkyl or aryl (other than methyl) groups [Evidence IEA]","GO:0019346 - transsulfuration [Evidence IEA]","WP_011437217.1",""
"FRANCCI3_RS14230","-1.4004798947","-2.6398938036","0.1535913968","FRANCCI3_RS14230","Francci3_2831","GO:0016747 - acyltransferase activity, transferring groups other than amino-acyl groups [Evidence IEA]","GO:0009058 - biosynthetic process [Evidence IEA]","WP_308726805.1",""
"FRANCCI3_RS14235","0.6143906653","1.530911267","0.6839789728","FRANCCI3_RS14235","Francci3_2832","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_108913751.1",""
"FRANCCI3_RS14240","0.0862996048","1.0616436578","0.947097243","FRANCCI3_RS14240","Francci3_2833","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437220.1",""
"FRANCCI3_RS14245","-0.2573701874","-1.1952978722","0.7266250569","FRANCCI3_RS14245","Francci3_2834","","","WP_011437221.1",""
"FRANCCI3_RS14250","-2.2819416063","-4.8633202838","0.568497548","FRANCCI3_RS14250","Francci3_2835","GO:0004721 - phosphoprotein phosphatase activity [Evidence IEA]; GO:0004725 - protein tyrosine phosphatase activity [Evidence IEA]","GO:0006470 - protein dephosphorylation [Evidence IEA]","WP_011437222.1",""
"FRANCCI3_RS14255","-0.8510712436","-1.8038398324","0.6136819409","FRANCCI3_RS14255","Francci3_2836","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011437223.1",""
"FRANCCI3_RS14260","-0.2716818151","-1.2072143122","0.7564832397","FRANCCI3_RS14260","Francci3_2837","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011437224.1",""
"FRANCCI3_RS14265","-0.8990134983","-1.8647904204","0.4476756194","FRANCCI3_RS14265","Francci3_2838","","GO:0008643 - carbohydrate transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437225.1",""
"FRANCCI3_RS14270","-0.166642782","-1.1224434654","0.8716193146","FRANCCI3_RS14270","Francci3_2839","","","WP_011437226.1",""
"FRANCCI3_RS14275","-0.7241887289","-1.6519714216","0.2601301678","FRANCCI3_RS14275","Francci3_2840","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011437227.1",""
"FRANCCI3_RS14280","0.4329341825","1.3499763961","0.5226311135","FRANCCI3_RS14280","Francci3_2841","GO:0005524 - ATP binding [Evidence IEA]; GO:0016301 - kinase activity [Evidence IEA]","","WP_035958515.1",""
"FRANCCI3_RS14285","-0.1686996917","-1.1240449207","0.8255817617","FRANCCI3_RS14285","Francci3_2842","GO:0005524 - ATP binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011437229.1",""
"FRANCCI3_RS14290","-0.1708454198","-1.1257179625","0.7394608919","FRANCCI3_RS14290","Francci3_2843","","","WP_011437230.1",""
"FRANCCI3_RS14295","-1.6911446749","-3.2291281019","0.6720024439","FRANCCI3_RS14295","Francci3_2844","","","WP_011437231.1",""
"FRANCCI3_RS14300","-0.3214431403","-1.2495798895","0.6157817612","FRANCCI3_RS14300","Francci3_2845","","","WP_011437232.1",""
"FRANCCI3_RS14305","0.1602072743","1.117447672","0.8900999099","FRANCCI3_RS14305","Francci3_2846","","","WP_011437233.1",""
"FRANCCI3_RS14310","-0.2352568019","-1.1771162471","0.8925864432","FRANCCI3_RS14310","Francci3_2847","","","WP_049761094.1",""
"FRANCCI3_RS14315","-1.357750349","-2.5628523214","0.374646627","FRANCCI3_RS14315, FRANCCI3_RS14320","Francci3_2848, Francci3_2849","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437235.1, WP_011437236.1",""
"FRANCCI3_RS14320","-2.2780147927","-4.8501010065","0.1263242201","FRANCCI3_RS14315, FRANCCI3_RS14320","Francci3_2848, Francci3_2849","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437235.1, WP_011437236.1",""
"FRANCCI3_RS14325","-1.4079920677","-2.6536756906","0.1872463744","FRANCCI3_RS14325","Francci3_2850","","","WP_255353869.1",""
"FRANCCI3_RS14330","-1.1715297699","-2.2525041592","0.1454255698","FRANCCI3_RS14330, FRANCCI3_RS14335","Francci3_2851, Francci3_2852","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437238.1, WP_082456678.1",""
"FRANCCI3_RS14335","0.8655632425","1.8220508752","0.4390851229","FRANCCI3_RS14330, FRANCCI3_RS14335","Francci3_2851, Francci3_2852","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437238.1, WP_082456678.1",""
"FRANCCI3_RS14340","0.8030141268","1.7447424959","0.3862087308","FRANCCI3_RS14340","Francci3_2853","","","WP_011437240.1",""
"FRANCCI3_RS14345","-3.2463186875","-9.4894119494","0.4163318825","FRANCCI3_RS14345","Francci3_2854","","","WP_011437241.1",""
"FRANCCI3_RS28190","0.3793624849","1.3007669302","0.5561905617","FRANCCI3_RS28190","Francci3_2855","","","WP_049761097.1",""
"FRANCCI3_RS14355","0.061585684","1.0436121778","0.9544041991","FRANCCI3_RS14355","Francci3_2856","","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011437243.1",""
"FRANCCI3_RS14360","-0.2238148249","-1.1678174914","0.7117505709","FRANCCI3_RS14360, FRANCCI3_RS14365","Francci3_2857, Francci3_2858","","","WP_011437244.1, WP_011437245.1",""
"FRANCCI3_RS14365","-0.3998182148","-1.3193416581","0.8013705365","FRANCCI3_RS14360, FRANCCI3_RS14365","Francci3_2857, Francci3_2858","","","WP_011437244.1, WP_011437245.1",""
"FRANCCI3_RS14370","-0.1450844493","-1.1057953801","0.8450618314","FRANCCI3_RS14370, FRANCCI3_RS14375","Francci3_2859, Francci3_2860","","","WP_011437246.1, WP_011437247.1",""
"FRANCCI3_RS14375","-0.461273164","-1.3767562558","0.371646598","FRANCCI3_RS14370, FRANCCI3_RS14375","Francci3_2859, Francci3_2860","","","WP_011437246.1, WP_011437247.1",""
"FRANCCI3_RS14380","-0.9894770058","-1.9854651055","0.4267524385","FRANCCI3_RS14380","Francci3_2861","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011437248.1",""
"FRANCCI3_RS14385","-0.8532241164","-1.8065336356","0.4947995585","FRANCCI3_RS14385","Francci3_2862","","","WP_011437249.1",""
"FRANCCI3_RS14390","-0.3333032952","-1.2598948176","0.6261707065","FRANCCI3_RS14390","Francci3_2863","","","WP_011437250.1",""
"FRANCCI3_RS26285","-0.3315190938","-1.2583376509","0.8112221406","FRANCCI3_RS26285","Francci3_2864","GO:0016758 - hexosyltransferase activity [Evidence IEA]","","WP_011437251.1",""
"FRANCCI3_RS14400","0.3307009628","1.2576242685","0.598933087","FRANCCI3_RS14400","Francci3_2865","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0004386 - helicase activity [Evidence IEA]","","WP_035731820.1",""
"FRANCCI3_RS27045","-1.2310036857","-2.3473023533","0.1997092358","FRANCCI3_RS27045","","","","WP_023840775.1",""
"FRANCCI3_RS23540","0.3210455497","1.2492355667","0.7206451864","FRANCCI3_RS23540","Francci3_2866","","","WP_051569466.1",""
"FRANCCI3_RS14410","0.5819379219","1.4968585767","0.6588728737","FRANCCI3_RS14410","Francci3_2867","GO:0016831 - carboxy-lyase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0019752 - carboxylic acid metabolic process [Evidence IEA]","WP_011437254.1",""
"FRANCCI3_RS14415","0.681475155","1.6037787802","0.7077645982","FRANCCI3_RS14415","Francci3_2868","GO:0003824 - catalytic activity [Evidence IEA]","","",""
"FRANCCI3_RS27050","3.2413120489","9.4565375639","0.2618262754","FRANCCI3_RS27050","Francci3_2869","","","WP_011437256.1",""
"FRANCCI3_RS14420","-1.7084820105","-3.2681676906","0.1427264492","FRANCCI3_RS14420","Francci3_2870","","","WP_011437257.1",""
"FRANCCI3_RS14425","0.4049035907","1.32400043","0.5455444214","FRANCCI3_RS14425","Francci3_2871","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011437258.1",""
"FRANCCI3_RS14430","0.321382132","1.2495270487","0.5672714266","FRANCCI3_RS14430, FRANCCI3_RS14435","Francci3_2872, Francci3_2873","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0045484 - L-lysine 6-transaminase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0017000 - antibiotic biosynthetic process [Evidence IEA]","WP_011437259.1, WP_236701483.1",""
"lat","0.0646367036","1.0458215501","0.9060038944","FRANCCI3_RS14430, FRANCCI3_RS14435","Francci3_2872, Francci3_2873","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0045484 - L-lysine 6-transaminase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0017000 - antibiotic biosynthetic process [Evidence IEA]","WP_011437259.1, WP_236701483.1",""
"FRANCCI3_RS14440","-1.113550178","-2.1637745344","0.3825243785","FRANCCI3_RS14440","Francci3_2874","","","WP_011437261.1",""
"FRANCCI3_RS14445","-3.7408147786","-13.3689548503","0.3516649945","FRANCCI3_RS14445","Francci3_2875","GO:0004672 - protein kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011437262.1",""
"FRANCCI3_RS14450","-0.9338642948","-1.9103861663","0.3622178182","FRANCCI3_RS14450","Francci3_2876","GO:0046872 - metal ion binding [Evidence IEA]","GO:0006801 - superoxide metabolic process [Evidence IEA]","WP_011437263.1",""
"FRANCCI3_RS14455","-1.2103357479","-2.3139148056","0.7691070125","FRANCCI3_RS14455, FRANCCI3_RS28760","Francci3_2877","","GO:0008219 - cell death [Evidence IEA]","WP_011437264.1, WP_308726851.1",""
"FRANCCI3_RS28760","-0.3337290028","-1.2602666397","0.6736934744","FRANCCI3_RS14455, FRANCCI3_RS28760, FRANCCI3_RS14465","Francci3_2877, Francci3_2878","GO:0016722 - oxidoreductase activity, acting on metal ions [Evidence IEA]","GO:0008219 - cell death [Evidence IEA], GO:0009236 - cobalamin biosynthetic process [Evidence IEA]; GO:0032363 - FMN catabolic process [Evidence IEA]","WP_011437264.1, WP_308726851.1",""
"bluB","-2.6012159164","-6.0679782584","0.5167842111","FRANCCI3_RS28760, FRANCCI3_RS14465","Francci3_2878","GO:0016722 - oxidoreductase activity, acting on metal ions [Evidence IEA]","GO:0008219 - cell death [Evidence IEA], GO:0009236 - cobalamin biosynthetic process [Evidence IEA]; GO:0032363 - FMN catabolic process [Evidence IEA]","WP_308726851.1",""
"FRANCCI3_RS28195","1.1207673571","2.1746260824","0.808866254","FRANCCI3_RS28195","Francci3_2879","","","WP_011437266.1",""
"FRANCCI3_RS14475","-0.0779225072","-1.0554970213","0.9043874354","FRANCCI3_RS14475","Francci3_2880","","","WP_011437267.1",""
"FRANCCI3_RS14480","-1.495263171","-2.8191557231","0.3273053062","FRANCCI3_RS14480, FRANCCI3_RS14485","Francci3_2881, Francci3_2882","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437268.1, WP_011437269.1",""
"FRANCCI3_RS14485","-0.6411026922","-1.5595206892","0.7158783802","FRANCCI3_RS14480, FRANCCI3_RS14485","Francci3_2881, Francci3_2882","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437268.1, WP_011437269.1",""
"FRANCCI3_RS14490","-0.8321691588","-1.780360205","0.5993507235","FRANCCI3_RS14490","Francci3_2883","","","WP_011437270.1",""
"FRANCCI3_RS14495","0.2184820649","1.1635087536","0.7838751823","FRANCCI3_RS14495","Francci3_2884","","","WP_011437271.1",""
"FRANCCI3_RS14500","-0.9672023714","-1.955045754","0.8130869609","FRANCCI3_RS14500, FRANCCI3_RS14505","Francci3_2885","GO:0046872 - metal ion binding [Evidence IEA]","","WP_023841125.1, WP_011437272.1",""
"FRANCCI3_RS14505","-1.9241543015","-3.7951431434","0.6307313731","FRANCCI3_RS14500, FRANCCI3_RS14505","Francci3_2885","GO:0046872 - metal ion binding [Evidence IEA]","","WP_023841125.1, WP_011437272.1",""
"FRANCCI3_RS14510","1.053868522","2.076089331","0.453563465","FRANCCI3_RS14510","","","","WP_023841126.1",""
"FRANCCI3_RS14515","1.1155809581","2.166822472","0.5473193874","FRANCCI3_RS14515","Francci3_2887","GO:0003677 - DNA binding [Evidence IEA]","","WP_011437274.1",""
"FRANCCI3_RS14520","0.2196697233","1.1644669741","0.7553539259","FRANCCI3_RS14520, FRANCCI3_RS14525","Francci3_2888, Francci3_2889","","","WP_198031025.1, WP_201783639.1",""
"FRANCCI3_RS14525","0.1412545447","1.1028637318","0.9197735032","FRANCCI3_RS14520, FRANCCI3_RS14525","Francci3_2888, Francci3_2889","","","WP_198031025.1, WP_201783639.1",""
"FRANCCI3_RS14530","0.7005908085","1.6251701917","0.8798930236","FRANCCI3_RS14530","Francci3_2890","","","WP_011437277.1",""
"FRANCCI3_RS14535","-1.6083125594","-3.0489501433","0.1799912543","FRANCCI3_RS14535, FRANCCI3_RS24730","Francci3_2891, Francci3_2892","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_035733191.1, WP_011437279.1",""
"FRANCCI3_RS24730","3.9882130233","15.8698107991","0.1779301821","FRANCCI3_RS14535, FRANCCI3_RS24730","Francci3_2891, Francci3_2892","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_035733191.1, WP_011437279.1",""
"FRANCCI3_RS14540","-0.8305281964","-1.7783363239","0.5908370359","FRANCCI3_RS14540, FRANCCI3_RS14545","Francci3_2893, Francci3_2894","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003824 - catalytic activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011437280.1, WP_011437281.1",""
"FRANCCI3_RS14545","-1.6848953224","-3.2151706714","0.0784779949","FRANCCI3_RS14540, FRANCCI3_RS14545","Francci3_2893, Francci3_2894","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003824 - catalytic activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011437280.1, WP_011437281.1",""
"FRANCCI3_RS14550","4.0907242207","17.0384739429","0.1376902064","FRANCCI3_RS14550","","","","WP_035912180.1",""
"FRANCCI3_RS14555","-1.8854111053","-3.6945818879","0.6435185114","FRANCCI3_RS14555","Francci3_2895","","","WP_023841132.1",""
"FRANCCI3_RS14560","-0.3644831881","-1.2874203585","0.7803739168","FRANCCI3_RS14560","Francci3_2896","","","WP_082456722.1",""
"FRANCCI3_RS14565","0.4709282043","1.3860009096","0.7165430245","FRANCCI3_RS14565","Francci3_2897","GO:0022857 - transmembrane transporter activity [Evidence IEA]","","WP_023841168.1",""
"FRANCCI3_RS14570","-1.4063213904","-2.6506044458","0.2295002401","FRANCCI3_RS14570, FRANCCI3_RS23545","Francci3_2898, Francci3_2899","","","WP_011437285.1, WP_049760948.1",""
"FRANCCI3_RS23545","0.0249294157","1.0174299128","0.9823175102","FRANCCI3_RS14570, FRANCCI3_RS23545","Francci3_2898, Francci3_2899","","","WP_011437285.1, WP_049760948.1",""
"FRANCCI3_RS14580","-1.4182574143","-2.6726249799","0.3659019951","FRANCCI3_RS14580","Francci3_2900","","","WP_011437287.1",""
"FRANCCI3_RS14585","-0.0531635845","-1.0375375744","0.9328029091","FRANCCI3_RS14585","Francci3_2901","","","WP_011437288.1",""
"FRANCCI3_RS14590","-0.1703782878","-1.125353524","0.8693409235","FRANCCI3_RS14590","Francci3_2902","","","WP_011437289.1",""
"FRANCCI3_RS14595","-0.3677271098","-1.2903183997","0.644660208","FRANCCI3_RS14595","Francci3_2903","","","WP_011437290.1",""
"FRANCCI3_RS14600","-0.4601510152","-1.3756858116","0.5631951876","FRANCCI3_RS14600","Francci3_2904","","","WP_035912209.1",""
"FRANCCI3_RS14605","-0.1912599398","-1.141760407","0.8044603016","FRANCCI3_RS14605","Francci3_2905","","","WP_011437292.1",""
"FRANCCI3_RS14610","-0.0358483941","-1.0251595031","0.9536551068","FRANCCI3_RS14610","Francci3_2906","","","WP_035733167.1",""
"FRANCCI3_RS14615","-0.2873644911","-1.2204088027","0.6584300697","FRANCCI3_RS14615","Francci3_2907","","","WP_011437294.1",""
"FRANCCI3_RS14620","-5.3766771656","-41.5471371705","0.1731750634","FRANCCI3_RS14620","Francci3_2908","GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011437295.1",""
"FRANCCI3_RS14625","-0.4881964984","-1.4026902873","0.6244176147","FRANCCI3_RS14625","Francci3_2909","GO:0008236 - serine-type peptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011437296.1",""
"FRANCCI3_RS14630","0.5444020547","1.458415758","0.2880432023","FRANCCI3_RS14630","Francci3_2910","","","WP_011437297.1",""
"FRANCCI3_RS14635","0.1879341782","1.1391314041","0.7057800107","FRANCCI3_RS14635","Francci3_2911","","","WP_011437298.1",""
"FRANCCI3_RS14640","-0.8951458699","-1.8597979186","0.3250851625","FRANCCI3_RS14640","Francci3_2912","","","WP_232235132.1",""
"FRANCCI3_RS14650","0.1241943293","1.0898989104","0.8871906443","FRANCCI3_RS14650","Francci3_2913","GO:0015930 - glutamate synthase activity [Evidence IEA]; GO:0016638 - oxidoreductase activity, acting on the CH-NH2 group of donors [Evidence IEA]","GO:0006537 - glutamate biosynthetic process [Evidence IEA]","WP_011437300.1",""
"FRANCCI3_RS14655","-0.2095756618","-1.1563480186","0.8030537994","FRANCCI3_RS14655","Francci3_2914","","","WP_011437301.1",""
"mptB_1","0.0787573705","1.0561079964","0.9114613891","FRANCCI3_RS14660","Francci3_2915","","","WP_023841172.1",""
"FRANCCI3_RS14665","-0.8567615102","-1.8109685727","0.464955731","FRANCCI3_RS14665, FRANCCI3_RS26295","Francci3_2916, Francci3_2917","GO:0016758 - hexosyltransferase activity [Evidence IEA]","","WP_131728919.1, WP_011437304.1",""
"FRANCCI3_RS26295","-3.7836665446","-13.7720034716","0.348777795","FRANCCI3_RS14665, FRANCCI3_RS26295, FRANCCI3_RS14675","Francci3_2916, Francci3_2917, Francci3_2918","GO:0016758 - hexosyltransferase activity [Evidence IEA]","","WP_131728919.1, WP_011437304.1, WP_011437305.1",""
"FRANCCI3_RS14675","-0.2178520923","-1.1630008025","0.8200024756","FRANCCI3_RS26295, FRANCCI3_RS14675, FRANCCI3_RS14680","Francci3_2917, Francci3_2918, Francci3_2919","","","WP_011437304.1, WP_011437305.1, WP_011437306.1",""
"FRANCCI3_RS14680","0.0227382622","1.0158858214","0.9817907263","FRANCCI3_RS14675, FRANCCI3_RS14680, FRANCCI3_RS14685","Francci3_2918, Francci3_2919, Francci3_2920","","","WP_011437305.1, WP_011437306.1, WP_011437307.1",""
"FRANCCI3_RS14685","-0.6365895031","-1.5546496569","0.3713672947","FRANCCI3_RS14680, FRANCCI3_RS14685","Francci3_2919, Francci3_2920","","","WP_011437306.1, WP_011437307.1",""
"FRANCCI3_RS27515","2.0125283818","4.0348873118","0.0427812471","FRANCCI3_RS27515","","","","",""
"FRANCCI3_RS14690","-0.3606577451","-1.284011163","0.5901833809","FRANCCI3_RS14690","Francci3_2921","","","",""
"FRANCCI3_RS14695","3.2413120489","9.4565375639","0.2618262754","FRANCCI3_RS14695","Francci3_2922","GO:0016783 - sulfurtransferase activity [Evidence IEA]","","",""
"FRANCCI3_RS14700","0.0937168764","1.0671159","0.8450890781","FRANCCI3_RS14700","Francci3_2923","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011437310.1",""
"FRANCCI3_RS14705","-0.4261657347","-1.3436577743","0.5752652454","FRANCCI3_RS14705, FRANCCI3_RS14710","Francci3_2924, Francci3_2925","GO:0016829 - lyase activity [Evidence IEA], GO:0016829 - lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437311.1, WP_011437312.1",""
"FRANCCI3_RS14710","0.5312968955","1.445227784","0.7161339926","FRANCCI3_RS14705, FRANCCI3_RS14710","Francci3_2924, Francci3_2925","GO:0016829 - lyase activity [Evidence IEA], GO:0016829 - lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437311.1, WP_011437312.1",""
"FRANCCI3_RS14715","0.4894514696","1.4039109901","0.7042464819","FRANCCI3_RS14715, FRANCCI3_RS27520","Francci3_2926, Francci3_2927","GO:0005524 - ATP binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011437313.1, WP_011437314.1",""
"FRANCCI3_RS27520","2.0759010179","4.2160764218","0.1490536035","FRANCCI3_RS14715, FRANCCI3_RS27520, FRANCCI3_RS14725","Francci3_2926, Francci3_2927, Francci3_2928","GO:0005524 - ATP binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA], GO:0003989 - acetyl-CoA carboxylase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437313.1, WP_011437314.1, WP_011437315.1","GO:0009317 - acetyl-CoA carboxylase complex [Evidence IEA]"
"accA","-0.2569534157","-1.1949526195","0.878155767","FRANCCI3_RS27520, FRANCCI3_RS14725, FRANCCI3_RS14730","Francci3_2927, Francci3_2928, Francci3_2929","GO:0003989 - acetyl-CoA carboxylase activity [Evidence IEA], GO:0016740 - transferase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437314.1, WP_011437315.1, WP_011437316.1","GO:0009317 - acetyl-CoA carboxylase complex [Evidence IEA]"
"FRANCCI3_RS14730","-1.9453284408","-3.8512544408","0.1987033047","FRANCCI3_RS14725, FRANCCI3_RS14730, FRANCCI3_RS14735","Francci3_2928, Francci3_2929, Francci3_2930","GO:0003989 - acetyl-CoA carboxylase activity [Evidence IEA], GO:0016740 - transferase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011437315.1, WP_011437316.1, WP_236701544.1","GO:0009317 - acetyl-CoA carboxylase complex [Evidence IEA]"
"FRANCCI3_RS14735","0.0649364312","1.0460388476","0.9568478123","FRANCCI3_RS14730, FRANCCI3_RS14735","Francci3_2929, Francci3_2930","GO:0016740 - transferase activity [Evidence IEA]","","WP_011437316.1, WP_236701544.1",""
"FRANCCI3_RS28765","-0.9635124666","-1.9500518259","0.0604418723","FRANCCI3_RS28765","Francci3_2931","","","WP_011437318.1",""
"FRANCCI3_RS14745","-0.3488858927","-1.2735767401","0.7726938391","FRANCCI3_RS14745, FRANCCI3_RS14750","Francci3_2933, Francci3_2934","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA], GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437320.1, WP_011437321.1",""
"FRANCCI3_RS14750","-0.5139577819","-1.4279621921","0.687250542","FRANCCI3_RS14745, FRANCCI3_RS14750","Francci3_2933, Francci3_2934","GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA], GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011437320.1, WP_011437321.1",""
"FRANCCI3_RS14755","-2.7932618516","-6.9319528982","0.4816203236","FRANCCI3_RS14755","Francci3_2935","GO:0047617 - acyl-CoA hydrolase activity [Evidence IEA]","","WP_023841482.1",""
"FRANCCI3_RS14760","-4.3466535571","-20.3457217823","0.2709113175","FRANCCI3_RS14760","Francci3_2936","","","WP_011437323.1",""
