"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS08465","0.4276632807","1.3450532418","0.3840121361","FRANCCI3_RS08460, FRANCCI3_RS08465","Francci3_1683, Francci3_1684","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_236701509.1, WP_011436122.1",""
"FRANCCI3_RS08470","1.302757873","2.4670002692","0.4236671891","FRANCCI3_RS08470","Francci3_1685","","","WP_011436123.1",""
"FRANCCI3_RS26775","3.6791241761","12.8093394525","0.1737804797","FRANCCI3_RS26775","","","","WP_157493277.1",""
"FRANCCI3_RS08480","0.6118112794","1.5281766052","0.7216193589","FRANCCI3_RS08480","Francci3_1686","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_011436124.1",""
"FRANCCI3_RS08485","-2.1902610934","-4.5638807422","0.4458356995","FRANCCI3_RS08485, FRANCCI3_RS08490","Francci3_1687, Francci3_1688","","","WP_011436125.1, WP_011436126.1",""
"FRANCCI3_RS08490","-3.5135482455","-11.4204551631","0.2087224408","FRANCCI3_RS08485, FRANCCI3_RS08490","Francci3_1687, Francci3_1688","","","WP_011436125.1, WP_011436126.1",""
"FRANCCI3_RS08495","2.0441622511","4.1243370881","0.1749666903","FRANCCI3_RS08495, FRANCCI3_RS08500","Francci3_1689, Francci3_1690","","","WP_232234905.1, WP_011436128.1",""
"FRANCCI3_RS08500","-3.1660757902","-8.976019376","0.2646236515","FRANCCI3_RS08495, FRANCCI3_RS08500","Francci3_1689, Francci3_1690","","","WP_232234905.1, WP_011436128.1",""
"FRANCCI3_RS08505","-0.9657396809","-1.9530646162","0.3644079136","FRANCCI3_RS08505, FRANCCI3_RS08510","Francci3_1691, Francci3_1692","","","WP_011436129.1, WP_011436130.1",""
"FRANCCI3_RS08510","-1.257825152","-2.3913497554","0.2906036095","FRANCCI3_RS08505, FRANCCI3_RS08510, FRANCCI3_RS08515","Francci3_1691, Francci3_1692, Francci3_1693","","","WP_011436129.1, WP_011436130.1, WP_011436131.1",""
"FRANCCI3_RS08515","-0.5801645149","-1.4950197206","0.5479525306","FRANCCI3_RS08510, FRANCCI3_RS08515","Francci3_1692, Francci3_1693","","","WP_011436130.1, WP_011436131.1",""
"FRANCCI3_RS08520","-0.6514782939","-1.5707769076","0.4376807191","FRANCCI3_RS08520","Francci3_1694","","","WP_011436132.1",""
"FRANCCI3_RS08525","-1.3826724999","-2.6075094837","0.3984033702","FRANCCI3_RS08525","Francci3_1695","","","WP_011436133.1",""
"FRANCCI3_RS08530","-0.0994929321","-1.0713968296","0.9101589814","FRANCCI3_RS08530","Francci3_1696","","","WP_011436134.1",""
"FRANCCI3_RS26780","-1.0843716973","-2.1204518116","0.5217097218","FRANCCI3_RS26780","","","","WP_023842054.1",""
"FRANCCI3_RS08535","-2.2208440929","-4.6616609958","0.1724112213","FRANCCI3_RS08535","Francci3_1697","","","WP_011436135.1",""
"FRANCCI3_RS08540","2.1243645235","4.360109972","0.1045266147","FRANCCI3_RS08540","Francci3_1698","","","WP_235609363.1",""
"FRANCCI3_RS08550","-0.0652864069","-1.0462926314","0.9422888511","FRANCCI3_RS08550","Francci3_1699","","","WP_236701529.1",""
"FRANCCI3_RS08555","NaN","NaN","NaN","FRANCCI3_RS08555","Francci3_1700","","","WP_035730229.1",""
"FRANCCI3_RS08560","-0.5807623389","-1.4956393552","0.5612710223","FRANCCI3_RS08560","Francci3_1701","","","WP_011436139.1",""
"FRANCCI3_RS08565","1.2332239557","2.3509175714","0.1543145813","FRANCCI3_RS08565","Francci3_1702","","","WP_011436140.1",""
"FRANCCI3_RS08570","0.7036891048","1.6286641175","0.5385491423","FRANCCI3_RS08570","Francci3_1703","","","WP_131728950.1",""
"FRANCCI3_RS08575","0.6382190896","1.5564066932","0.6446554861","FRANCCI3_RS08575","Francci3_1704","","","WP_011436142.1",""
"FRANCCI3_RS08580","-0.0989829955","-1.0710181994","0.9097114014","FRANCCI3_RS08580","Francci3_1705","","","WP_011436143.1",""
"FRANCCI3_RS08585","0.3282437417","1.255484086","0.8190393758","FRANCCI3_RS08585","Francci3_1706","","","WP_011436144.1",""
"FRANCCI3_RS08590","-0.7111487543","-1.6371071543","0.5257411272","FRANCCI3_RS08590","Francci3_1707","","","WP_011436145.1",""
"FRANCCI3_RS08595","NaN","NaN","NaN","FRANCCI3_RS08595","Francci3_1708","","","WP_011436146.1",""
"FRANCCI3_RS08600","-1.6379851833","-3.1123087422","0.5842345593","FRANCCI3_RS08600","Francci3_1709","","","WP_011436147.1",""
"FRANCCI3_RS08605","0.4328193395","1.3498689381","0.7168749239","FRANCCI3_RS08605","Francci3_1710","","","WP_011436148.1",""
"FRANCCI3_RS08610","-1.5939628525","-3.0187742065","0.3230672216","FRANCCI3_RS08610","Francci3_1711","","","WP_011436149.1",""
"FRANCCI3_RS08615","0.5967702829","1.5123271736","0.6281119376","FRANCCI3_RS08615","Francci3_1712","","","WP_011436150.1",""
"FRANCCI3_RS08620","3.4046642036","10.5902460496","0.2094261784","FRANCCI3_RS08620, FRANCCI3_RS08625","Francci3_1713, Francci3_1714","","","WP_011436151.1, WP_011436152.1",""
"FRANCCI3_RS08625","-0.520547687","-1.4344997205","0.765931673","FRANCCI3_RS08620, FRANCCI3_RS08625","Francci3_1713, Francci3_1714","","","WP_011436151.1, WP_011436152.1",""
"FRANCCI3_RS08630","-2.8163723814","-7.0438900083","0.3268846009","FRANCCI3_RS08630","Francci3_1715","","","WP_011436153.1",""
"FRANCCI3_RS08635","-0.6766644083","-1.5984397973","0.678119621","FRANCCI3_RS08635","Francci3_1716","","","WP_011436154.1",""
"FRANCCI3_RS08640","0.4720993113","1.387126452","0.7326693519","FRANCCI3_RS08640","Francci3_1717","","","WP_011436155.1",""
"FRANCCI3_RS08645","-1.9693772321","-3.9159904106","0.51014662","FRANCCI3_RS08645","Francci3_1718","","","WP_011436156.1",""
"FRANCCI3_RS08650","1.2383973596","2.3593629312","0.430158527","FRANCCI3_RS08650","Francci3_1719","","","WP_011436157.1",""
"FRANCCI3_RS08655","-1.3890348442","-2.6190341008","0.274995105","FRANCCI3_RS08655","Francci3_1720","","","WP_011436158.1",""
"FRANCCI3_RS08660","1.788906448","3.4555286675","0.194296694","FRANCCI3_RS08660","Francci3_1721","","","WP_011436159.1",""
"FRANCCI3_RS08665","2.54489384","5.8356519476","0.1262274552","FRANCCI3_RS08665, FRANCCI3_RS08670","Francci3_1722, Francci3_1723","","","WP_011436160.1, WP_011436161.1",""
"FRANCCI3_RS08670","4.0288868958","16.3235947626","0.1293429412","FRANCCI3_RS08665, FRANCCI3_RS08670","Francci3_1722, Francci3_1723","","","WP_011436160.1, WP_011436161.1",""
"FRANCCI3_RS08675","-2.1902610934","-4.5638807422","0.4458356995","FRANCCI3_RS08675, FRANCCI3_RS08680","Francci3_1724","","","WP_035958911.1, WP_236701528.1",""
"FRANCCI3_RS08680","0.6150002379","1.5315582497","0.2640606548","FRANCCI3_RS08675, FRANCCI3_RS08680, FRANCCI3_RS08685","Francci3_1724","","","WP_035958911.1, WP_236701528.1, WP_035958909.1",""
"FRANCCI3_RS08685","0.6991881213","1.6235908574","0.4641973014","FRANCCI3_RS08680, FRANCCI3_RS08685","Francci3_1724","","","WP_236701528.1, WP_035958909.1",""
"FRANCCI3_RS08690","0.2230707486","1.1672153397","0.6650849184","FRANCCI3_RS08690","Francci3_1725","","","WP_011436163.1",""
"FRANCCI3_RS08695","2.335359438","5.0467668475","0.4120081176","FRANCCI3_RS08695","Francci3_1726","GO:0003677 - DNA binding [Evidence IEA]; GO:0004803 - transposase activity [Evidence IEA]","GO:0006313 - DNA transposition [Evidence IEA]","WP_011436164.1",""
"FRANCCI3_RS08700","0.2300751551","1.1728960479","0.7513660168","FRANCCI3_RS08700","Francci3_1727","GO:0004803 - transposase activity [Evidence IEA]","","WP_011436165.1",""
"FRANCCI3_RS08705","NaN","NaN","NaN","FRANCCI3_RS08705","Francci3_1728","GO:0004803 - transposase activity [Evidence IEA]","","WP_049761065.1",""
"FRANCCI3_RS08715","-1.3499335434","-2.5490038341","0.6511798805","FRANCCI3_RS08715, FRANCCI3_RS28690","Francci3_1729, Francci3_1730","","","WP_236701511.1, WP_011436168.1",""
"FRANCCI3_RS28690","-0.1948958732","-1.1446415429","0.8240961324","FRANCCI3_RS08715, FRANCCI3_RS28690, FRANCCI3_RS08725","Francci3_1729, Francci3_1730, Francci3_1731","","","WP_236701511.1, WP_011436168.1, WP_108913816.1",""
"FRANCCI3_RS08725","0.298856633","1.2301690913","0.831296994","FRANCCI3_RS28690, FRANCCI3_RS08725","Francci3_1730, Francci3_1731","","","WP_011436168.1, WP_108913816.1",""
"FRANCCI3_RS08730","NaN","NaN","NaN","FRANCCI3_RS08730, FRANCCI3_RS08735","Francci3_1732, Francci3_1733","","","WP_011436170.1, WP_258165191.1",""
"FRANCCI3_RS08735","0.1676103984","1.1231965415","0.927534729","FRANCCI3_RS08730, FRANCCI3_RS08735","Francci3_1732, Francci3_1733","","","WP_011436170.1, WP_258165191.1",""
"FRANCCI3_RS08740","0.1555365328","1.1138357725","0.8730699815","FRANCCI3_RS08740","","","","WP_035958833.1",""
"FRANCCI3_RS08745","0.4074317697","1.3263226426","0.6000510163","FRANCCI3_RS08745, FRANCCI3_RS08750","Francci3_1734, Francci3_1735","","","WP_011436172.1, WP_011436173.1",""
"FRANCCI3_RS08750","0.6282701251","1.5457104855","0.3493208757","FRANCCI3_RS08745, FRANCCI3_RS08750, FRANCCI3_RS08755","Francci3_1734, Francci3_1735, Francci3_1736","","","WP_011436172.1, WP_011436173.1, WP_011436174.1",""
"FRANCCI3_RS08755","-0.0675244686","-1.0479170113","0.8981620223","FRANCCI3_RS08750, FRANCCI3_RS08755, FRANCCI3_RS08760","Francci3_1735, Francci3_1736, Francci3_1737","","","WP_011436173.1, WP_011436174.1, WP_011436175.1",""
"FRANCCI3_RS08760","-0.2790466105","-1.2133927618","0.8188029042","FRANCCI3_RS08755, FRANCCI3_RS08760","Francci3_1736, Francci3_1737","","","WP_011436174.1, WP_011436175.1",""
"FRANCCI3_RS08765","-0.3852733395","-1.3061072246","0.7770758787","FRANCCI3_RS08765","Francci3_1738","","","WP_108913817.1",""
"FRANCCI3_RS26045","0.4497361658","1.3657904637","0.5074059899","FRANCCI3_RS26045","Francci3_1739","","","WP_236701512.1",""
"FRANCCI3_RS26785","0.0332235204","1.0232959993","0.9587114035","FRANCCI3_RS26785","Francci3_1740","","","WP_236701513.1",""
"FRANCCI3_RS08780","2.8071741045","6.9991227227","0.3224258429","FRANCCI3_RS08780, FRANCCI3_RS08785","Francci3_1742","","","WP_035958835.1, WP_011436180.1",""
"FRANCCI3_RS08785","1.1104343396","2.1591063984","0.3848315759","FRANCCI3_RS08780, FRANCCI3_RS08785","Francci3_1742","","","WP_035958835.1, WP_011436180.1",""
"FRANCCI3_RS23310","-1.4075676144","-2.6528950711","0.1558886741","FRANCCI3_RS23310","Francci3_1743","","","WP_051569483.1",""
"FRANCCI3_RS08795","-2.1902610934","-4.5638807422","0.4458356995","FRANCCI3_RS08795","Francci3_1744","","","WP_011436182.1",""
"FRANCCI3_RS08800","1.0857849135","2.1225299535","0.363054255","FRANCCI3_RS08800, FRANCCI3_RS27900","Francci3_1745","","","WP_236701514.1, WP_157858574.1",""
"FRANCCI3_RS27900","0.3635272476","1.2865675867","0.6025857879","FRANCCI3_RS08800, FRANCCI3_RS27900","Francci3_1745","","","WP_236701514.1, WP_157858574.1",""
"FRANCCI3_RS24315","-0.3177393919","-1.2463760289","0.602147106","FRANCCI3_RS24315","","","","WP_201783650.1",""
"FRANCCI3_RS08810","-0.310188807","-1.2398699524","0.5472430778","FRANCCI3_RS08810, FRANCCI3_RS08815","Francci3_1747, Francci3_1748","GO:0016787 - hydrolase activity [Evidence IEA], GO:0005525 - GTP binding [Evidence IEA]; GO:0003934 - GTP cyclohydrolase I activity [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA]","GO:0042559 - pteridine-containing compound biosynthetic process [Evidence IEA]; GO:0046654 - tetrahydrofolate biosynthetic process [Evidence IEA]","WP_011436185.1, WP_011436186.1",""
"folE_1","0.0802169587","1.0571770115","0.873059751","FRANCCI3_RS08810, FRANCCI3_RS08815, FRANCCI3_RS08820","Francci3_1747, Francci3_1748, Francci3_1749","GO:0016787 - hydrolase activity [Evidence IEA], GO:0005525 - GTP binding [Evidence IEA]; GO:0003934 - GTP cyclohydrolase I activity [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA]","GO:0042559 - pteridine-containing compound biosynthetic process [Evidence IEA]; GO:0046654 - tetrahydrofolate biosynthetic process [Evidence IEA]","WP_011436185.1, WP_011436186.1, WP_308726845.1",""
"FRANCCI3_RS08820","-0.1060007346","-1.0762406728","0.8613978444","FRANCCI3_RS08815, FRANCCI3_RS08820","Francci3_1748, Francci3_1749","GO:0005525 - GTP binding [Evidence IEA]; GO:0003934 - GTP cyclohydrolase I activity [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA], GO:0016787 - hydrolase activity [Evidence IEA]","GO:0042559 - pteridine-containing compound biosynthetic process [Evidence IEA]; GO:0046654 - tetrahydrofolate biosynthetic process [Evidence IEA]","WP_011436186.1, WP_308726845.1",""
"FRANCCI3_RS27905","-0.1873165002","-1.1386437988","0.7250313685","FRANCCI3_RS27905, FRANCCI3_RS23315","Francci3_1750, Francci3_1751","GO:0016831 - carboxy-lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","GO:0009116 - nucleoside metabolic process [Evidence IEA]","WP_011436188.1, WP_011436189.1",""
"FRANCCI3_RS23315","-0.3149950779","-1.2440074091","0.6528341306","FRANCCI3_RS27905, FRANCCI3_RS23315, FRANCCI3_RS08835","Francci3_1750, Francci3_1751, Francci3_1752","GO:0016831 - carboxy-lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","GO:0009116 - nucleoside metabolic process [Evidence IEA]","WP_011436188.1, WP_011436189.1, WP_011436190.1",""
"FRANCCI3_RS08835","0.1357822262","1.0986883588","0.8226172998","FRANCCI3_RS23315, FRANCCI3_RS08835","Francci3_1751, Francci3_1752","","GO:0009116 - nucleoside metabolic process [Evidence IEA]","WP_011436189.1, WP_011436190.1",""
"FRANCCI3_RS08840","0.0286161504","1.0200332287","0.9614019115","FRANCCI3_RS08840","Francci3_1753","","","WP_035958836.1",""
"FRANCCI3_RS23320","-0.1182279862","-1.085400882","0.8581661885","FRANCCI3_RS23320","Francci3_1754","","","WP_011436192.1",""
"FRANCCI3_RS08850","-0.0345857165","-1.0242626541","0.9584938525","FRANCCI3_RS08850","Francci3_1755","GO:0070497 - 6-carboxy-5,6,7,8-tetrahydropterin synthase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","GO:0008616 - queuosine biosynthetic process [Evidence IEA]","WP_035958845.1",""
"FRANCCI3_RS08855","0.0783533522","1.0558122809","0.8792504418","FRANCCI3_RS08855","Francci3_1756","GO:0008484 - sulfuric ester hydrolase activity [Evidence IEA]","","WP_011436194.1",""
"FRANCCI3_RS26790","2.335359438","5.0467668475","0.4120081176","FRANCCI3_RS26790","Francci3_1758","","","",""
"FRANCCI3_RS08865","0.2124806071","1.1586787342","0.7745435648","FRANCCI3_RS08865","Francci3_1759","","","WP_201783652.1",""
"FRANCCI3_RS08870","0.1087347396","1.0782821557","0.822512745","FRANCCI3_RS08870, FRANCCI3_RS08875","Francci3_1760, Francci3_1761","GO:0050656 - 3'-phosphoadenosine 5'-phosphosulfate binding [Evidence IEA]; GO:0008146 - sulfotransferase activity [Evidence IEA]","","WP_201783653.1, WP_202795707.1",""
"FRANCCI3_RS08875","-0.2248357151","-1.1686441632","0.6880657181","FRANCCI3_RS08870, FRANCCI3_RS08875","Francci3_1760, Francci3_1761","GO:0050656 - 3'-phosphoadenosine 5'-phosphosulfate binding [Evidence IEA]; GO:0008146 - sulfotransferase activity [Evidence IEA]","","WP_201783653.1, WP_202795707.1",""
"FRANCCI3_RS08880","0.1194607217","1.0863287178","0.837709681","FRANCCI3_RS08880","Francci3_1762","","","WP_011436200.1",""
"FRANCCI3_RS08885","0.2861363127","1.2193703006","0.6016413048","FRANCCI3_RS08885","Francci3_1763","GO:0004803 - transposase activity [Evidence IEA]","","WP_049761068.1",""
"FRANCCI3_RS08890","2.0653511726","4.1853584114","0.047324902","FRANCCI3_RS08890","Francci3_1764","","","WP_235463413.1",""
"FRANCCI3_RS08895","0.2675353057","1.2037495892","0.6766222009","FRANCCI3_RS08895, FRANCCI3_RS08900","Francci3_1765, Francci3_1766","","","WP_011436203.1, WP_011436204.1",""
"FRANCCI3_RS08900","0.0119837992","1.0083411316","0.9877005709","FRANCCI3_RS08895, FRANCCI3_RS08900","Francci3_1765, Francci3_1766","","","WP_011436203.1, WP_011436204.1",""
"FRANCCI3_RS08905","-0.1012317679","-1.0726889297","0.8717074399","FRANCCI3_RS08905","Francci3_1767","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0043565 - sequence-specific DNA binding [Evidence IEA]; GO:0000976 - transcription cis-regulatory region binding [Evidence IEA]","GO:0006351 - DNA-templated transcription [Evidence IEA]; GO:0045892 - negative regulation of DNA-templated transcription [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436205.1",""
"FRANCCI3_RS08910","0.2880479533","1.220987096","0.5871640164","FRANCCI3_RS08910","Francci3_1768","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011436206.1",""
"FRANCCI3_RS08915","0.0806799034","1.0575163021","0.8686187311","FRANCCI3_RS08915","Francci3_1769","","","WP_011436207.1",""
"add_2","0.6302830548","1.5478686535","0.5011078878","FRANCCI3_RS08920","Francci3_1770","GO:0004000 - adenosine deaminase activity [Evidence IEA]","GO:0043101 - purine-containing compound salvage [Evidence IEA]","WP_011436208.1",""
"FRANCCI3_RS08925","0.1335355547","1.0969787315","0.7754859466","FRANCCI3_RS08925","Francci3_1771","","","WP_023841609.1",""
"FRANCCI3_RS08930","0.886822269","1.8490987448","0.156386057","FRANCCI3_RS08930","Francci3_1772","","","WP_011436210.1",""
"FRANCCI3_RS08935","0.1180814701","1.0852906574","0.8604733667","FRANCCI3_RS08935","Francci3_1773","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011436211.1",""
"FRANCCI3_RS08940","0.1523668831","1.1113913239","0.7449990979","FRANCCI3_RS08940","Francci3_1774","GO:0050656 - 3'-phosphoadenosine 5'-phosphosulfate binding [Evidence IEA]; GO:0008146 - sulfotransferase activity [Evidence IEA]","","WP_201783446.1",""
"FRANCCI3_RS08945","0.3204482706","1.2487184873","0.5272182425","FRANCCI3_RS08945, FRANCCI3_RS08950","Francci3_1775, Francci3_1776","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003824 - catalytic activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0004803 - transposase activity [Evidence IEA]","","WP_011436213.1, WP_049760812.1",""
"FRANCCI3_RS08950","0.1107972018","1.0798247592","0.9761828065","FRANCCI3_RS08945, FRANCCI3_RS08950","Francci3_1775, Francci3_1776","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003824 - catalytic activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA], GO:0004803 - transposase activity [Evidence IEA]","","WP_011436213.1, WP_049760812.1",""
"FRANCCI3_RS25575","0.2241523663","1.1680907528","0.7495813329","FRANCCI3_RS25575","Francci3_1777","GO:0031419 - cobalamin binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011436214.1",""
"FRANCCI3_RS24340","0.5117658502","1.4257942918","0.7288257497","FRANCCI3_RS24340","Francci3_1778","GO:0004803 - transposase activity [Evidence IEA]","","",""
"FRANCCI3_RS23325","2.1596402244","4.4680341865","0.0990235851","FRANCCI3_RS23325, FRANCCI3_RS27915","Francci3_1779","GO:0005524 - ATP binding [Evidence IEA]","","WP_236701556.1, WP_235609218.1",""
"FRANCCI3_RS27915","NaN","NaN","NaN","FRANCCI3_RS23325, FRANCCI3_RS27915","Francci3_1779","GO:0005524 - ATP binding [Evidence IEA]","","WP_236701556.1, WP_235609218.1",""
"FRANCCI3_RS08970","0.1817825508","1.1342845078","0.7984416566","FRANCCI3_RS08970, FRANCCI3_RS08975","Francci3_1780, Francci3_1781","GO:0003677 - DNA binding [Evidence IEA]","","WP_011436217.1, WP_011436218.1",""
"FRANCCI3_RS08975","-1.4250135202","-2.6851701694","0.6340114798","FRANCCI3_RS08970, FRANCCI3_RS08975","Francci3_1780, Francci3_1781","GO:0003677 - DNA binding [Evidence IEA]","","WP_011436217.1, WP_011436218.1",""
"FRANCCI3_RS08980","-1.6869089126","-3.2196612644","0.2518150507","FRANCCI3_RS08980","Francci3_1782","","","WP_011436219.1",""
"FRANCCI3_RS08985","-3.7782573555","-13.7204638961","0.1943091287","FRANCCI3_RS08985","Francci3_1783","","","WP_011434618.1",""
"FRANCCI3_RS08990","-0.2938390895","-1.2258981223","0.7213193748","FRANCCI3_RS08990, FRANCCI3_RS08995","Francci3_1784, Francci3_1785","","","WP_035941819.1, WP_011436221.1",""
"FRANCCI3_RS08995","0.801943387","1.7434480629","0.343805943","FRANCCI3_RS08990, FRANCCI3_RS08995","Francci3_1784, Francci3_1785","","","WP_035941819.1, WP_011436221.1",""
"FRANCCI3_RS09000","-1.591473886","-3.0135706465","0.12868105","FRANCCI3_RS09000","Francci3_1786","","","WP_011436222.1",""
"FRANCCI3_RS09005","-0.7903783197","-1.7295279395","0.4329771885","FRANCCI3_RS09005","Francci3_1787","","","WP_011436223.1",""
"FRANCCI3_RS09010","1.5032863233","2.8348773589","0.1281884373","FRANCCI3_RS09010","Francci3_1788","","","WP_011436224.1",""
"FRANCCI3_RS09015","0.0401415646","1.0282147154","0.9747810981","FRANCCI3_RS09015, FRANCCI3_RS09020","Francci3_1789, Francci3_1790","","","WP_011436225.1, WP_011436226.1",""
"FRANCCI3_RS09020","-1.6046756005","-3.0412735792","0.3421692913","FRANCCI3_RS09015, FRANCCI3_RS09020, FRANCCI3_RS26795","Francci3_1789, Francci3_1790, Francci3_1791","","","WP_011436225.1, WP_011436226.1, WP_011436227.1",""
"FRANCCI3_RS26795","1.4932895901","2.8153018054","0.191610143","FRANCCI3_RS09020, FRANCCI3_RS26795, FRANCCI3_RS26800","Francci3_1790, Francci3_1791","","","WP_011436226.1, WP_011436227.1, WP_023841614.1",""
"FRANCCI3_RS26800","2.8071741045","6.9991227227","0.3224258429","FRANCCI3_RS26795, FRANCCI3_RS26800, FRANCCI3_RS26805","Francci3_1791","","","WP_011436227.1, WP_023841614.1, WP_023841615.1",""
"FRANCCI3_RS26805","NaN","NaN","NaN","FRANCCI3_RS26800, FRANCCI3_RS26805","","","","WP_023841614.1, WP_023841615.1",""
"FRANCCI3_RS26810","0.653165844","1.5726153528","0.8601030384","FRANCCI3_RS26810, FRANCCI3_RS26815","Francci3_1793","GO:0046872 - metal ion binding [Evidence IEA]","","WP_023841616.1, WP_011436229.1",""
"FRANCCI3_RS26815","-0.2232071279","-1.1673256828","0.8370061955","FRANCCI3_RS26810, FRANCCI3_RS26815","Francci3_1793","GO:0046872 - metal ion binding [Evidence IEA]","","WP_023841616.1, WP_011436229.1",""
"FRANCCI3_RS26820","NaN","NaN","NaN","FRANCCI3_RS26820","","","","WP_157493461.1",""
"FRANCCI3_RS09045","2.6259417945","6.172871651","0.099223707","FRANCCI3_RS09045, FRANCCI3_RS09050","Francci3_1794, Francci3_1795","","","WP_011436230.1, WP_011436231.1",""
"FRANCCI3_RS09050","-0.6621200643","-1.5824062882","0.6266368695","FRANCCI3_RS09045, FRANCCI3_RS09050","Francci3_1794, Francci3_1795","","","WP_011436230.1, WP_011436231.1",""
"FRANCCI3_RS28695","-1.4250135202","-2.6851701694","0.6340114798","FRANCCI3_RS28695","Francci3_1796","","","WP_023841618.1",""
"FRANCCI3_RS09055","0.7888412324","1.7276862336","0.5649068765","FRANCCI3_RS09055","Francci3_1797","GO:0004750 - D-ribulose-phosphate 3-epimerase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011436233.1",""
"FRANCCI3_RS09060","0.1922250421","1.1425244523","0.9149208625","FRANCCI3_RS09060","","","","WP_023841619.1",""
"FRANCCI3_RS09065","-0.020123174","-1.014046053","0.9838368839","FRANCCI3_RS09065, FRANCCI3_RS09070","Francci3_1800, Francci3_1801","","","WP_011436236.1, WP_023841620.1",""
"FRANCCI3_RS09070","1.303867415","2.4688983093","0.1019922968","FRANCCI3_RS09065, FRANCCI3_RS09070","Francci3_1800, Francci3_1801","","","WP_011436236.1, WP_023841620.1",""
"FRANCCI3_RS09075","-1.9769106347","-3.9364922413","0.1538804867","FRANCCI3_RS09075","Francci3_1802","","","WP_035733777.1",""
"FRANCCI3_RS09080","-1.2554297829","-2.387382588","0.1757408219","FRANCCI3_RS09080","Francci3_1803","","","WP_236701504.1",""
"FRANCCI3_RS09085","-0.3787878802","-1.3002489566","0.5252731142","FRANCCI3_RS09085","Francci3_1804","","","WP_023841624.1",""
"FRANCCI3_RS23330","-0.213577167","-1.1595597545","0.7347017721","FRANCCI3_RS23330, FRANCCI3_RS09095","Francci3_1805, Francci3_1806","","","WP_011436241.1, WP_011436242.1",""
"FRANCCI3_RS09095","-0.1015027381","-1.0728904234","0.9147469412","FRANCCI3_RS23330, FRANCCI3_RS09095, FRANCCI3_RS09100","Francci3_1805, Francci3_1806, Francci3_1807","","","WP_011436241.1, WP_011436242.1, WP_011436243.1",""
"FRANCCI3_RS09100","1.1204326302","2.1741215951","0.3880895097","FRANCCI3_RS09095, FRANCCI3_RS09100, FRANCCI3_RS09105","Francci3_1806, Francci3_1807, Francci3_1808","","","WP_011436242.1, WP_011436243.1, WP_023841625.1",""
"FRANCCI3_RS09105","-1.0339162684","-2.0475749596","0.3040832123","FRANCCI3_RS09100, FRANCCI3_RS09105, FRANCCI3_RS09110","Francci3_1807, Francci3_1808, Francci3_1809","GO:0051213 - dioxygenase activity [Evidence IEA]","","WP_011436243.1, WP_023841625.1, WP_011436245.1",""
"FRANCCI3_RS09110","-4.3175674057","-19.9396392806","0.124511787","FRANCCI3_RS09105, FRANCCI3_RS09110","Francci3_1808, Francci3_1809","GO:0051213 - dioxygenase activity [Evidence IEA]","","WP_023841625.1, WP_011436245.1",""
"FRANCCI3_RS09115","-0.4873189982","-1.4018373789","0.6023363978","FRANCCI3_RS09115","Francci3_1810","","","WP_201783644.1",""
"FRANCCI3_RS09120","0.4593559812","1.3749279135","0.5843935222","FRANCCI3_RS09120","Francci3_1811","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_237704574.1",""
"FRANCCI3_RS09125","0.3176058902","1.2462606991","0.8148240223","FRANCCI3_RS09125, FRANCCI3_RS09130","Francci3_1812, Francci3_1813","","","WP_011436248.1, WP_011436249.1",""
