"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS12195","0.3597482009","1.2832019159","0.6300396877","FRANCCI3_RS12190, FRANCCI3_RS12195","Francci3_2424, Francci3_2425","","","WP_148214910.1, WP_011436837.1",""
"cysE","0.3347831062","1.2611877885","0.683409596","FRANCCI3_RS12200","Francci3_2426","GO:0009001 - serine O-acetyltransferase activity [Evidence IEA]","GO:0006535 - cysteine biosynthetic process from serine [Evidence IEA]","WP_011436838.1",""
"cysK","0.1209958397","1.0874852548","0.8732060967","FRANCCI3_RS12205","Francci3_2427","GO:0004124 - cysteine synthase activity [Evidence IEA]","GO:0006535 - cysteine biosynthetic process from serine [Evidence IEA]","WP_011436839.1",""
"FRANCCI3_RS12210","-0.4061394219","-1.3251350718","0.6101384845","FRANCCI3_RS12210, FRANCCI3_RS12215","Francci3_2428, Francci3_2429","GO:0016829 - lyase activity [Evidence IEA]","","WP_011436840.1, WP_011436841.1",""
"FRANCCI3_RS12215","-1.3278520617","-2.5102865569","0.0991795891","FRANCCI3_RS12210, FRANCCI3_RS12215","Francci3_2428, Francci3_2429","GO:0016829 - lyase activity [Evidence IEA]","","WP_011436840.1, WP_011436841.1",""
"FRANCCI3_RS12220","-1.3716219607","-2.58761317","0.1806722838","FRANCCI3_RS12220","Francci3_2430","GO:0016627 - oxidoreductase activity, acting on the CH-CH group of donors [Evidence IEA]","","WP_011436842.1",""
"FRANCCI3_RS12225","-0.6579419739","-1.5778302191","0.5498958588","FRANCCI3_RS12225","Francci3_2431","GO:0046872 - metal ion binding [Evidence IEA]","","WP_023840259.1",""
"FRANCCI3_RS12230","-0.9454459403","-1.9257840584","0.2918252305","FRANCCI3_RS12230","Francci3_2432","","","WP_232235113.1",""
"FRANCCI3_RS12235","-0.0965375658","-1.0692043156","0.9108651502","FRANCCI3_RS12235","Francci3_2433","GO:0005524 - ATP binding [Evidence IEA]; GO:0004674 - protein serine/threonine kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_023840258.1",""
"FRANCCI3_RS12240","1.5171314265","2.8622137698","0.1526092067","FRANCCI3_RS12240","Francci3_2434","","","WP_035732780.1",""
"FRANCCI3_RS12245","-0.5186475311","-1.4326116022","0.6045887933","FRANCCI3_RS12245","Francci3_2435","","","WP_011436847.1",""
"FRANCCI3_RS12250","0.3299496653","1.2569695189","0.7621221127","FRANCCI3_RS12250","Francci3_2436","","","WP_011436848.1",""
"FRANCCI3_RS12255","-0.6675237919","-1.5883444293","0.4676496423","FRANCCI3_RS12255, FRANCCI3_RS12260","Francci3_2437, Francci3_2438","","","WP_035958244.1, WP_011436850.1",""
"FRANCCI3_RS12260","6.948E-3","1.0048275643","0.9934105087","FRANCCI3_RS12255, FRANCCI3_RS12260","Francci3_2437, Francci3_2438","","","WP_035958244.1, WP_011436850.1",""
"FRANCCI3_RS25645","1.4834998914","2.7962626761","0.2791674577","FRANCCI3_RS25645","Francci3_2439","","","",""
"FRANCCI3_RS25650","0.9709257302","1.9600979224","0.5194291341","FRANCCI3_RS25650","","","","WP_035910892.1","GO:0005576 - extracellular region [Evidence IEA]"
"FRANCCI3_RS12275","1.1934683799","2.2870190452","0.3359982836","FRANCCI3_RS12275","Francci3_2441","","","WP_011436853.1","GO:0005576 - extracellular region [Evidence IEA]"
"FRANCCI3_RS26960","-0.5485706885","-1.4626359105","0.627973786","FRANCCI3_RS26960","","","","WP_157858544.1",""
"FRANCCI3_RS28080","1.018E-3","1.0007059375","0.9992641906","FRANCCI3_RS28080","","","","WP_083771078.1",""
"FRANCCI3_RS12280","1.93089808","3.8129248055","0.1928339003","FRANCCI3_RS12280","Francci3_2443","","","WP_011436855.1",""
"FRANCCI3_RS12285","-1.1122640643","-2.1618464623","0.3238977313","FRANCCI3_RS12285, FRANCCI3_RS12290","Francci3_2444, Francci3_2445","GO:0003677 - DNA binding [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]; GO:0000156 - phosphorelay response regulator activity [Evidence IEA]; GO:0004673 - protein histidine kinase activity [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA], GO:0007165 - signal transduction [Evidence IEA]","WP_011436856.1, WP_011436857.1",""
"FRANCCI3_RS12290","-0.104165735","-1.0748726458","0.8905526758","FRANCCI3_RS12285, FRANCCI3_RS12290","Francci3_2444, Francci3_2445","GO:0003677 - DNA binding [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]; GO:0000156 - phosphorelay response regulator activity [Evidence IEA]; GO:0004673 - protein histidine kinase activity [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA], GO:0007165 - signal transduction [Evidence IEA]","WP_011436856.1, WP_011436857.1",""
"FRANCCI3_RS12295","-0.9316976516","-1.9075192967","0.2378134219","FRANCCI3_RS12295","Francci3_2446","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_148214911.1",""
"FRANCCI3_RS12300","-0.8692898418","-1.8267634655","0.4155873603","FRANCCI3_RS12300","Francci3_2447","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011436859.1",""
"FRANCCI3_RS12305","-0.503160934","-1.4173154906","0.615002776","FRANCCI3_RS12305","Francci3_2448","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011436860.1",""
"FRANCCI3_RS12310","-0.1554768918","-1.1137897275","0.8923589011","FRANCCI3_RS12310","Francci3_2449","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011436861.1",""
"FRANCCI3_RS12315","-0.0417694239","-1.0293755522","0.956985075","FRANCCI3_RS12315","Francci3_2450","","","WP_011436862.1",""
"FRANCCI3_RS12320","-1.8401213297","-3.5804013805","0.1915560483","FRANCCI3_RS12320","Francci3_2451","","","WP_035734592.1",""
"FRANCCI3_RS12325","1.109109197","2.1571241291","0.3153976548","FRANCCI3_RS12325, FRANCCI3_RS12330","Francci3_2452, Francci3_2453","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","","WP_011436864.1, WP_011436865.1",""
"FRANCCI3_RS12330","-1.1506897616","-2.2202001822","0.2768066158","FRANCCI3_RS12325, FRANCCI3_RS12330","Francci3_2452, Francci3_2453","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","","WP_011436864.1, WP_011436865.1",""
"hppD","0.2613705732","1.1986168607","0.7961740709","FRANCCI3_RS12335","Francci3_2454","GO:0003868 - 4-hydroxyphenylpyruvate dioxygenase activity [Evidence IEA]","GO:0006559 - L-phenylalanine catabolic process [Evidence IEA]; GO:0006572 - tyrosine catabolic process [Evidence IEA]","WP_011436866.1",""
"FRANCCI3_RS12340","-0.7869344404","-1.7254042807","0.4228199421","FRANCCI3_RS12340, FRANCCI3_RS12345","Francci3_2455, Francci3_2456","","","WP_011436867.1, WP_011436868.1",""
"FRANCCI3_RS12345","-0.6279202347","-1.5453356567","0.5190851356","FRANCCI3_RS12340, FRANCCI3_RS12345, FRANCCI3_RS12350","Francci3_2455, Francci3_2456, Francci3_2457","","","WP_011436867.1, WP_011436868.1, WP_198537886.1",""
"FRANCCI3_RS12350","-0.0132126379","-1.0092003683","0.9910605263","FRANCCI3_RS12345, FRANCCI3_RS12350","Francci3_2456, Francci3_2457","","","WP_011436868.1, WP_198537886.1",""
"dpgA","0.3982028348","1.3178652232","0.70722993","FRANCCI3_RS12355","Francci3_2458","GO:0016747 - acyltransferase activity, transferring groups other than amino-acyl groups [Evidence IEA]","GO:0033072 - vancomycin biosynthetic process [Evidence IEA]","WP_011436870.1",""
"FRANCCI3_RS12360","1.2539766718","2.3849791796","0.3253210417","FRANCCI3_RS12360, FRANCCI3_RS28560","Francci3_2459, Francci3_2460","","","WP_011436871.1, WP_011436872.1",""
"FRANCCI3_RS28560","-0.5703366191","-1.4848699898","0.4944714015","FRANCCI3_RS12360, FRANCCI3_RS28560, FRANCCI3_RS28565","Francci3_2459, Francci3_2460, Francci3_2461","","","WP_011436871.1, WP_011436872.1, WP_011436873.1",""
"FRANCCI3_RS28565","1.2370719031","2.357196294","0.321112574","FRANCCI3_RS28560, FRANCCI3_RS28565","Francci3_2460, Francci3_2461","","","WP_011436872.1, WP_011436873.1",""
"FRANCCI3_RS12375","-1.4744759567","-2.7788268776","0.1749425897","FRANCCI3_RS12375","Francci3_2462","GO:0005524 - ATP binding [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011436874.1",""
"FRANCCI3_RS12380","-0.6441393943","-1.5628067526","0.5213073041","FRANCCI3_RS12380","Francci3_2463","GO:0010181 - FMN binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011436875.1",""
"aroH","0.0912944005","1.0653255746","0.9512737515","FRANCCI3_RS12385","Francci3_2464","GO:0004106 - chorismate mutase activity [Evidence IEA]","GO:0009073 - aromatic amino acid family biosynthetic process [Evidence IEA]","WP_023842144.1",""
"FRANCCI3_RS12390","0.7882619236","1.7269926269","0.4880788594","FRANCCI3_RS12390","Francci3_2465","","","WP_011436877.1",""
"FRANCCI3_RS24570","-0.9556674671","-1.9394767309","0.5298321731","FRANCCI3_RS24570","Francci3_2466","","","WP_131728967.1",""
"FRANCCI3_RS12395","0.2313024871","1.1738942806","0.8128129196","FRANCCI3_RS12395","Francci3_2467","GO:0004803 - transposase activity [Evidence IEA]","","WP_011436384.1",""
"FRANCCI3_RS28100","-2.6494560435","-6.2743066605","0.0413622733","FRANCCI3_RS28100","","","","",""
"FRANCCI3_RS12400","-0.3131169066","-1.2423889528","0.6510640532","FRANCCI3_RS12400","Francci3_2468","","GO:0009267 - cellular response to starvation [Evidence IEA]","WP_235463190.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS12405","-0.5181186979","-1.4320865615","0.632657363","FRANCCI3_RS12405, FRANCCI3_RS12410","Francci3_2469, Francci3_2470","","","WP_011436880.1, WP_076807387.1",""
"FRANCCI3_RS12410","-0.7143240721","-1.6407143341","0.536987307","FRANCCI3_RS12405, FRANCCI3_RS12410","Francci3_2469, Francci3_2470","","","WP_011436880.1, WP_076807387.1",""
"FRANCCI3_RS12415","-0.7994562096","-1.7404449827","0.3432996265","FRANCCI3_RS12415, FRANCCI3_RS12420","Francci3_2471, Francci3_2472","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436882.1, WP_023841664.1",""
"FRANCCI3_RS12420","-0.3365331065","-1.2627185473","0.7510124425","FRANCCI3_RS12415, FRANCCI3_RS12420, FRANCCI3_RS12425","Francci3_2471, Francci3_2472, Francci3_2473","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436882.1, WP_023841664.1, WP_011436884.1",""
"FRANCCI3_RS12425","-1.2541108658","-2.3852010315","0.3051965613","FRANCCI3_RS12420, FRANCCI3_RS12425","Francci3_2472, Francci3_2473","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]; GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_023841664.1, WP_011436884.1",""
"FRANCCI3_RS12430","-0.4894079411","-1.4038686323","0.5814932272","FRANCCI3_RS12430","Francci3_2474","","","WP_011436885.1",""
"FRANCCI3_RS12435","-0.5147877428","-1.4287839138","0.5558848686","FRANCCI3_RS12435","Francci3_2475","GO:0003677 - DNA binding [Evidence IEA]","","WP_255353886.1",""
"FRANCCI3_RS12440","0.513086269","1.4270998396","0.5926409975","FRANCCI3_RS12440, FRANCCI3_RS12445","Francci3_2476, Francci3_2477","","GO:0030001 - metal ion transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011436887.1, WP_011436888.1","GO:0043190 - ATP-binding cassette (ABC) transporter complex [Evidence IEA]"
"FRANCCI3_RS12445","-0.012642449","-1.0088015861","0.9892225229","FRANCCI3_RS12440, FRANCCI3_RS12445, FRANCCI3_RS12450","Francci3_2476, Francci3_2477, Francci3_2478","GO:0005524 - ATP binding [Evidence IEA]","GO:0030001 - metal ion transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011436887.1, WP_011436888.1, WP_235463186.1","GO:0043190 - ATP-binding cassette (ABC) transporter complex [Evidence IEA]"
"FRANCCI3_RS12450","-0.6399738513","-1.558300915","0.4165428478","FRANCCI3_RS12445, FRANCCI3_RS12450","Francci3_2477, Francci3_2478","GO:0005524 - ATP binding [Evidence IEA]","GO:0030001 - metal ion transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011436888.1, WP_235463186.1","GO:0043190 - ATP-binding cassette (ABC) transporter complex [Evidence IEA]"
"FRANCCI3_RS12455","-0.0452194438","-1.0318401173","0.9619170073","FRANCCI3_RS12455","Francci3_2479","GO:0046872 - metal ion binding [Evidence IEA]","","WP_235463188.1",""
"FRANCCI3_RS12460","0.0272417231","1.0190619258","0.9763953704","FRANCCI3_RS12460","Francci3_2480","","","WP_011436891.1",""
"FRANCCI3_RS12465","NaN","NaN","NaN","FRANCCI3_RS12465","Francci3_2481","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1",""
"FRANCCI3_RS12470","0.1990522993","1.1479440274","0.8860379358","FRANCCI3_RS12470","","","","WP_049760913.1",""
"FRANCCI3_RS12475","-0.7288717295","-1.6573424476","0.4126153189","FRANCCI3_RS12475","Francci3_2483","GO:0046872 - metal ion binding [Evidence IEA]; GO:0042578 - phosphoric ester hydrolase activity [Evidence IEA]","GO:0045227 - capsule polysaccharide biosynthetic process [Evidence IEA]","WP_011436893.1",""
"FRANCCI3_RS12480","1.843756517","3.5894343644","0.1040367707","FRANCCI3_RS12480","Francci3_2484","GO:0004144 - diacylglycerol O-acyltransferase activity [Evidence IEA]","","WP_011436894.1",""
"pheA","1.5645210605","2.9577929405","0.1216324492","FRANCCI3_RS12485","Francci3_2485","GO:0004664 - prephenate dehydratase activity [Evidence IEA]","GO:0009094 - L-phenylalanine biosynthetic process [Evidence IEA]","WP_011436895.1",""
"FRANCCI3_RS12490","1.4064707562","2.6508788836","0.0922126351","FRANCCI3_RS12490","Francci3_2486","","GO:0006096 - glycolytic process [Evidence IEA]","WP_011436896.1",""
"FRANCCI3_RS12495","1.0040806959","2.0056650539","0.2737165816","FRANCCI3_RS12495, FRANCCI3_RS12500","Francci3_2487, Francci3_2488","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0004739 - pyruvate dehydrogenase (acetyl-transferring) activity [Evidence IEA]","GO:0006086 - acetyl-CoA biosynthetic process from pyruvate [Evidence IEA]","WP_011436897.1, WP_011436898.1","GO:0045250 - cytosolic pyruvate dehydrogenase complex [Evidence IEA]"
"pdhA_2","0.5426258719","1.4566213254","0.5349651639","FRANCCI3_RS12495, FRANCCI3_RS12500","Francci3_2487, Francci3_2488","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0004739 - pyruvate dehydrogenase (acetyl-transferring) activity [Evidence IEA]","GO:0006086 - acetyl-CoA biosynthetic process from pyruvate [Evidence IEA]","WP_011436897.1, WP_011436898.1","GO:0045250 - cytosolic pyruvate dehydrogenase complex [Evidence IEA]"
"FRANCCI3_RS12505","-0.7693770661","-1.7045336328","0.2756181327","FRANCCI3_RS12505, FRANCCI3_RS12510","Francci3_2489, Francci3_2490","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_011436899.1, WP_023841669.1",""
"FRANCCI3_RS12510","-1.1151764431","-2.1662150052","0.3238323354","FRANCCI3_RS12505, FRANCCI3_RS12510","Francci3_2489, Francci3_2490","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]","","WP_011436899.1, WP_023841669.1",""
"FRANCCI3_RS26965","-0.9198072454","-1.8918625099","0.5032554001","FRANCCI3_RS26965","Francci3_2491","","","WP_157493468.1",""
"FRANCCI3_RS12515","0.4931104303","1.4074761057","0.723037509","FRANCCI3_RS12515, FRANCCI3_RS12520","Francci3_2492, Francci3_2493","GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]","","WP_011436902.1, WP_108913839.1","GO:0016020 - membrane [Evidence IEA]"
"ctaD_2","-0.5386833244","-1.4526461546","0.6593395207","FRANCCI3_RS12515, FRANCCI3_RS12520","Francci3_2492, Francci3_2493","GO:0004129 - cytochrome-c oxidase activity [Evidence IEA]","","WP_011436902.1, WP_108913839.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS12525","-1.003486968","-2.0048398105","0.2345105347","FRANCCI3_RS12525","Francci3_2494","","","WP_011436904.1",""
"FRANCCI3_RS12530","-1.2197914496","-2.3291304586","0.066290891","FRANCCI3_RS12530","Francci3_2495","GO:0000287 - magnesium ion binding [Evidence IEA]; GO:0030976 - thiamine pyrophosphate binding [Evidence IEA]","","WP_011436905.1",""
"hpnR","-0.593640609","-1.5090500009","0.4812601473","FRANCCI3_RS12535","Francci3_2496","GO:0008169 - C-methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","GO:0019746 - hopanoid biosynthetic process [Evidence IEA]","WP_011436906.1",""
"FRANCCI3_RS12540","0.0954109122","1.0683696606","0.9134343561","FRANCCI3_RS12540","Francci3_2497","","","WP_011436907.1",""
"FRANCCI3_RS12545","0.2383816868","1.1796686502","0.786852505","FRANCCI3_RS12545, FRANCCI3_RS12550","Francci3_2498, Francci3_2499","GO:0020037 - heme binding [Evidence IEA]; GO:0004601 - peroxidase activity [Evidence IEA]","","WP_011436908.1, WP_011436909.1",""
"FRANCCI3_RS12550","-0.2082724611","-1.1553039497","0.7629103149","FRANCCI3_RS12545, FRANCCI3_RS12550","Francci3_2498, Francci3_2499","GO:0020037 - heme binding [Evidence IEA]; GO:0004601 - peroxidase activity [Evidence IEA]","","WP_011436908.1, WP_011436909.1",""
"FRANCCI3_RS12555","-0.9591157177","-1.9441179063","0.391515193","FRANCCI3_RS12555","Francci3_2500","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","","WP_011436910.1",""
"FRANCCI3_RS12560","-0.1018973051","-1.0731838915","0.8850265971","FRANCCI3_RS12560, FRANCCI3_RS12565","Francci3_2501, Francci3_2502","","","WP_011436911.1, WP_011436912.1",""
"FRANCCI3_RS12565","-0.9059412777","-1.8737666239","0.5888475024","FRANCCI3_RS12560, FRANCCI3_RS12565","Francci3_2501, Francci3_2502","","","WP_011436911.1, WP_011436912.1",""
"FRANCCI3_RS12570","-0.7726394728","-1.7083925039","0.3791013209","FRANCCI3_RS12570","Francci3_2503","GO:0008410 - CoA-transferase activity [Evidence IEA]","","WP_011436913.1",""
"FRANCCI3_RS12575","-0.3930684123","-1.3131833948","0.7089236896","FRANCCI3_RS12575","Francci3_2504","GO:0008410 - CoA-transferase activity [Evidence IEA]","","WP_011436914.1",""
"FRANCCI3_RS12580","-1.5502722014","-2.9287239185","0.1365894576","FRANCCI3_RS12580","Francci3_2505","","","WP_011436915.1",""
"FRANCCI3_RS12585","-0.9765749124","-1.9677881533","0.2734399698","FRANCCI3_RS12585","Francci3_2506","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011436916.1",""
"FRANCCI3_RS12590","-1.4502540526","-2.7325616639","0.0683112027","FRANCCI3_RS12590","Francci3_2507","","","WP_011436917.1",""
"FRANCCI3_RS12595","-0.5706839111","-1.4852274774","0.6237448845","FRANCCI3_RS12595","Francci3_2508","","","WP_023841948.1",""
"FRANCCI3_RS12600","-1.7097247914","-3.2709842015","0.0478830982","FRANCCI3_RS12600","Francci3_2509","","","WP_011436919.1",""
"FRANCCI3_RS12605","-2.1503581539","-4.4393798426","0.0182560008","FRANCCI3_RS12605","Francci3_2510","GO:0043565 - sequence-specific DNA binding [Evidence IEA]","","WP_011436920.1",""
"FRANCCI3_RS12610","0.2200325841","1.164759893","0.8722752139","FRANCCI3_RS12610, FRANCCI3_RS12615","Francci3_2511, Francci3_2512","GO:0005507 - copper ion binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_023841946.1, WP_011436922.1",""
"FRANCCI3_RS12615","-0.5541929088","-1.4683469617","0.5681949649","FRANCCI3_RS12610, FRANCCI3_RS12615","Francci3_2511, Francci3_2512","GO:0005507 - copper ion binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_023841946.1, WP_011436922.1",""
"groL_3","0.3676124363","1.290215842","0.6421230264","FRANCCI3_RS12620","Francci3_2513","GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0005515 - protein binding [Evidence IEA]","GO:0006457 - protein folding [Evidence IEA]","WP_011436923.1",""
"FRANCCI3_RS12625","-1.2473354404","-2.3740255148","0.1465665213","FRANCCI3_RS12625","Francci3_2514","","","WP_011436924.1",""
"FRANCCI3_RS12630","1.0189643611","2.02646374","0.3247550264","FRANCCI3_RS12630, FRANCCI3_RS12635","Francci3_2515, Francci3_2516","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011436925.1, WP_011436926.1",""
"FRANCCI3_RS12635","-0.6571437578","-1.5769574767","0.5497181256","FRANCCI3_RS12630, FRANCCI3_RS12635","Francci3_2515, Francci3_2516","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011436925.1, WP_011436926.1",""
"FRANCCI3_RS12640","-0.7823967832","-1.7199859537","0.5560571849","FRANCCI3_RS12640, FRANCCI3_RS12645","Francci3_2517, Francci3_2518","","","WP_011436927.1, WP_011436928.1",""
"FRANCCI3_RS12645","0.3355979959","1.2619003571","0.7525821848","FRANCCI3_RS12640, FRANCCI3_RS12645","Francci3_2517, Francci3_2518","","","WP_011436927.1, WP_011436928.1",""
"FRANCCI3_RS12650","-0.2983235881","-1.2297146541","0.8143424103","FRANCCI3_RS12650","Francci3_2519","","","WP_202795699.1",""
"FRANCCI3_RS12655","-0.4976158387","-1.4118783989","0.5884706373","FRANCCI3_RS12655","Francci3_2520","","","WP_011436930.1",""
"FRANCCI3_RS12665","0.2068259713","1.1541461874","0.8362628436","FRANCCI3_RS12665, FRANCCI3_RS12670","Francci3_2522","GO:0005515 - protein binding [Evidence IEA], GO:0004803 - transposase activity [Evidence IEA]","","WP_049760915.1, WP_011436484.1",""
"FRANCCI3_RS12670","-0.1282714171","-1.0929833449","0.9222456201","FRANCCI3_RS12665, FRANCCI3_RS12670","Francci3_2522","GO:0005515 - protein binding [Evidence IEA], GO:0004803 - transposase activity [Evidence IEA]","","WP_049760915.1, WP_011436484.1",""
"FRANCCI3_RS12675","-0.2270617106","-1.1704487058","0.8045901919","FRANCCI3_RS12675","","GO:0043565 - sequence-specific DNA binding [Evidence IEA]","","WP_049760916.1",""
"FRANCCI3_RS23485","-0.4185592995","-1.3365921438","0.5768559218","FRANCCI3_RS23485","Francci3_2523","GO:0009975 - cyclase activity [Evidence IEA]","GO:0009966 - regulation of signal transduction [Evidence IEA]","WP_011436931.1",""
"FRANCCI3_RS26970","-1.7239696703","-3.3034412111","0.3106033378","FRANCCI3_RS26970","","","","WP_157858592.1",""
"FRANCCI3_RS23490","-1.2633084577","-2.4004559432","0.3305861591","FRANCCI3_RS23490","Francci3_2524","","","WP_049760917.1",""
"FRANCCI3_RS12700","-0.2801068753","-1.2142848357","0.7739966555","FRANCCI3_RS12700","Francci3_2526","","","WP_023842136.1",""
"FRANCCI3_RS28105","-1.9318545027","-3.8154533903","0.1439611855","FRANCCI3_RS28105","","","","WP_232235217.1",""
"FRANCCI3_RS12705","-1.6073902552","-3.047001595","0.121753067","FRANCCI3_RS12705, FRANCCI3_RS12710","Francci3_2527, Francci3_2528","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_035734135.1, WP_011436935.1",""
"sigJ_2","-0.2764769784","-1.2112334712","0.8129325917","FRANCCI3_RS12705, FRANCCI3_RS12710","Francci3_2527, Francci3_2528","GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0016987 - sigma factor activity [Evidence IEA]","GO:0006352 - DNA-templated transcription initiation [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_035734135.1, WP_011436935.1",""
"FRANCCI3_RS12715","1.4720302401","2.7741200855","0.2703014086","FRANCCI3_RS12715","Francci3_2529","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_011436936.1",""
"FRANCCI3_RS12720","2.3890992898","5.2383021928","0.1147054929","FRANCCI3_RS12720","Francci3_2530","GO:0004803 - transposase activity [Evidence IEA]","","WP_011435569.1",""
"FRANCCI3_RS12725","3.7899934371","13.8325327759","0.0415731084","FRANCCI3_RS12725","Francci3_2531","","","WP_011434618.1",""
"FRANCCI3_RS12730","-0.2512529077","-1.1902403299","0.8473560526","FRANCCI3_RS12730","Francci3_2532","","","WP_011436937.1",""
"FRANCCI3_RS26225","1.219004336","2.3278600651","0.3067104295","FRANCCI3_RS26225","","","","WP_133057163.1",""
"FRANCCI3_RS12735","-9.2270810728","-599.2777801528","9.304E-5","FRANCCI3_RS12735","Francci3_2533","GO:0004803 - transposase activity [Evidence IEA]","","WP_011436484.1",""
"FRANCCI3_RS12740","2.2026177477","4.6031381697","0.0803903306","FRANCCI3_RS12740","Francci3_2534","","","WP_237704540.1",""
"FRANCCI3_RS28115","-1.3050959213","-2.4710015597","0.4020163512","FRANCCI3_RS28115, FRANCCI3_RS12750","Francci3_2536","GO:0005524 - ATP binding [Evidence IEA]","","WP_232235282.1, WP_011436938.1",""
"FRANCCI3_RS12750","-0.6442773692","-1.5629562218","0.6381608388","FRANCCI3_RS28115, FRANCCI3_RS12750","Francci3_2536","GO:0005524 - ATP binding [Evidence IEA]","","WP_232235282.1, WP_011436938.1",""
"FRANCCI3_RS12755","-0.2488467925","-1.188256911","0.7943368645","FRANCCI3_RS12755, FRANCCI3_RS12760","Francci3_2537, Francci3_2538","GO:0003677 - DNA binding [Evidence IEA]","","WP_011436939.1, WP_011436940.1",""
"FRANCCI3_RS12760","0.3503961767","1.2749106809","0.7389654295","FRANCCI3_RS12755, FRANCCI3_RS12760","Francci3_2537, Francci3_2538","GO:0003677 - DNA binding [Evidence IEA]","","WP_011436939.1, WP_011436940.1",""
"FRANCCI3_RS12765","0.4721887845","1.3872124816","0.7593687563","FRANCCI3_RS12765","Francci3_2539","","","WP_011436467.1",""
