"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS11090","-0.4529398425","-1.3688267345","0.5014474207","FRANCCI3_RS11090","Francci3_2208","","","WP_023841451.1","GO:0042597 - periplasmic space [Evidence IEA]"
"FRANCCI3_RS26920","-0.8836768082","-1.845071607","0.5178996017","FRANCCI3_RS26920","","","","WP_157493442.1",""
"FRANCCI3_RS11100","-7.346E-3","-1.0051051505","0.9908822175","FRANCCI3_RS11100","Francci3_2209","GO:0043546 - molybdopterin cofactor binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_308726846.1",""
"FRANCCI3_RS11105","-0.3855537917","-1.3063611495","0.5433292599","FRANCCI3_RS11105","Francci3_2210","","","WP_035958659.1",""
"FRANCCI3_RS11110","0.2183069192","1.1633675102","0.8677113691","FRANCCI3_RS11110","Francci3_2211","","","WP_023841454.1",""
"FRANCCI3_RS11115","0.1237664435","1.0895757076","0.841481354","FRANCCI3_RS11115","Francci3_2212","","","WP_235187144.1",""
"uppS","-0.3161562034","-1.2450090276","0.5937035483","FRANCCI3_RS11120","Francci3_2214","","GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]","WP_023841459.1","GO:0005737 - cytoplasm [Evidence IEA]"
"FRANCCI3_RS11125","0.7061895968","1.6314893804","0.514691146","FRANCCI3_RS11125","Francci3_2215","","","WP_011436631.1",""
"FRANCCI3_RS11130","-0.2192599062","-1.1641362384","0.7712127542","FRANCCI3_RS11130","Francci3_2216","","","WP_035733351.1",""
"FRANCCI3_RS11135","0.7077528113","1.6332581188","0.3923360896","FRANCCI3_RS11135","Francci3_2217","","","WP_023841461.1",""
"FRANCCI3_RS11140","-0.1365020766","-1.0992366997","0.767329704","FRANCCI3_RS11140","Francci3_2218","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_236701489.1",""
"FRANCCI3_RS11145","0.0205972144","1.0143793028","0.9770315436","FRANCCI3_RS11145","","","","WP_023841463.1",""
"FRANCCI3_RS28035","0.598640481","1.5142889087","0.3690882518","FRANCCI3_RS28035","","","","WP_063579163.1",""
"FRANCCI3_RS28040","0.8193867547","1.7646557323","0.583513054","FRANCCI3_RS28040","","","","",""
"FRANCCI3_RS11155","0.3721483328","1.2942787208","0.7173410777","FRANCCI3_RS11155","Francci3_2221","GO:0016790 - thiolester hydrolase activity [Evidence IEA]","","WP_011436636.1",""
"FRANCCI3_RS11160","0.2599313499","1.1974217244","0.7141796965","FRANCCI3_RS11160","Francci3_2222","","","WP_011436637.1",""
"FRANCCI3_RS11165","1.2231820694","2.3346108151","0.2489227893","FRANCCI3_RS11165","Francci3_2223","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_082456755.1",""
"FRANCCI3_RS11170","1.0627548155","2.0889164863","0.3351565884","FRANCCI3_RS11170","Francci3_2224","","","WP_011435493.1",""
"FRANCCI3_RS11175","0.8143090231","1.75845574","0.426592337","FRANCCI3_RS11175","Francci3_2225","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436639.1",""
"FRANCCI3_RS11180","-1.5695574075","-2.9681364315","0.1462511749","FRANCCI3_RS11180","Francci3_2226","GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_011436640.1",""
"FRANCCI3_RS11185","1.1752969478","2.2583936036","0.1846534229","FRANCCI3_RS11185","Francci3_2227","","","WP_011436641.1",""
"FRANCCI3_RS11190","0.6361421464","1.5541676596","0.3853031103","FRANCCI3_RS11190, FRANCCI3_RS11195","Francci3_2228, Francci3_2229","","","WP_011436642.1, WP_011436643.1",""
"FRANCCI3_RS11195","1.0503435652","2.071022985","0.4713359829","FRANCCI3_RS11190, FRANCCI3_RS11195","Francci3_2228, Francci3_2229","","","WP_011436642.1, WP_011436643.1",""
"htpX_2","0.5368155724","1.4507667365","0.4396665929","FRANCCI3_RS11200","Francci3_2230","GO:0004222 - metalloendopeptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011436644.1",""
"FRANCCI3_RS11205","-1.1664047007","-2.2445164982","0.3937657385","FRANCCI3_RS11205","Francci3_2231","","","WP_011436645.1",""
"FRANCCI3_RS11210","0.085196321","1.0608320889","0.9099665449","FRANCCI3_RS11210, FRANCCI3_RS11215","Francci3_2232, Francci3_2233","GO:0004222 - metalloendopeptidase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA], GO:0045892 - negative regulation of DNA-templated transcription [Evidence IEA]","WP_011436646.1, WP_011436647.1",""
"FRANCCI3_RS11215","1.2939079333","2.4519132444","0.3246667924","FRANCCI3_RS11210, FRANCCI3_RS11215","Francci3_2232, Francci3_2233","GO:0004222 - metalloendopeptidase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA], GO:0045892 - negative regulation of DNA-templated transcription [Evidence IEA]","WP_011436646.1, WP_011436647.1",""
"FRANCCI3_RS11220","-0.5230299898","-1.436970047","0.4480284721","FRANCCI3_RS11220, FRANCCI3_RS11225","Francci3_2234, Francci3_2235","GO:0005524 - ATP binding [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011436648.1, WP_011436649.1",""
"FRANCCI3_RS11225","-0.0883990521","-1.0631897139","0.9375914949","FRANCCI3_RS11220, FRANCCI3_RS11225","Francci3_2234, Francci3_2235","GO:0005524 - ATP binding [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011436648.1, WP_011436649.1",""
"FRANCCI3_RS11230","-0.1750860332","-1.1290317311","0.8636629676","FRANCCI3_RS11230","Francci3_2236","","","WP_011436650.1",""
"FRANCCI3_RS11235","-0.1620071111","-1.1188426158","0.7094608159","FRANCCI3_RS11235, FRANCCI3_RS11240","Francci3_2237, Francci3_2238","","","WP_011436651.1, WP_011436652.1",""
"FRANCCI3_RS11240","0.0935490221","1.0669917506","0.8711935443","FRANCCI3_RS11235, FRANCCI3_RS11240","Francci3_2237, Francci3_2238","","","WP_011436651.1, WP_011436652.1",""
"FRANCCI3_RS11245","0.0392060243","1.0275481681","0.9248185266","FRANCCI3_RS11245","Francci3_2239","","","WP_011436653.1",""
"FRANCCI3_RS11250","0.1847381415","1.1366106523","0.657030471","FRANCCI3_RS11250","Francci3_2240","","","WP_011436654.1",""
"FRANCCI3_RS11255","0.1755902004","1.1294263538","0.8269330669","FRANCCI3_RS11255","Francci3_2241","","","WP_011436655.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS11260","-0.2806918006","-1.2147772543","0.588766873","FRANCCI3_RS11260","Francci3_2242","GO:0003824 - catalytic activity [Evidence IEA]","","WP_202795709.1",""
"FRANCCI3_RS11265","0.3143481611","1.2434497106","0.5782945299","FRANCCI3_RS11265","Francci3_2243","","","WP_011436657.1",""
"FRANCCI3_RS11270","-0.9076344927","-1.8759670559","0.1425442747","FRANCCI3_RS11270, FRANCCI3_RS11275","Francci3_2244, Francci3_2245","","","WP_011436658.1, WP_011436659.1",""
"FRANCCI3_RS11275","0.2400266256","1.1810144574","0.566441673","FRANCCI3_RS11270, FRANCCI3_RS11275","Francci3_2244, Francci3_2245","","","WP_011436658.1, WP_011436659.1",""
"FRANCCI3_RS11280","-0.0891172221","-1.0637190988","0.8043941787","FRANCCI3_RS11280","Francci3_2246","","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436660.1",""
"FRANCCI3_RS11285","0.362902636","1.2860106908","0.4537837037","FRANCCI3_RS11285","Francci3_2247","GO:0016627 - oxidoreductase activity, acting on the CH-CH group of donors [Evidence IEA]","","WP_011436661.1",""
"FRANCCI3_RS11290","-0.2081457044","-1.1552024478","0.7457132308","FRANCCI3_RS11290","Francci3_2248","","","WP_011436662.1",""
"FRANCCI3_RS11295","-0.9171641427","-1.8883996789","0.3535822813","FRANCCI3_RS11295","Francci3_2249","GO:0016747 - acyltransferase activity, transferring groups other than amino-acyl groups [Evidence IEA]","","WP_236701507.1",""
"FRANCCI3_RS11300","0.8576891964","1.8121334418","0.3629878256","FRANCCI3_RS11300","Francci3_2250","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436664.1",""
"FRANCCI3_RS11305","-1.4952988931","-2.8192255283","0.1328766559","FRANCCI3_RS11305","Francci3_2251","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011436665.1",""
"FRANCCI3_RS11310","0.9388143094","1.9169521285","0.0612921779","FRANCCI3_RS11310, FRANCCI3_RS11315","Francci3_2252, Francci3_2253","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011436666.1, WP_085949871.1",""
"FRANCCI3_RS11315","-0.7798868713","-1.7169962296","0.3106271649","FRANCCI3_RS11310, FRANCCI3_RS11315, FRANCCI3_RS11320","Francci3_2252, Francci3_2253, Francci3_2254","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","GO:0008643 - carbohydrate transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011436666.1, WP_085949871.1, WP_011436668.1",""
"FRANCCI3_RS11320","0.0979820377","1.0702753728","0.8536586165","FRANCCI3_RS11315, FRANCCI3_RS11320","Francci3_2253, Francci3_2254","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","GO:0008643 - carbohydrate transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_085949871.1, WP_011436668.1",""
"FRANCCI3_RS11325","-0.5571265358","-1.471335788","0.5359136431","FRANCCI3_RS11325, FRANCCI3_RS11330","Francci3_2255, Francci3_2256","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA], GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_011436669.1, WP_108913807.1",""
"FRANCCI3_RS11330","0.2826053284","1.2163895509","0.6890783888","FRANCCI3_RS11325, FRANCCI3_RS11330","Francci3_2255, Francci3_2256","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA], GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_011436669.1, WP_108913807.1",""
"FRANCCI3_RS11335","-0.1804331594","-1.1332240771","0.704804533","FRANCCI3_RS11335","Francci3_2257","","","WP_011436671.1",""
"FRANCCI3_RS11340","0.0909241851","1.0650522325","0.8418560109","FRANCCI3_RS11340","Francci3_2258","GO:0003677 - DNA binding [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_035733062.1",""
"FRANCCI3_RS11345","0.2389539638","1.1801366847","0.5806736928","FRANCCI3_RS11345","Francci3_2259","","","WP_011436673.1",""
"FRANCCI3_RS11350","-0.3831025757","-1.3041434566","0.4142332302","FRANCCI3_RS11350","Francci3_2260","","","WP_011436674.1",""
"FRANCCI3_RS11355","-1.6106861878","-3.0539706299","9.398E-3","FRANCCI3_RS11355","Francci3_2261","GO:0046872 - metal ion binding [Evidence IEA]; GO:0016717 - oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011436675.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS11360","0.4962320667","1.4105248342","0.644340771","FRANCCI3_RS11360","Francci3_2262","","","WP_011436676.1",""
"FRANCCI3_RS11365","-0.2350102612","-1.176915108","0.7782072354","FRANCCI3_RS11365, FRANCCI3_RS11370","Francci3_2263, Francci3_2264","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_011436677.1, WP_011436678.1",""
"FRANCCI3_RS11370","1.0187927669","2.0262227266","0.3677484509","FRANCCI3_RS11365, FRANCCI3_RS11370","Francci3_2263, Francci3_2264","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_011436677.1, WP_011436678.1",""
"FRANCCI3_RS11375","2.8836153863","7.3799722233","0.223541969","FRANCCI3_RS11375","","","","WP_023841324.1",""
"FRANCCI3_RS28730","0.3038910539","1.2344693816","0.7650075842","FRANCCI3_RS28730","Francci3_2266","","","WP_011436680.1",""
"FRANCCI3_RS11390","0.4721534177","1.3871784753","0.6082647064","FRANCCI3_RS11390","Francci3_2267","","","WP_011436681.1",""
"msrB","-0.8995230069","-1.8654491143","0.1217940648","FRANCCI3_RS11395, FRANCCI3_RS11400","Francci3_2268, Francci3_2269","GO:0033743 - peptide-methionine (R)-S-oxide reductase activity [Evidence IEA]","GO:0030091 - protein repair [Evidence IEA]; GO:0006979 - response to oxidative stress [Evidence IEA]","WP_011436682.1, WP_011436683.1",""
"FRANCCI3_RS11400","-4.052E-3","-1.0028125082","0.9946675996","FRANCCI3_RS11395, FRANCCI3_RS11400","Francci3_2268, Francci3_2269","GO:0033743 - peptide-methionine (R)-S-oxide reductase activity [Evidence IEA]","GO:0030091 - protein repair [Evidence IEA]; GO:0006979 - response to oxidative stress [Evidence IEA]","WP_011436682.1, WP_011436683.1",""
"FRANCCI3_RS11405","-0.4020267255","-1.3213628833","0.3425327429","FRANCCI3_RS11405","Francci3_2270","","","WP_011436684.1",""
"FRANCCI3_RS11410","-0.6584855204","-1.5784247909","0.1313080109","FRANCCI3_RS11410","Francci3_2271","","","WP_011436685.1",""
"lnt","-0.4387888002","-1.3554658821","0.318669601","FRANCCI3_RS11415","Francci3_2272","GO:0016410 - N-acyltransferase activity [Evidence IEA]","GO:0042158 - lipoprotein biosynthetic process [Evidence IEA]; GO:0006497 - protein lipidation [Evidence IEA]","WP_236701506.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS11420","-0.0692806103","-1.0491933803","0.900845238","FRANCCI3_RS11420","Francci3_2273","","","WP_011436687.1",""
"FRANCCI3_RS11425","-0.8052919019","-1.7474993293","0.3080377816","FRANCCI3_RS11425","Francci3_2274","GO:0003677 - DNA binding [Evidence IEA]","","WP_193359376.1",""
"FRANCCI3_RS11430","-0.3534494176","-1.2776116893","0.5585862108","FRANCCI3_RS11430","Francci3_2275","","","WP_082456744.1",""
"FRANCCI3_RS11435","-0.3244042874","-1.2521472996","0.3511410917","FRANCCI3_RS11435, FRANCCI3_RS11440","Francci3_2276, Francci3_2277","GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_023841330.1, WP_011436691.1",""
"FRANCCI3_RS11440","0.2754553181","1.2103760266","0.5689286636","FRANCCI3_RS11435, FRANCCI3_RS11440","Francci3_2276, Francci3_2277","GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_023841330.1, WP_011436691.1",""
"FRANCCI3_RS11445","-0.0913772947","-1.0653867878","0.8231569073","FRANCCI3_RS11445","Francci3_2278","GO:0050043 - lactate racemase activity [Evidence IEA]","","WP_011436692.1",""
"FRANCCI3_RS11450","0.3356311013","1.2619293141","0.446987472","FRANCCI3_RS11450","Francci3_2279","","","WP_011436693.1",""
"FRANCCI3_RS11455","-0.5884212399","-1.5036004371","0.3526524552","FRANCCI3_RS11455, FRANCCI3_RS11460","Francci3_2280, Francci3_2281","GO:0003677 - DNA binding [Evidence IEA]","","WP_232235128.1, WP_011436695.1",""
"FRANCCI3_RS11460","-0.3860550851","-1.3068151499","0.6377605435","FRANCCI3_RS11455, FRANCCI3_RS11460","Francci3_2280, Francci3_2281","GO:0003677 - DNA binding [Evidence IEA]","","WP_232235128.1, WP_011436695.1",""
"FRANCCI3_RS11465","0.693166453","1.6168282707","0.2078716489","FRANCCI3_RS11465","Francci3_2282","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011436696.1",""
"FRANCCI3_RS11470","-0.0611577989","-1.0433027015","0.9269125458","FRANCCI3_RS11470, FRANCCI3_RS11475","Francci3_2283, Francci3_2284","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_023841334.1, WP_011436698.1",""
"FRANCCI3_RS11475","-0.7309326321","-1.6597116677","0.1664113447","FRANCCI3_RS11470, FRANCCI3_RS11475","Francci3_2283, Francci3_2284","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_023841334.1, WP_011436698.1",""
"FRANCCI3_RS11480","1.1835676982","2.271377812","0.4427931875","FRANCCI3_RS11480","","","","WP_049760904.1",""
"FRANCCI3_RS11485","-0.2958667938","-1.2276223305","0.583236679","FRANCCI3_RS11485","Francci3_2286","","","WP_011436700.1",""
"FRANCCI3_RS11490","-0.1671514468","-1.1228392858","0.8332841185","FRANCCI3_RS11490","Francci3_2287","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011436701.1",""
"FRANCCI3_RS11495","0.3733100658","1.295321361","0.4886914332","FRANCCI3_RS11495","Francci3_2288","GO:0043565 - sequence-specific DNA binding [Evidence IEA]","","WP_023841336.1",""
"FRANCCI3_RS11500","-0.2277271974","-1.1709887353","0.6169614881","FRANCCI3_RS11500","Francci3_2289","","","WP_011436703.1",""
"FRANCCI3_RS11510","3.798E-3","1.0026358989","0.9942403536","FRANCCI3_RS11510","Francci3_2291","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_023841338.1",""
"FRANCCI3_RS11515","0.407634125","1.3265086884","0.4054455947","FRANCCI3_RS11515","Francci3_2292","GO:0003677 - DNA binding [Evidence IEA]","","WP_035941703.1",""
"FRANCCI3_RS11520","-1.188318986","-2.2788705667","0.150558747","FRANCCI3_RS11520","Francci3_2293","","","WP_011436707.1",""
"FRANCCI3_RS11525","-0.5297148065","-1.4436437862","0.4049397334","FRANCCI3_RS11525","Francci3_2294","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011436708.1",""
"FRANCCI3_RS11530","0.4104001313","1.3290543761","0.4779405581","FRANCCI3_RS11530","Francci3_2295","GO:0016702 - oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [Evidence IEA]","","WP_011436709.1",""
"FRANCCI3_RS11535","-0.6793804662","-1.601451899","0.5544338614","FRANCCI3_RS11535, FRANCCI3_RS11540","Francci3_2296, Francci3_2297","GO:0042242 - cobyrinic acid a,c-diamide synthase activity [Evidence IEA]","","WP_011436710.1, WP_011436711.1",""
"FRANCCI3_RS11540","-0.1284414253","-1.0931121504","0.808154709","FRANCCI3_RS11535, FRANCCI3_RS11540, FRANCCI3_RS28050","Francci3_2296, Francci3_2297, Francci3_2298","GO:0042242 - cobyrinic acid a,c-diamide synthase activity [Evidence IEA], GO:0008817 - corrinoid adenosyltransferase activity [Evidence IEA]","GO:0009236 - cobalamin biosynthetic process [Evidence IEA]","WP_011436710.1, WP_011436711.1, WP_011436712.1",""
"cobO","-1.1400524958","-2.2038904239","0.0837798121","FRANCCI3_RS11540, FRANCCI3_RS28050, FRANCCI3_RS11550","Francci3_2297, Francci3_2298, Francci3_2299","GO:0042242 - cobyrinic acid a,c-diamide synthase activity [Evidence IEA], GO:0008817 - corrinoid adenosyltransferase activity [Evidence IEA]","GO:0009236 - cobalamin biosynthetic process [Evidence IEA]","WP_011436711.1, WP_011436712.1, WP_041258162.1",""
"FRANCCI3_RS11550","-0.1005026046","-1.0721469109","0.8227550132","FRANCCI3_RS28050, FRANCCI3_RS11550","Francci3_2298, Francci3_2299","GO:0008817 - corrinoid adenosyltransferase activity [Evidence IEA]","GO:0009236 - cobalamin biosynthetic process [Evidence IEA]","WP_011436712.1, WP_041258162.1",""
"FRANCCI3_RS11555","0.2831469737","1.2168463178","0.5476137357","FRANCCI3_RS11555","Francci3_2300","","","WP_011436714.1",""
"FRANCCI3_RS11560","-1.2782336466","-2.4254184065","0.050156574","FRANCCI3_RS11560","Francci3_2301","GO:0009975 - cyclase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]; GO:0016849 - phosphorus-oxygen lyase activity [Evidence IEA]; GO:0032555 - purine ribonucleotide binding [Evidence IEA]","","WP_011436715.1",""
"FRANCCI3_RS26935","1.243627255","2.3679313489","0.2011574455","FRANCCI3_RS26935","","","","WP_023841343.1",""
"FRANCCI3_RS11565","1.2227140542","2.3338535821","0.3033634348","FRANCCI3_RS11565","Francci3_2303","","","WP_035732973.1",""
"FRANCCI3_RS11570","-0.0423423008","-1.0297843861","0.9433635947","FRANCCI3_RS11570","Francci3_2304","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_232235131.1",""
"tatA_1","0.1826921065","1.1349998497","0.7237332134","FRANCCI3_RS11575","Francci3_2305","","GO:0043953 - protein transport by the Tat complex [Evidence IEA]","WP_011436719.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS11580","-0.6104560723","-1.5267417743","0.3034944997","FRANCCI3_RS11580","Francci3_2307","","","WP_011436721.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS11585","0.2819745402","1.2158578263","0.611931402","FRANCCI3_RS11585","Francci3_2308","","","WP_011436722.1",""
"FRANCCI3_RS11590","0.0983036688","1.0705140042","0.858805239","FRANCCI3_RS11590","Francci3_2309","","","WP_011436723.1",""
"FRANCCI3_RS11595","0.8560296149","1.8100500811","0.34370957","FRANCCI3_RS11595","Francci3_2310","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011436724.1",""
"FRANCCI3_RS11600","-0.0930519714","-1.0666242041","0.8759662265","FRANCCI3_RS11600","Francci3_2311","","","WP_011436725.1",""
"FRANCCI3_RS11605","0.7545702158","1.6871289154","0.3501368323","FRANCCI3_RS11605","Francci3_2312","","","WP_237704596.1",""
"FRANCCI3_RS11610","-0.5934145175","-1.5088135292","0.2204702897","FRANCCI3_RS11610","Francci3_2313","GO:0004489 - methylenetetrahydrofolate reductase (NAD(P)H) activity [Evidence IEA]","GO:0006555 - methionine metabolic process [Evidence IEA]","WP_035959139.1",""
"FRANCCI3_RS11615","-0.2894750524","-1.2221954814","0.5389691022","FRANCCI3_RS11615, FRANCCI3_RS11620","Francci3_2314, Francci3_2315","GO:0004803 - transposase activity [Evidence IEA]","GO:0006313 - DNA transposition [Evidence IEA]","WP_023841897.1, WP_011436729.1",""
"FRANCCI3_RS11620","-0.4228904179","-1.3406107596","0.3780069028","FRANCCI3_RS11615, FRANCCI3_RS11620","Francci3_2314, Francci3_2315","GO:0004803 - transposase activity [Evidence IEA]","GO:0006313 - DNA transposition [Evidence IEA]","WP_023841897.1, WP_011436729.1",""
"FRANCCI3_RS11625","-0.823415188","-1.7695900614","0.345334795","FRANCCI3_RS11625","Francci3_2316","","","WP_011436730.1",""
"FRANCCI3_RS11630","0.479889472","1.3946368161","0.6901119846","FRANCCI3_RS11630","","GO:0003677 - DNA binding [Evidence IEA]; GO:0004803 - transposase activity [Evidence IEA]","GO:0006313 - DNA transposition [Evidence IEA]","",""
"FRANCCI3_RS24520","0.262954442","1.1999334898","0.7538637553","FRANCCI3_RS24520","","GO:0003677 - DNA binding [Evidence IEA]; GO:0004803 - transposase activity [Evidence IEA]","GO:0006313 - DNA transposition [Evidence IEA]","",""
"ltrA_2","-0.213878402","-1.1598018962","0.7097181427","FRANCCI3_RS11640","Francci3_2318","GO:0003964 - RNA-directed DNA polymerase activity [Evidence IEA]","GO:0000373 - Group II intron splicing [Evidence IEA]","WP_235187188.1",""
"FRANCCI3_RS28055","1.5491513307","2.9264493936","0.1204777942","FRANCCI3_RS28055","","","","WP_235187187.1",""
"FRANCCI3_RS11650","0.6373556001","1.5554754231","0.3762594993","FRANCCI3_RS11650","Francci3_2320","","","WP_011436734.1",""
"FRANCCI3_RS11655","-0.049125314","-1.0346374473","0.9310903403","FRANCCI3_RS11655, FRANCCI3_RS11660","Francci3_2321, Francci3_2322","","","WP_011436735.1, WP_011436736.1",""
"FRANCCI3_RS11660","-0.8214700816","-1.767205828","0.3417583308","FRANCCI3_RS11655, FRANCCI3_RS11660, FRANCCI3_RS11665","Francci3_2321, Francci3_2322, Francci3_2323","","","WP_011436735.1, WP_011436736.1, WP_011436737.1",""
"FRANCCI3_RS11665","-0.2039539244","-1.1518508549","0.6928449541","FRANCCI3_RS11660, FRANCCI3_RS11665, FRANCCI3_RS11670","Francci3_2322, Francci3_2323, Francci3_2324","","","WP_011436736.1, WP_011436737.1, WP_011436738.1",""
"FRANCCI3_RS11670","0.2068342016","1.1541527715","0.6796489299","FRANCCI3_RS11665, FRANCCI3_RS11670","Francci3_2323, Francci3_2324","","","WP_011436737.1, WP_011436738.1",""
"FRANCCI3_RS11675","0.0779361824","1.0555070263","0.9093149576","FRANCCI3_RS11675","Francci3_2325","GO:0030612 - arsenate reductase (thioredoxin) activity [Evidence IEA]","","WP_035959142.1",""
"FRANCCI3_RS11680","-0.4919283091","-1.4063233147","0.5304265913","FRANCCI3_RS11680","Francci3_2326","GO:0015267 - channel activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_011436740.1",""
"FRANCCI3_RS11685","6.798E-3","1.0047229735","0.9916258423","FRANCCI3_RS11685","Francci3_2327","","","WP_011436741.1",""
"FRANCCI3_RS11690","0.3783119904","1.299820125","0.6386289657","FRANCCI3_RS11690","","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_236701543.1",""
"FRANCCI3_RS11695","-1.8150446808","-3.5187052776","0.0902983532","FRANCCI3_RS11695, FRANCCI3_RS11700","Francci3_2330, Francci3_2331","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1, WP_236701550.1",""
"FRANCCI3_RS11700","0.2244884656","1.1683629103","0.6785927866","FRANCCI3_RS11695, FRANCCI3_RS11700","Francci3_2330, Francci3_2331","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1, WP_236701550.1",""
"FRANCCI3_RS11705","-1.3294842881","-2.5131282349","0.1413023681","FRANCCI3_RS11705, FRANCCI3_RS11710","Francci3_2332, Francci3_2333","","","WP_011436745.1, WP_023840322.1",""
"FRANCCI3_RS11710","0.8179574307","1.7629082972","0.2193891521","FRANCCI3_RS11705, FRANCCI3_RS11710","Francci3_2332, Francci3_2333","","","WP_011436745.1, WP_023840322.1",""
